,sent_raw
1507,I can't tell.
1508,But I went.
1509,"""I thought his memory was like the other memories of the dead that accumulate in every man's life,--a vague impress on the brain of shadows that had fallen on it in their swift and final passage; but before the high and ponderous door, between the tall houses of a street as still and decorous as a well-kept alley in a cemetery, I had a vision of him on the stretcher, opening his mouth voraciously, as if to devour all the earth with all its mankind."
1510,"He lived then before me; he lived as much as he had ever lived--a shadow insatiable of splendid appearances, of frightful realities; a shadow darker than the shadow of the night, and draped nobly in the folds of a gorgeous eloquence. The vision seemed to enter the house with me--the stretcher, the phantom-bearers, the wild crowd of obedient worshipers, the gloom of the forests, the glitter of the reach between the murky bends, the beat of the drum, regular and muffled like the beating of a heart--the heart of a conquering darkness. It was a moment of triumph for the wilderness, an invading and vengeful rush which, it seemed to me, I would have to keep back alone for the salvation of another soul. And the memory of what I had heard him say afar there, with the horned shapes stirring at my back, in the glow of fires, within the patient woods, those broken phrases came back to me, were heard again in their ominous and terrifying simplicity. I remembered his abject pleading, his abject threats, the colossal scale of his vile desires, the meanness, the torment, the tempestuous anguish of his soul. And later on I seemed to see his collected languid manner, when he said one day, 'This lot of ivory now is really mine. The Company did not pay for it. I collected it myself at a very great personal risk. I am afraid they will try to claim it as theirs though. H'm. It is a difficult case. What do you think I ought to do--resist?"
1511,I want no more than justice.
1512,"' . . . He wanted no more than justice--no more than justice. I rang the bell before a mahogany door on the first floor, and while I waited he seemed to stare at me out of the glassy panel--stare with that wide and immense stare embracing, condemning, loathing all the universe."
1513,"I seemed to hear the whispered cry, 'The horror!"
1514,The horror!'
1515,"""The dusk was falling."
1516,I had to wait in a lofty drawing-room with three long windows from floor to ceiling that were like three luminous and bedraped columns.
1517,The bent gilt legs and backs of the furniture shone in indistinct curves.
1518,The tall marble fireplace had a cold and monumental whiteness.
1519,"A grand piano stood massively in a corner, with dark gleams on the flat surfaces like a somber and polished sarcophagus."
1520,A high door opened--closed.
1521,I rose.
1522,"""She came forward, all in black, with a pale head, floating towards me in the dusk."
1523,She was in mourning.
1524,"It was more than a year since his death, more than a year since the news came; she seemed as though she would remember and mourn for ever."
1525,"She took both my hands in hers and murmured, 'I had heard you were coming.'"
1526,"I noticed she was not very young--I mean not girlish. She had a mature capacity for fidelity, for belief, for suffering. The room seemed to have grown darker, as if all the sad light of the cloudy evening had taken refuge on her forehead. This fair hair, this pale visage, this pure brow, seemed surrounded by an ashy halo from which the dark eyes looked out at me. Their glance was guileless, profound, confident, and trustful. She carried her sorrowful head as though she were proud of that sorrow, as though she would say, 'I--I alone know how to mourn for him as he deserves.'"
1527,"But while we were still shaking hands, such a look of awful desolation came upon her face that I perceived she was one of those creatures that are not the playthings of Time."
1528,For her he had died only yesterday.
1529,"And, by Jove! the impression was so powerful that for me too he seemed to have died only yesterday--nay, this very minute. I saw her and him in the same instant of time--his death and her sorrow--I saw her sorrow in the very moment of his death. Do you understand? I saw them together--I heard them together."
1530,"She had said, with a deep catch of the breath, 'I have survived;' while my strained ears seemed to hear distinctly, mingled with her tone of despairing regret, the summing-up whisper of his eternal condemnation."
1531,"I asked myself what I was doing there, with a sensation of panic in my heart as though I had blundered into a place of cruel and absurd mysteries not fit for a human being to behold."
1532,She motioned me to a chair.
1533,We sat down.
1534,"I laid the packet gently on the little table, and she put her hand over it."
1535,". . . 'You knew him well,' she murmured, after a moment of mourning silence."
1536,"""'Intimacy grows quick out there,' I said."
1537,'I knew him as well as it is possible for one man to know another.'
1538,"""'And you admired him,' she said."
1539,'It was impossible to know him and not to admire him. Was it?'
1540,"""'He was a remarkable man,' I said, unsteadily."
1541,"Then before the appealing fixity of her gaze, that seemed to watch for more words on my lips, I went on, 'It was impossible not to--'"
1542,"""'Love him,' she finished eagerly, silencing me into an appalled dumbness."
