,sent_clean
1564,  yes  i know   i said with something like despair in my heart  but bowing my head before the faith that was in her  before that great and saving illusion that shone with an unearthly glow in the darkness  in the triumphant darkness from which i could not have defended her  from which i could not even defend myself 
1565,  what a loss to me  to us    she corrected herself with beautiful generosity  then added in a murmur   to the world  
1566,by the last gleams of twilight i could see the glitter of her eyes  full of tears  of tears that would not fall 
1567,  i have been very happy  very fortunate  very proud   she went on 
1568, too fortunate  too happy for a little while  and now i am unhappy for  for life  
1569, she stood up  her fair hair seemed to catch all the remaining light in a glimmer of gold 
1570,i rose too 
1571,  and of all this   she went on  mournfully   of all his promise  and of all his greatness  of his generous mind  of his noble heart  nothing remains  nothing but a memory  you and i   
1572,  we shall always remember him   i said  hastily 
1573,  no   she cried 
1574, it is impossible that all this should be lost  that such a life should be sacrificed to leave nothing  but sorrow  you know what vast plans he had  i knew of them too  i could not perhaps understand   but others knew of them  something must remain  his words  at least  have not died  
1575,  his words will remain   i said 
1576,  and his example   she whispered to herself 
1577, men looked up to him   his goodness shone in every act  his example   
1578,  true   i said   his example too  yes  his example  i forgot that  
1579,  but i do not 
1580,i cannot  i cannot believe  not yet 
1581,i cannot believe that i shall never see him again  that nobody will see him again  never  never  never 
1582, she put out her arms as if after a retreating figure  stretching them black and with clasped pale hands across the fading and narrow sheen of the window 
1583,never see him 
1584,i saw him clearly enough then 
1585,i shall see this eloquent phantom as long as i live  and i shall see her too  a tragic and familiar shade  resembling in this gesture another one  tragic also  and bedecked with powerless charms  stretching bare brown arms over the glitter of the infernal stream  the stream of darkness 
1586,she said suddenly very low   he died as he lived 
1587,  his end   said i  with dull anger stirring in me   was in every way worthy of his life  
1588,  and i was not with him   she murmured 
1589,my anger subsided before a feeling of infinite pity 
1590,  everything that could be done   
1591,i mumbled 
1592,  ah  but i believed in him more than anyone on earth  more than his own mother  more than  himself 
1593,he needed me 
1594,i would have treasured every sigh  every word  every sign  every glance 
1595, i felt like a chill grip on my chest 
1596, do not   i said  in a muffled voice 
1597,  forgive me 
1598,i  i  have mourned so long in silence  in silence        you were with him  to the last 
1599,i think of his loneliness 
1600,nobody near to understand him as i would have understood 
1601,perhaps no one to hear
1602,  to the very end   i said  shakily 
1603, i heard his very last words        
1604,i stopped in a fright 
1605,  repeat them   she said in a heart broken tone 
1606, i want  i want  something  something  to  to live with  
1607, i was on the point of crying at her   do not you hear them  
1608,the dusk was repeating them in a persistent whisper all around us  in a whisper that seemed to swell menacingly like the first whisper of a rising wind 
