,sent_raw
2888,"And Clarissa remembered having to persuade her not to denounce him at family prayers--which she was capable of doing with her daring, her recklessness, her melodramatic love of being the centre of everything and creating scenes, and it was bound, Clarissa used to think, to end in some awful tragedy; her death; her martyrdom; instead of which she had married, quite unexpectedly, a bald man with a large buttonhole who owned, it was said, cotton mills at Manchester."
2889,And she had five boys!
2890,She and Peter had settled down together.
2891,They were talking: it seemed so familiar--that they should be talking.
2892,They would discuss the past.
2893,With the two of them (more even than with Richard) she shared her past; the garden; the trees; old Joseph Breitkopf singing Brahms without any voice; the drawing-room wallpaper; the smell of the mats.
2894,A part of this Sally must always be; Peter must always be.
2895,But she must leave them.
2896,"There were the Bradshaws, whom she disliked."
2897,"She must go up to Lady Bradshaw (in grey and silver, balancing like a sea-lion at the edge of its tank, barking for invitations, Duchesses, the typical successful man's wife), she must go up to Lady Bradshaw and say"
2898,But Lady Bradshaw anticipated her.
2899,"""We are shockingly late, dear Mrs. Dalloway, we hardly dared to come in,"" she said."
2900,"And Sir William, who looked very distinguished, with his grey hair and blue eyes, said yes; they had not been able to resist the temptation."
2901,"He was talking to Richard about that Bill probably, which they wanted to get through the Commons."
2902,"Why did the sight of him, talking to Richard, curl her up?"
2903,"He looked what he was, a great doctor."
2904,"A man absolutely at the head of his profession, very powerful, rather worn."
2905,"For think what cases came before him--people in the uttermost depths of misery; people on the verge of insanity; husbands and wives. He had to decide questions of appalling difficulty. Yet--what she felt was, one wouldn't like Sir William to see one unhappy."
2906,No; not that man.
2907,"""How is your son at Eton?"" she asked Lady Bradshaw."
2908,"He had just missed his eleven, said Lady Bradshaw, because of the mumps."
2909,"His father minded even more than he did, she thought ""being,"" she said, ""nothing but a great boy himself."""
2910,"Clarissa looked at Sir William, talking to Richard."
2911,He did not look like a boy--not in the least like a boy. She had once gone with some one to ask his advice. He had been perfectly right; extremely sensible. But Heavens--what a relief to get out to the street again!
2912,"There was some poor wretch sobbing, she remembered, in the waiting-room."
2913,But she did not know what it was--about Sir William; what exactly she disliked.
2914,"Only Richard agreed with her, ""didn't like his taste, didn't like his smell."""
2915,But he was extraordinarily able.
2916,They were talking about this Bill.
2917,"Some case, Sir William was mentioning, lowering his voice."
2918,It had its bearing upon what he was saying about the deferred effects of shell shock.
2919,There must be some provision in the Bill.
2920,"Sinking her voice, drawing Mrs. Dalloway into the shelter of a common femininity, a common pride in the illustrious qualities of husbands and their sad tendency to overwork, Lady Bradshaw (poor goose--one didn't dislike her) murmured how, ""just as we were starting, my husband was called up on the telephone, a very sad case. A young man (that is what Sir William is telling Mr. Dalloway) had killed himself. He had been in the army."""
2921,"Oh! thought Clarissa, in the middle of my party, here's death, she thought."
2922,"She went on, into the little room where the Prime Minister had gone with Lady Bruton."
2923,Perhaps there was somebody there.
2924,But there was nobody.
2925,"The chairs still kept the impress of the Prime Minister and Lady Bruton, she turned deferentially, he sitting four-square, authoritatively."
2926,They had been talking about India.
2927,There was nobody.
2928,"The party's splendour fell to the floor, so strange it was to come in alone in her finery."
2929,What business had the Bradshaws to talk of death at her party?
2930,A young man had killed himself.
2931,"And they talked of it at her party--the Bradshaws, talked of death. He had killed himself--but how?"
2932,"Always her body went through it first, when she was told, suddenly, of an accident; her dress flamed, her body burnt."
2933,He had thrown himself from a window.
2934,"Up had flashed the ground; through him, blundering, bruising, went the rusty spikes."
2935,"There he lay with a thud, thud, thud in his brain, and then a suffocation of blackness."
2936,So she saw it.
2937,But why had he done it?
2938,And the Bradshaws talked of it at her party!
2939,"She had once thrown a shilling into the Serpentine, never anything more."
2940,But he had flung it away.
2941,They went on living (she would have to go back; the rooms were still crowded; people kept on coming).
2942,"They (all day she had been thinking of Bourton, of Peter, of Sally), they would grow old."
2943,"A thing there was that mattered; a thing, wreathed about with chatter, defaced, obscured in her own life, let drop every day in corruption, lies, chatter."
2944,This he had preserved.
2945,Death was defiance.
2946,"Death was an attempt to communicate; people feeling the impossibility of reaching the centre which, mystically, evaded them; closeness drew apart; rapture faded, one was alone."
2947,There was an embrace in death.
2948,But this young man who had killed himself--had he plunged holding his treasure?
2949,"""If it were now to die, 'twere now to be most happy,"" she had said to herself once, coming down in white."
2950,Or there were the poets and thinkers.
2951,"Suppose he had had that passion, and had gone to Sir William Bradshaw, a great doctor yet to her obscurely evil, without sex or lust, extremely polite to women, but capable of some indescribable outrage--forcing your soul, that was it--if this young man had gone to him, and Sir William had impressed him, like that, with his power, might he not then have said (indeed she felt it now), Life is made intolerable; they make life intolerable, men like that?"
2952,"Then (she had felt it only this morning) there was the terror; the overwhelming incapacity, one's parents giving it into one's hands, this life, to be lived to the end, to be walked with serenely; there was in the depths of her heart an awful fear."
2953,"Even now, quite often if Richard had not been there reading the Times, so that she could crouch like a bird and gradually revive, send roaring up that immeasurable delight, rubbing stick to stick, one thing with another, she must have perished."
