,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2622,2622,"She could see Peter out of the tail of her eye, criticising her, there, in that corner.",0.17900373962825739,0.18672920357062148,0.20511281712467744,0.1682832600819867,0.15923838604792973,0.16830184513658275,0.14297420326076113,0.1591474256840291,0.11506081520242543,0.07985475442041579,-0.010464038338463972,0.12009695255464688,1.4596848422051416,1.8761255394181293,1.8808718796819939,1.5649293729811196,1.9369472822247897,1.863809760999872,0.9093707178436281,2.9925719481969955,2.698550155336765,2.675856893103958,2.433141923224081,1.8314611347346192,1.5516147566346596,1.584749988103427,1.0316334747317082,-0.3997907599490548,1.1658687841182849,0.03051623582206242,1.0905839284353058
2623,2623,"Why, after all, did she do these things?",0.1769510641056649,0.18459513996923288,0.20511281712467744,0.16490077832029756,0.1606101303996143,0.16786542406157193,0.13440992901626447,0.15429112225085226,0.11506081520242543,0.0799224063534907,-0.010464038338463972,0.11853595208675102,1.3728779646718288,1.7771205514631196,1.8808718796819939,1.5742440911654938,1.9054540827579163,1.797253021791322,0.7842301757119803,2.9623826738959647,2.698550155336765,2.620205918481485,2.433141923224081,1.8313798976953044,1.5492896395919575,1.5512765632237684,1.13930267787111,-0.39909906925136934,1.166007036204802,0.03051623582206242,1.0967685286667128
2624,2624,Why seek pinnacles and stand drenched in fire?,0.17831951445405989,0.1860178490368253,0.2088078592445438,0.160616301422158,0.16209137538895152,0.16786542406157193,0.13905765183759713,0.15872031926522565,0.11627153187657062,0.0799016965780596,-0.010269883500427457,0.11781856460831251,1.4094789579481708,1.8188647196838352,1.944402654188302,1.598850527450783,1.838554194662873,1.797253021791322,0.7842301757119803,2.9825088567633182,2.728468256244627,2.66194414944834,2.433141923224081,1.831542478471736,1.51517897011264,1.639279695079986,1.1952708950559499,-0.3998045159926724,1.1659870965579604,0.03051623582206242,1.0575776223464608
2625,2625,Might it consume her anyhow!,0.17626683893146744,0.18388378543543668,0.20567677756459726,0.15915055932542602,0.15891585689702564,0.1654287963634694,0.13419708338748093,0.15419506025354354,0.11627153187657062,0.07332116543482833,-0.010269883500427457,0.11678810131287903,1.3660755191815146,1.7693622257063304,1.894177166949679,1.5504130237609959,1.810523699059347,1.7448338924715776,0.7842301757119803,2.9523195824622883,2.698550155336765,2.606293174825867,2.405041412893693,1.831567912560387,1.4579780404255687,1.6431473296613102,1.1289155560336017,-0.4020609757621029,1.165792073435276,0.03051623582206242,0.9306734791905509
2626,2626,Burn her to cinders!,0.17996165487213386,0.18772509991793618,0.20785134022140123,0.16282833711392927,0.16425948801447335,0.16761973948333783,0.13719463945755306,0.1602395766995853,0.11926805564507995,0.07346578869992217,-0.009858298574044367,0.11936600338982165,1.3881244881239558,1.7945095177942079,1.89928008155604,1.604761380900227,1.8273148679934277,1.7501596813362548,0.7905873216094171,3.006660276204143,2.728468256244627,2.66194414944834,2.433141923224081,1.9800584928525506,1.4761653966507071,1.7613597200432256,1.1816058963118223,-0.2935326978901231,1.268147377819549,0.15156889208926033,1.0367466854613476
2627,2627,"Better anything, better brandish one's torch and hurl it to earth than taper and dwindle away like some Ellie Henderson!",0.1781826694192204,0.18587557813006605,0.20130532726936867,0.16772353988570718,0.15862717339775967,0.16761973948333783,0.1346057367138883,0.15788827458084387,0.11819186304583977,0.07346682418869373,-0.009928085398639654,0.11592438465505367,1.3479109573707282,1.748645177997815,1.791893472795632,1.5724906179720968,1.8726782411088114,1.7501596813362548,0.7905873216094171,2.9804962384765825,2.6686320544289024,2.6341186621371038,2.433141923224081,1.9803648578092217,1.5219080896502786,1.8108552941630274,1.2106398930386693,-0.302312639794823,1.2681593128999376,0.15156889208926033,0.9407901626263193
2628,2628,It was extraordinary how Peter put her into these states just by coming and standing in a corner.,0.17599314886178843,0.18359924362191823,0.19472051574560922,0.16715979292542565,0.1578128868377611,0.1726118870784234,0.13217545248883023,0.15197307236194849,0.11836482257071766,0.06665779518987269,-0.009904583351856372,0.11527337933791969,1.275779641206193,1.6663779626460324,1.6434921986113125,1.544019283130064,1.8307338503345796,1.8712164750300164,0.7905873216094171,2.948294345888817,2.6087958526131776,2.606293174825867,2.4893429438848576,1.831464117827345,1.5459251027698664,1.750090418911854,1.2626407324553326,-0.4136230151725097,1.1660716529987785,0.03051623582206242,0.8999751636840619
2629,2629,He made her see herself; exaggerate.,0.1769510641056649,0.18459513996923288,0.1981742455894221,0.172092578827889,0.15768944975531632,0.1726118870784234,0.13497531287506745,0.1547943393290619,0.11836482257071766,0.06665675970110113,-0.009904583351856372,0.11545196209151216,1.2991680291248322,1.6930528889879382,1.7014875957661106,1.5391341723202454,1.93728432605659,1.8712164750300164,0.8628372472956598,2.9623826738959647,2.63871395352104,2.6341186621371038,2.4893429438848576,1.831580467335138,1.5486359690510967,1.7521155099510164,1.2004522094213832,-0.39380109805293323,1.16597786427853,0.03051623582206242,0.8978264731820783
2630,2630,It was idiotic.,0.17681421907082542,0.18445286906247366,0.20162797543323496,0.16297866963667101,0.14218814130507498,0.17105732948659444,0.13917510345442333,0.1561185170150407,0.12608314136839324,0.07337880764311157,-0.009622664208227381,0.10494163841501618,1.448673286248654,1.8635666386050047,1.86143893058075,1.5139199427710661,1.9469279346959123,1.9766569115888117,0.8995402462472883,2.960370055609229,2.6686320544289024,2.675856893103958,2.4612424335544696,1.831556869337837,1.63220922523579,1.719949833820114,1.2045504260723685,-0.39415808383622936,1.1680148661051695,0.15156889208926033,1.0216329208642954
2631,2631,"But why did he come, then, merely to criticise?",0.17599314886178846,0.1835992436219182,0.20433263741544214,0.1599720191818362,0.1428769998619442,0.17105732948659444,0.1411318594837278,0.15867081038968964,0.13334744141326435,0.07838919264574178,-0.00942732085321762,0.10509102387648965,1.4713344573390064,1.8894121595429711,1.900839044351434,1.4618474629493032,1.8875355448158968,1.9766569115888117,0.8995402462472883,2.948294345888817,2.698550155336765,2.703682380415194,2.4612424335544696,1.8319745601141035,1.65619861127547,1.8382206989658076,1.2556041280973678,-0.30947503515190083,1.2704328876877176,0.27262154835645824,1.054868202928454
2632,2632,"Why always take, never give?",0.17544576872243048,0.18303015999488123,0.20244607491128613,0.16132501188651188,0.13933316104336857,0.16479979318061214,0.13798722575149616,0.15312433845277162,0.13469268216231456,0.07249519055805141,-0.009374793500366612,0.0995011040648116,1.489148474955633,1.8846316313048712,1.9017484847429336,1.4232898890572738,1.9035598979355282,1.9197072518304632,0.8768808615631805,2.9402438727418754,2.6686320544289024,2.6341186621371038,2.376940902563305,1.8329382768942348,1.6558003587939176,1.8391464112266298,1.2076429963747701,-0.30472738213910106,1.1686947778277432,0.27262154835645824,1.0506249175166835
2633,2633,Why not risk one's one little point of view?,0.17818266941922042,0.18587557813006603,0.20648664222465613,0.16132501188651188,0.14077060577764475,0.16479979318061214,0.13798722575149616,0.15861465106818606,0.13469268216231456,0.0724630904061332,-0.009374793500366612,0.0995011040648116,1.5709907839655468,1.9779744291105779,1.972778049972591,1.4542978537557807,1.9035598979355282,1.9197072518304632,0.8768808615631805,2.9804962384765825,2.698550155336765,2.6341186621371038,2.376940902563305,1.8329434072802344,1.6545583248714424,1.921037135820865,1.2670209318917398,-0.2935685520091245,1.1685235424075016,0.39367420462365615,1.0960016023266574
2634,2634,"There he was wandering off, and she must speak to him.",0.17544576872243045,0.18587557813006603,0.20279160010478978,0.1610431384063711,0.14211845908111423,0.16226451954720533,0.13798722575149616,0.15861465106818606,0.13469268216231456,0.066531465559743,-0.009374793500366612,0.09918655434725114,1.406286314222006,1.9779744291105779,1.8298338073333975,1.477679823313993,1.8786394137383777,1.7705197943784872,0.8768808615631805,2.9804962384765825,2.6686320544289024,2.6341186621371038,2.348840392232917,1.83323179810294,1.6289475939774907,1.9770855841048944,1.2589805959005493,-0.3743827890360219,1.2644549699593777,0.39367420462365615,1.0545539130629569
2635,2635,But she would not get the chance.,0.16901405208497405,0.18203426364756656,0.19417736363874744,0.15953981317895372,0.13845516502146302,0.15472713493167276,0.13578265767454192,0.16313695432610487,0.13106053213987903,0.06724353667164891,-0.00950613939032666,0.09814723490604767,1.2983080540074154,1.9868297044377359,1.7743058743235955,1.5075960150299361,1.7670781801382394,1.6656815357389976,0.9328454133526889,2.926155544734728,2.6087958526131776,2.606293174825867,2.264538861241752,1.8331158353746806,1.5723397492525473,2.0038153059144386,1.2168300830698136,-0.37808029989612424,1.366734437108183,0.39367420462365615,1.175427330754123
2636,2636,"Life was that--humiliation, renunciation. What Lord Lexham was saying was that his wife would not wear her furs at the garden party because ""my dear, you ladies are all alike""--Lady Lexham being seventy-five at least!",0.17106672760756653,0.18416832724895515,0.1976310934825603,0.1617948010200798,0.1391241143714863,0.15722320872921555,0.13998244825389777,0.16873736876920392,0.13822393912857137,0.06875086316010896,-0.00938020663152063,0.09818947958305459,1.3484260281187843,2.043990260884677,1.832301271478394,1.5027636975623049,1.895770449322299,1.7262099325858786,1.0050953390389314,2.956344819035758,2.63871395352104,2.6480314057927217,2.2926393715721405,1.9795810557526727,1.6559797874097697,2.030882921999779,1.2188911640144235,-0.3753245313050201,1.3670333027598776,0.5147268608908541,1.2557078079259982
2637,2637,"It was delicious, how they petted each other, that old couple.",0.17284571306048,0.18459513996923288,0.20046872743579258,0.16141896971322545,0.13891108585823483,0.15968707305355878,0.13998244825389777,0.16963887366702435,0.1334819654881694,0.0755778406309703,-0.009612594211615788,0.09700395900913585,1.3855110085910805,2.086286426226674,1.87513371091273,1.498454130458186,1.8780390367309923,1.7822483389937303,1.0050953390389314,2.9623826738959647,2.6686320544289024,2.6480314057927217,2.2926393715721405,1.9795001877099252,1.6073267798561772,2.0561765997469714,1.1588744280559944,-0.3756995571474509,1.3668151668714867,0.39367420462365615,1.1818638086634183
2638,2638,She did like old Lord Lexham.,0.16887720705013456,0.1804692836732149,0.20046872743579258,0.15168493886569778,0.13590479562449936,0.15178044800813725,0.13839037655848468,0.16302906931374275,0.13400745015576715,0.07578562871112898,-0.010020072415796897,0.08290988553101708,1.4149974987917346,2.0893135250256405,1.9162761275993183,1.4859615407807905,1.894952036359242,1.7777487067478828,0.9744039033007759,2.8999915070071687,2.698550155336765,2.6341186621371038,2.1802373302505877,1.8316889167598103,1.6563902304365918,2.1091816217354658,1.1315829705684692,-0.3762915721978441,1.3802749934818146,0.5147268608908541,1.2601869546907678
2639,2639,"She did think it mattered, her party, and it made her feel quite sick to know that it was all going wrong, all falling flat.",0.17530892368759096,0.18431059815571438,0.20280024635280158,0.14886620406429016,0.13278303199105748,0.1584461033158672,0.13839037655848468,0.16038588651087093,0.12792359886818758,0.06911293906722933,-0.010371654926300542,0.08279182611795657,1.4793222873338758,2.1237506011931164,1.9458975039485003,1.4419918040900532,1.7891275657334686,1.86544454065936,0.9079804245265475,2.906029361867375,2.728468256244627,2.6341186621371038,2.1802373302505877,1.8313611944596893,1.6318702157550495,2.051762148256923,1.0757380830803975,-0.3758099511423305,1.2829624376944144,0.6357795171580519,1.308591845470639
2640,2640,"Anything, any explosion, any horror was better than people wandering aimlessly, standing in a bunch at a corner like Ellie Henderson, not even caring to hold themselves upright.",0.17626683893146747,0.18530649450302905,0.20384570586863693,0.1493359931978581,0.1359485958795604,0.16098137694927397,0.14148885843937312,0.1632817862605088,0.12065929882331645,0.07487508891800838,-0.0107467832900562,0.08417686630578981,1.5853520179239546,2.244679639285925,2.050874846956138,1.5268184213505622,1.8747862171428828,2.0146319981113363,0.9079804245265475,2.9201176898745222,2.728468256244627,2.66194414944834,2.208337840580976,1.68288207084406,1.6298053386954736,2.047850267412798,1.1909210387746538,-0.37354662498340574,1.376589203666475,0.575253189024453,1.3931488411518
2641,2641,"Gently the yellow curtain with all the birds of Paradise blew out and it seemed as if there were a flight of wings into the room, right out, then sucked back.",0.1665508414578631,0.1780506782583078,0.19224501753770823,0.13989323161314257,0.1333205805758976,0.15421472897923963,0.13619400745761212,0.1597563109592783,0.11511018073348435,0.07460965862956648,-0.01129094444925401,0.08092295141002688,1.437380115291415,2.132202536220501,1.9042970871856209,1.492656417281765,1.7620330300860476,1.9157905704570246,0.8433581264450487,2.787284882949988,2.5788777517053156,2.564554943859012,2.1240363095898114,1.682732773944029,1.6004737355539895,2.0165123517889105,1.0199277084778602,-0.37530456028156023,1.3755594456635154,0.4542005327572551,1.2739115028084709
2642,2642,(For the windows were open.),0.1665508414578631,0.1780506782583078,0.19224501753770823,0.13200077416920122,0.13133563265335835,0.15421472897923963,0.1398817350861262,0.16550746884430803,0.11511018073348435,0.07460965862956648,-0.01129094444925401,0.081655517006712,1.437380115291415,2.132202536220501,1.9042970871856209,1.5041640215403125,1.6673034216345854,1.9157905704570246,0.8433581264450487,2.787284882949988,2.5788777517053156,2.578467687514631,2.1240363095898114,1.6826922421163362,1.597170733293859,2.0124886079592117,1.017186684716133,-0.4803295503987722,1.3755780934631194,0.4542005327572551,1.3628204166552969
2643,2643,"Was it draughty, Ellie Henderson wondered?",0.16490870103978916,0.17634342737719694,0.19480081773367972,0.1266075949158413,0.12992805172935107,0.15421472897923963,0.13803787127186914,0.16332021105943229,0.11825804408626182,0.06795802392402178,-0.011148500666865967,0.08180312248322723,1.4128274225884405,2.1041996968787893,1.9398118698004496,1.4692367325543405,1.565625818004259,1.9157905704570246,0.8433581264450487,2.763133463509164,2.6087958526131776,2.5506422002033946,2.1240363095898114,1.5342441808984353,1.597141062788582,2.0425552309438157,1.1325375677250586,-0.571847295503067,1.3739428775054447,0.4542005327572551,1.3195239380243333
2644,2644,She was subject to chills.,0.1635402506913942,0.17492071830960454,0.19178508244127387,0.12632572143570056,0.1290002826903307,0.15421472897923963,0.13457935281631442,0.15861391212974527,0.10615087734480998,0.0610865204359836,-0.011607219352565241,0.08089838663047848,1.385546652918469,2.073085430943553,1.8924588263140112,1.4617341092510803,1.5744339006785384,1.9157905704570246,0.7843663091499492,2.74300728064181,2.5788777517053156,2.508903969236539,2.1240363095898114,1.385533309655958,1.5065146054029062,1.9210176936996444,1.0671218936211635,-0.6807762268696491,1.3703249906014048,0.33314787649005717,1.2834513067573234
