,sent_clean
3121,he must come and stay with them in manchester 
3122,that is all very true  he said 
3123,all very true 
3124,he would love to come and stay with them  directly he had done what he had to do in london 
3125,and clarissa had cared for him more than she had ever cared for richard 
3126,sally was positive of that 
3127, no  no  no   said peter  sally should not have said that  she went too far   that good fellow  there he was at the end of the room  holding forth  the same as ever  dear old richard 
3128,who was he talking to 
3129,sally asked  that very distinguished looking man 
3130,living in the wilds as she did  she had an insatiable curiosity to know who people were 
3131,but peter did not know 
3132,he did not like his looks  he said  probably a cabinet minister 
3133,of them all  richard seemed to him the best  he said  the most disinterested 
3134, but what has he done  
3135,sally asked 
3136,public work  she supposed 
3137,and were they happy together 
3138,sally asked  she herself was extremely happy   for  she admitted  she knew nothing about them  only jumped to conclusions  as one does  for what can one know even of the people one lives with every day 
3139,she asked 
3140,are we not all prisoners 
3141,she had read a wonderful play about a man who scratched on the wall of his cell  and she had felt that was true of life  one scratched on the wall 
3142,despairing of human relationships  people were so difficult   she often went into her garden and got from her flowers a peace which men and women never gave her 
3143,but no  he did not like cabbages  he preferred human beings  peter said 
3144,indeed  the young are beautiful  sally said  watching elizabeth cross the room 
3145,how unlike clarissa at her age 
3146,could he make anything of her 
3147,she would not open her lips 
3148,not much  not yet  peter admitted 
3149,she was like a lily  sally said  a lily by the side of a pool 
3150,but peter did not agree that we know nothing 
3151,we know everything  he said  at least he did 
3152,but these two  sally whispered  these two coming now  and really she must go  if clarissa did not come soon   this distinguished looking man and his rather common looking wife who had been talking to richard  what could one know about people like that 
3153, that they are damnable humbugs   said peter  looking at them casually 
3154,he made sally laugh 
3155,but sir william bradshaw stopped at the door to look at a picture 
3156,he looked in the corner for the engraver own name 
3157,his wife looked too 
3158,sir william bradshaw was so interested in art 
3159,when one was young  said peter  one was too much excited to know people 
3160,now that one was old  fifty two to be precise  sally was fifty five  in body  she said  but her heart was like a girl own of twenty   now that one was mature then  said peter  one could watch  one could understand  and one did not lose the power of feeling  he said 
3161,no  that is true  said sally 
3162,she felt more deeply  more passionately  every year 
3163,it increased  he said  alas  perhaps  but one should be glad of it  it went on increasing in his experience  there was some one in india  he would like to tell sally about her  he would like sally to know her  she was married  he said  she had two small children  they must all come to manchester  said sally  he must promise before they left 
3164,there is elizabeth  he said  she feels not half what we feel  not yet 
3165,but  said sally  watching elizabeth go to her father  one can see they are devoted to each other 
3166,she could feel it by the way elizabeth went to her father 
3167,for her father had been looking at her  as he stood talking to the bradshaws  and he had thought to himself  who is that lovely girl 
3168,and suddenly he realised that it was his elizabeth  and he had not recognised her  she looked so lovely in her pink frock 
3169,elizabeth had felt him looking at her as she talked to willie titcomb 
3170,so she went to him and they stood together  now that the party was almost over  looking at the people going  and the rooms getting emptier and emptier  with things scattered on the floor 
