,sent_raw
2782,(she was sunk in gloom: tears actually shaped themselves and she had long given over crying).
2783,"Trees, she said."
2784,(Here another self came in.)
2785,I love trees (she was passing a clump) growing there a thousand years.
2786,And barns (she passed a tumbledown barn at the edge of the road).
2787,And sheep dogs (here one came trotting across the road. She carefully avoided it).
2788,And the night.
2789,But people (here another self came in).
2790,People?
2791,(She repeated it as a question.)
2792,I don't know.
2793,"Chattering, spiteful, always telling lies."
2794,"(Here she turned into the High Street of her native town, which was crowded, for it was market day, with farmers, and shepherds, and old women with hens in baskets.)"
2795,I like peasants.
2796,I understand crops.
2797,But (here another self came skipping over the top of her mind like the beam from a lighthouse).
2798,Fame!
2799,(She laughed.)
2800,Fame!
2801,Seven editions.
2802,A prize.
2803,"Photographs in the evening papers (here she alluded to the 'Oak Tree' and 'The Burdett Coutts' Memorial Prize which she had won; and we must snatch space to remark how discomposing it is for her biographer that this culmination to which the whole book moved, this peroration with which the book was to end, should be dashed from us on a laugh casually like this; but the truth is that when we write of a woman, everything is out of place--culminations and perorations; the accent never falls where it does with a man). Fame! she repeated. A poet--a charlatan; both every morning as regularly as the post comes in."
2804,"To dine, to meet; to meet, to dine; fame--fame!"
2805,"(She had here to slow down to pass through the crowd of market people. But no one noticed her. A porpoise in a fishmonger's shop attracted far more attention than a lady who had won a prize and might, had she chosen, have worn three coronets one on top of another on her brow.)"
2806,"Driving very slowly she now hummed as if it were part of an old song, 'With my guineas I'll buy flowering trees, flowering trees, flowering trees and walk among my flowering trees and tell my sons what fame is'."
2807,"So she hummed, and now all her words began to sag here and there like a barbaric necklace of heavy beads."
2808,"'And walk among my flowering trees,' she sang, accenting the words strongly, 'and see the moon rise slow, the waggons go...'"
2809,Here she stopped short and looked ahead of her intently at the bonnet of the car in profound meditation.
2810,"'He sat at Twitchett's table,' she mused, 'with a dirty ruff on...Was it old Mr Baker come to measure the timber?"
2811,Or was it Sh-p--re?
2812,(for when we speak names we deeply reverence to ourselves we never speak them whole.)
2813,"She gazed for ten minutes ahead of her, letting the car come almost to a standstill."
2814,"'Haunted!' she cried, suddenly pressing the accelerator."
2815,"'Haunted! ever since I was a child. There flies the wild goose. It flies past the window out to sea. Up I jumped (she gripped the steering-wheel tighter) and stretched after it. But the goose flies too fast. I've seen it, here--there--there--England, Persia, Italy. Always it flies fast out to sea and always I fling after it words like nets (here she flung her hand out) which shrivel as I've seen nets shrivel drawn on deck with only sea-weed in them; and sometimes there's an inch of silver--six words--in the bottom of the net. But never the great fish who lives in the coral groves.'"
2816,"Here she bent her head, pondering deeply."
2817,"And it was at this moment, when she had ceased to call 'Orlando' and was deep in thoughts of something else, that the Orlando whom she had called came of its own accord; as was proved by the change that now came over her (she had passed through the lodge gates and was entering the park)."
2818,"The whole of her darkened and settled, as when some foil whose addition makes the round and solidity of a surface is added to it, and the shallow becomes deep and the near distant; and all is contained as water is contained by the sides of a well."
