,sent_clean
2453,at length she was revived in a singular way 
2454,the manuscript which reposed above her heart began shuffling and beating as if it were a living thing  and  what was still odder  and showed how fine a sympathy was between them  orlando  by inclining her head  could make out what it was that it was saying 
2455,it wanted to be read 
2456,it must be read 
2457,it would die in her bosom if it were not read 
2458,for the first time in her life she turned with violence against nature 
2459,elk hounds and rose bushes were about her in profusion 
2460,but elk hounds and rose bushes can none of them read 
2461,it is a lamentable oversight on the part of providence which had never struck her before 
2462,human beings alone are thus gifted 
2463,human beings had become necessary 
2464,she rang the bell 
2465,she ordered the carriage to take her to london at once 
2466, there is just time to catch the eleven forty five  m lady   said basket 
2467,orlando had not yet realized the invention of the steam engine  but such was her absorption in the sufferings of a being  who  though not herself  yet entirely depended on her  that she saw a railway train for the first time  took her seat in a railway carriage  and had the rug arranged about her knees without giving a thought to  that stupendous invention  which had  the historians say  completely changed the face of europe in the past twenty years   as  indeed  happens much more frequently than historians suppose  
2468,she noticed only that it was extremely smutty  rattled horribly  and the windows stuck 
2469,lost in thought  she was whirled up to london in something less than an hour and stood on the platform at charing cross  not knowing where to go 
2470,the old house at blackfriars  where she had spent so many pleasant days in the eighteenth century  was now sold  part to the salvation army  part to an umbrella factory 
2471,she had bought another in mayfair which was sanitary  convenient  and in the heart of the fashionable world  but was it in mayfair that her poem would be relieved of its desire 
2472,pray god  she thought  remembering the brightness of their ladyships  eyes and the symmetry of their lordship own legs  they have not taken to reading there 
2473,for that would be a thousand pities 
2474,then there was lady r 
2475,the same sort of talk would be going on there still  she had no doubt 
2476,the gout might have shifted from the general own left leg to his right  perhaps 
2477,mr l  might have stayed ten days with r  instead of t  then mr pope would come in 
2478,oh  but mr pope was dead 
2479,who were the wits now  she wondered  but that was not a question one could put to a porter  and so she moved on 
