,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2288,2288,I can do all things (saith he) through Him that strengtheneth me.,0.06920085920692175,0.07124026051720342,0.018776496185384062,0.06992051800129505,-0.07655658394891555,-0.024888272495538592,0.1486090653662591,0.026828374646204998,0.045389343372063864,0.022341458339981704,-0.00456915597579867,-0.21838501803526109,-0.04457519655557073,-0.012694024688452743,-0.5471565772452353,-0.7778418797090774,0.14081796290479756,-0.7441974108668841,0.47617627777272564,0.2957321475548769,0.21004450286270007,0.9782358059045315,-0.2763838865706333,0.13347006943594708,0.7462173892146062,0.08691249535074629,0.24600358252477336,-0.4690863234234057,0.16250554510258186,0.5730440622384774,0.10839655570881168
2289,2289,"Strengthen me, that I can.",0.07306828438265729,0.07334185515889337,0.02498648761126769,0.06799698950897996,-0.0750982920041777,-0.023362140344034846,0.14953874271175235,0.02814295808562536,0.0509467969520509,0.02859041428706151,-0.00374541382375264,-0.2185232902642169,0.05098660433496401,0.03763576883004919,-0.44083489323902825,-0.6605635701974492,0.04028580198029553,-0.7094167029437327,0.47617627777272564,0.3113049552549306,0.24826201344237556,0.9843070156203874,-0.26535373875870044,0.1727640517959244,0.7740585179738995,0.07813005599578786,0.25502176504458424,-0.34104445649804677,0.20380383768558027,0.6131243025197198,0.11235582580028357
2290,2290,"Give what Thou enjoinest, and enjoin what Thou wilt.",0.07648600895656311,0.07681405500168548,0.02514238802992926,0.07047896175712845,-0.07333552152152756,-0.020359495600131155,0.15281650872885078,0.03645219428424172,0.059838722680030154,0.028843068370057078,-0.0031982186512833715,-0.2175421270426223,0.0515642414545444,0.038196241299809856,-0.47272802897586474,-0.6560854273866302,0.05485328153222559,-0.7094167029437327,0.47617627777272564,0.33026315593325684,0.24826201344237556,1.0025206447679538,-0.2543235909467676,0.2077815252121555,0.7743537169605468,0.10910710327893457,0.3003927590308561,-0.34184001438074374,0.24157191636665692,0.6532045428009624,0.14929701137067528
2291,2291,"He confesses to have received, and when he glorieth, in the Lord he glorieth.",0.08161259581742185,0.08202235476587363,0.03566895166245833,0.07203019441222128,-0.06786656251998319,-0.008973961814808355,0.16414542672548518,0.045458514056567506,0.06095021339602756,0.022627322109144216,-0.003142644066661073,-0.21379665737028555,0.07477430660745063,0.06071661282476551,-0.4316715469771373,-0.5995637247586759,0.06938579027788756,-0.6419103434014806,0.4263029932295383,0.3539609067811643,0.286479524022051,1.0450191127789419,-0.21020299969903578,0.2469686982792332,0.8043561099311598,0.06071615750907104,0.30175753932684624,-0.343897196759891,0.239343111258417,0.6532045428009624,0.17620450657447378
2292,2292,Another have I heard begging that he might receive.,0.07612624847509933,0.07644856028139158,0.032592543239379976,0.06648447562095826,-0.06735812706672294,-0.006217242222128489,0.16291036748421625,0.044006256611339535,0.057245244342702874,0.016177154534111757,-0.0036834604571282566,-0.2092239133372546,0.04940220460022895,0.036098449980006816,-0.4511463463515894,-0.6094027596854497,-0.0032010697839413454,-0.6222050646907337,0.4008725081202704,0.3126591124462397,0.2610011836356008,1.0328766933472309,-0.1881427040751701,0.24666004911026862,0.7464718898165271,0.011886555166573403,0.26408562301818866,-0.3428859106956731,0.24267239387529296,0.6331644226603412,0.1510478171006919
2293,2293,"Take from me (saith he) the desires of the belly; whence it appeareth, O my holy God, that Thou givest, when that is done which Thou commandest to be done.",0.07054996101241087,0.07078339211683603,0.023190726037886123,0.06259472871365994,-0.0737667447139775,-0.012199333817799106,0.1530301312256701,0.03430343416828241,0.0450188464667314,0.0097842899469752,-0.0045631940360291124,-0.20828512040781555,-0.019341844567345112,-0.030602850390522705,-0.544810040820435,-0.7375011314570202,-0.04716815351422166,-0.6908704163448814,0.3122570042039976,0.2808364184504781,0.21004450286270007,0.972164596188676,-0.22123314751096865,0.20755894635165256,0.6797960231412882,-0.038040174037162165,0.20745263962171664,-0.3469026571902157,0.20242168027525695,0.6331644226603412,0.11098719384242252
2294,2294,"Thou hast taught me, good Father, that to the pure, all things are pure; but that it is evil unto the man that eateth with offence; and, that every creature of Thine is good, and nothing to be refused, which is received with thanksgiving; and that meat commendeth us not to God; and, that no man should judge us in meat or drink; and, that he which eateth, let him not despise him that eateth not; and let not him that eateth not, judge him that eateth.",0.07783511076205224,0.07909839700352238,0.031450367192975746,0.053269462582916406,-0.063376596712109,-0.0002877947078465298,0.1611290832177955,0.03977147390105477,0.042280537520955966,0.009234376614269641,-0.004953559939075861,-0.19907735850355865,0.010621832574527916,-0.0015295523604094102,-0.5010191030164691,-0.6423085169079954,-0.12497077613024327,-0.6092676534859244,0.3122570042039976,0.34312764925069217,0.2737403538288259,1.0389479030630864,-0.13299196501550584,0.20758166411235215,0.6129325182374303,-0.03907412976857083,0.16328576788261703,-0.34709088985387976,0.16803367409579323,0.6532045428009624,0.1105368016378205
2295,2295,"These things have I learned, thanks be to Thee, praise to Thee, my God, my Master, knocking at my ears, enlightening my heart; deliver me out of all temptation.",0.08422085930803419,0.08193098108580014,0.038317311634602585,0.060777428633565604,-0.06080091223828631,0.005435805251266983,0.16466721999565198,0.0449908871592041,0.04339202823695337,0.0090237230167205,-0.004891379593355398,-0.19677413419867135,0.06734432628013338,0.02250067346130692,-0.45073538725114665,-0.6140103527201776,-0.01368309104830316,-0.5583888426331923,0.3122570042039976,0.36411708571598184,0.3119578644085014,1.0632327419265082,-0.09990152157970686,0.20760767474464661,0.5915898739758587,-0.08595514275751062,0.1644576990843718,-0.34700562775165716,0.16794360553283622,0.6532045428009624,0.12189939414996871
2296,2296,"I fear not uncleanness of meat, but the uncleanness of lusting.",0.08260193714144722,0.08028625484447756,0.03476845152461662,0.05705447026134285,-0.06137053476615095,0.013981312922012571,0.16595918257024173,0.046927036785182036,0.038946065372963745,0.008942977897412639,-0.005410603992132559,-0.19651089591398102,0.05875638652731682,0.014167926758821055,-0.47774207483728554,-0.59863946065517,-0.09104982407052643,-0.5626548338574566,0.2769912665034636,0.3519296709942009,0.286479524022051,1.0510903224947972,-0.07784122595584114,0.2466962542569404,0.6078646310756066,-0.030817882398741968,0.14880270863325226,-0.3461600947008007,0.20849672537190686,0.6532045428009624,0.13462504399873798
2297,2297,"I know; that Noah was permitted to eat all kind of flesh that was good for food; that Elijah was fed with flesh; that endued with an admirable abstinence, was not polluted by feeding on living creatures, locusts.",0.08305163774327694,0.08074312324484494,0.03855033377140013,0.05705447026134285,-0.05695195387864854,0.013981312922012571,0.1707610378191928,0.04998665277078832,0.044133022047618306,0.015158072988008501,-0.0044226477189466965,-0.1939207264653461,0.0636486811229846,0.018914845441648336,-0.44694971333823996,-0.49010852761184215,-0.08548873454214222,-0.5626548338574566,0.3172003939776047,0.35531506397247337,0.3119578644085014,1.08751758078993,-0.07784122595584114,0.24672253733795446,0.6136807298927325,0.002668749307784956,0.16741431545993335,-0.34482037253489844,0.24896560562211853,0.6732446629415837,0.14750616361113644
2298,2298,"I know also that Esau was deceived by lusting for lentiles; and that David blamed himself for desiring a draught of water; and that our King was tempted, not concerning flesh, but bread.",0.08062325449339648,0.07827603388286107,0.03855033377140013,0.051234245339434624,-0.04567313645990682,0.014368671857603054,0.17041036525328015,0.04771474122347368,0.0446613231904072,0.020522088474286822,-0.004220951706580839,-0.1850295640446109,0.08379148490673236,0.038459100133560464,-0.44694971333823996,-0.39481933264062574,-0.09597276501959531,-0.5254153574404198,0.27907848506573757,0.33026315593325684,0.3119578644085014,1.0693039516423637,-0.09990152157970686,0.2469294210383772,0.635701496478205,0.02279866978105693,0.18407435302326172,-0.3452396982975244,0.2901732093811125,0.7133249032228264,0.13684747922287743
2299,2299,"And therefore the people in the wilderness also deserved to be reproved, not for desiring flesh, but because, in the desire of food, they murmured against the Lord.",0.08521020063205957,0.08293609156660837,0.04193418567781938,0.05669885327762814,-0.04135507719496876,0.017234952740592935,0.1725643497491502,0.056185468449999394,0.04976888767106194,0.026745974364162168,-0.0037179853177387204,-0.18359837503777413,0.0898314097977939,0.04431954695408562,-0.4491080592926642,-0.33847848021626814,-0.06642621860819632,-0.5533227899800848,0.3108665914523223,0.35802337835509124,0.33743620479495173,1.0814463710740745,-0.088871373767774,0.24689778997689146,0.6819904782770676,0.07485316752223783,0.18511717073635156,-0.3482051923563738,0.3314561717745642,0.7534051435040688,0.17451204120451805
2300,2300,"Placed then amid these temptations, I strive daily against concupiscence in eating and drinking.",0.08565990123388928,0.08339295996697577,0.04383876432079572,0.05353433866123881,-0.03667135231751402,0.01572600582167258,0.17586765848537472,0.06351414042159784,0.06143954018903471,0.032797951290349805,-0.002402631830826541,-0.18272319097371098,0.11740230534966048,0.07107116557356309,-0.4146138788962489,-0.24143933197369935,-0.008267357297182431,-0.5353344138937477,0.4009526276739006,0.35463798537681873,0.33743620479495173,1.08751758078993,-0.09990152157970686,0.24674596792784725,0.741524039449982,0.11633156116439934,0.18865748622723272,-0.34449704023136585,0.33468017525190186,0.7934853837853114,0.2124265519379771
2301,2301,"For it is not of such nature that I can settle on cutting it off once for all, and never touching it afterward, as I could of concubinage.",0.08431079942840014,0.0820223547658736,0.0420799232125777,0.05465122617290563,-0.04002207306965894,0.01572600582167258,0.17367891107881814,0.061665707145311666,0.06255103090503211,0.02737272579427359,-0.0023384697317545256,-0.18050059067822527,0.10477045502048578,0.058814674237302356,-0.4278648014824935,-0.30130196474618615,0.018075407269470663,-0.5353344138937477,0.4009526276739006,0.3444818064420012,0.3246970346017265,1.0693039516423637,-0.09990152157970686,0.2858922314104468,0.7147481080373775,0.11803146779501825,0.1834075598335293,-0.3462290896411127,0.3348948361323799,0.7534051435040688,0.1861255541159091
2302,2302,The bridle of the throat then is to be held attempered between slackness and stiffness.,0.0771155897991247,0.0747124603599955,0.03208170153508234,0.05669885327762814,-0.037775633330612214,0.011400571960149599,0.16242697558890581,0.051756083242054086,0.05850924648322336,0.02096911689690655,-0.0027020481020211444,-0.1756389610437729,0.03583671219030234,-0.008070682995185515,-0.5102348401899449,-0.27497558681862594,0.01685966058249384,-0.5787542583435359,0.3767056114958468,0.29708630474618597,0.2610011836356008,0.9903782253362429,-0.13299196501550584,0.28586455085539636,0.7146139077295514,0.12130683018310992,0.14798685714927234,-0.3463402415718813,0.2980853924798082,0.7133249032228264,0.18620637342934282
2303,2303,"And who is he, O Lord, who is not some whit transported beyond the limits of necessity?",0.08071319461376242,0.07836740756293455,0.03397264265847409,0.061017484989406526,-0.03779165851681812,0.012876115838154893,0.16402759400522285,0.05206686633533287,0.06002491564140164,0.020993210198635506,-0.0026058185948926514,-0.17381284452999954,0.07497506895564413,0.029904666467432325,-0.49483865944042216,-0.2994590506229428,0.14239422813720948,-0.5631758676799391,0.3767056114958468,0.32416944857236596,0.2737403538288259,1.0025206447679538,-0.12196181720357256,0.2861885781105001,0.7131433082052839,0.11937156507735627,0.14878515462018096,-0.2407804334840146,0.33893816745970884,0.7133249032228264,0.20048264836676008
2304,2304,"whoever he is, he is a great one; let him make Thy Name great.",0.07873451196571167,0.07635718660131806,0.03429387494629437,0.05915600580329514,-0.03633773707740915,0.011553545432907363,0.16014556629683036,0.04690554337499266,0.05113298991342238,0.02054585619085727,-0.0031530137673619197,-0.17523154712576752,0.06204674585990739,0.01736051213643103,-0.48964195792298826,-0.26282876319533954,0.1291871764052105,-0.5675128740412339,0.3383677127030463,0.30927371946796717,0.2737403538288259,0.972164596188676,-0.13299196501550584,0.28632202044009697,0.7195555753490552,0.1369515532522848,0.1459074201400539,-0.22826829070962681,0.3387326736182504,0.7133249032228264,0.1960620341083153
2305,2305,"But I am not such, for I am a sinful man.",0.07873451196571167,0.07635718660131806,0.03275392382101871,0.06089338637699909,-0.03839478825220421,0.011638780428024013,0.15698757777280295,0.047173920550870795,0.04646472890623327,0.026961511739088784,-0.004446368770818791,-0.17658465268036044,0.08185503866655533,0.03658019593921232,-0.4845100319818348,-0.283306150197926,0.15371558423233364,-0.5371069688711846,0.31253031399461856,0.31469034823320313,0.2610011836356008,0.9418085476093988,-0.13299196501550584,0.28639118483576315,0.7531819392730903,0.1925621800753192,0.10944626736689733,-0.23007335692909367,0.3800147999540675,0.7534051435040688,0.1999721636116323
2306,2306,"Yet do I too magnify Thy name; and He maketh intercession to Thee for my sins who hath overcome the world; numbering me among the weak members of His body; because Thine eyes have seen that of Him which is imperfect, and in Thy book shall all be written.",0.08574984135425522,0.08202235476587359,0.03410684012370958,0.058163216904035746,-0.03611629814074567,0.018521414209505843,0.15780667937891224,0.04332253380612622,0.04174353976971096,0.02187717390396149,-0.005218826195450423,-0.17394593466137617,0.15564689559107694,0.10817930703642893,-0.45021102828254844,-0.25379418299980006,0.19441485890862803,-0.46085967001525785,0.4021066208993934,0.3350027061028381,0.2610011836356008,0.9418085476093988,-0.09990152157970686,0.28639560625571825,0.7221485241656356,0.18280679773612332,0.11231875600449287,-0.23012587061558554,0.41859043139022056,0.7133249032228264,0.23476613943671118
2307,2307,"With the allurements of smells, I am not much concerned.",0.08871786532633132,0.08503768620829831,0.03713087084056639,0.05425411061320186,-0.038878457508600785,0.01859152332443882,0.15967604722520845,0.03849697276712272,0.03757544958472068,0.028316597168763464,-0.006305445796946854,-0.1779201580178424,0.19000047292721975,0.1415120581392127,-0.41424157065334544,-0.2481991234704135,0.2022225399934967,-0.44775645391450986,0.4111536745810752,0.36750247869425434,0.29921869421527625,0.9782358059045315,-0.088871373767774,0.3255991074564101,0.7675210286578967,0.23960370965038527,0.11557671382061631,-0.2301706081781445,0.4576747521058139,0.6732446629415837,0.26889594003806944
2308,2308,"When absent, I do not miss them; when present, I do not refuse them; yet ever ready to be without them.",0.09069654797438206,0.08704790716991478,0.03490723124383912,0.05164803975264594,-0.03445259244555023,0.018413808486726663,0.15851009023460808,0.04645360085803773,0.03410204109722879,0.028678322279856346,-0.006349902267839414,-0.17221960551101229,0.23162199734822547,0.18189678723070687,-0.39348136476577056,-0.13489553864563228,0.2272693688839059,-0.41735643319824134,0.38690665840302135,0.3823982077986534,0.286479524022051,0.9782358059045315,-0.088871373767774,0.36491601661101863,0.8047738554941887,0.2130184012912622,0.07342640516848921,-0.22996531315405455,0.4969496039440785,0.7133249032228264,0.3044197373297882
