,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_medianiqr,jockers_rinker_lnorm_medianiqr,jockers_medianiqr,jockers_lnorm_medianiqr,huliu_medianiqr,huliu_lnorm_medianiqr,lmcd_medianiqr,lmcd_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,senticnet_medianiqr,senticnet_lnorm_medianiqr,sentiword_medianiqr,sentiword_lnorm_medianiqr,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100,mean_roll100,jockers_rinker_roll100_stand,jockers_roll100_stand,huliu_roll100_stand,senticnet_roll100_stand,sentiword_roll100_stand,nrc_roll100_stand,lmcd_roll100_stand
3517,3518,"For these be the motions of our mind under an allegory; that is to say, the haughtiness of pride, the delight of lust, and the poison of curiosity, are the motions of a dead soul; for the soul dies not so as to lose all motion; because it dies by forsaking the fountain of life, and so is taken up by this transitory world, and is conformed unto it.",0.0,0.0,0.120385853085769,0.240771706171538,0.240771706171538,0.39137440838183596,-0.0714791002696755,for these be the motions of our mind under an allegory that is to say the haughtiness of pride the delight of lust and the poison of curiosity are the motions of a dead soul for the soul dies not so as to lose all motion because it dies by forsaking the fountain of life and so is taken up by this transitory world and is conformed unto it,339,69,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.3473833970963096,0.20793800729139594,0.240771706171538,0.0034889393735913344,0.7142857142857126,0.30119380874106483,0.5235185109844805,0.026180918694476096,-0.4086366893925577,-0.19527639444015688,,,,,,,,,,,,,,,
3518,3519,"But Thy word, O God, is the fountain of life eternal; and passeth not away: wherefore this departure of the soul is restrained by Thy word, when it is said unto us, Be not conformed unto this world; that so the earth may in the fountain of life bring forth a living soul; that is, a soul made continent in Thy Word, by Thy Evangelists, by following the followers of Thy Christ.",-0.0294627825494395,-0.0294627825494395,0.0,0.0,0.500867303340471,0.450073466225238,-0.120306362076878,but thy word o god is the fountain of life eternal and passeth not away wherefore this departure of the soul is restrained by thy word when it is said unto us be not conformed unto this world that so the earth may in the fountain of life bring forth a living soul that is a soul made continent in thy word by thy evangelists by following the followers of thy christ,365,72,-0.15112435754974132,-0.08136463697418773,-0.16635429112168276,-0.09447842684657988,0.0,0.0,0.0,0.0,1.48589867645835,0.6004577967965681,0.6554028625490621,0.060215697626205725,-0.6373785789676861,-0.2785494455819874,,,,,,,,,,,,,,,
3519,3520,For this is after his kind; because a man is wont to imitate his friend.,-0.0774596669241484,-0.0774596669241484,0.0,0.0,0.0,-0.0642915235470431,0.0,for this is after his kind because a man is will not to imitate his friend,74,16,-0.30499429293656144,-0.5101663155657218,-0.33028058354099094,-0.5565215295296916,0.0,0.0,0.0,0.0,0.0,0.0,-0.5002663361732649,-0.5433559596745215,-0.07377735352859535,-0.05942664949254208,,,,,,,,,,,,,,,
3520,3521,"Be ye (saith he) as I am, for I also am as you are.",0.0,0.0,0.0,0.0,0.0,0.152606169131994,-0.0668153104781061,be ye saith he as i am for i also am as you are,47,14,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,-0.012943155771587339,0.33316754470247795,-0.38678815539699757,-0.6849299895436766,,,,,,,,,,,,,,,
3521,3522,"Thus in this living soul shall there be good beasts, in meekness of action (for Thou hast commanded, Go on with thy business in meekness, so shalt thou be beloved by all men); and good cattle, which neither if they eat, shall they over-abound, nor, if they eat not, have any lack; and good serpents, not dangerous, to do hurt, but wise to take heed; and only making so much search into this temporal nature, as may suffice that eternity be clearly seen, being understood by the things that are made.",0.331016632315606,0.331016632315606,0.860121957985433,0.20851441405707502,0.338835922842746,0.40373603421801096,0.0804554314655987,thus in this living soul shall there be good beasts in meekness of action for thou hast commanded go on with thy business in meekness so shalt thou be beloved by all men and good cattle which neither if they eat shall they over abound nor if they eat not have any lack and good serpents not dangerous to do hurt but wise to take heed and only making so much search into this temporal nature as may suffice that eternity be clearly seen being understood by the things that are made,480,92,1.004511992521152,0.3065525505284116,1.06481008011084,0.32351075054314243,2.481953485591321,1.1142828714637847,0.20851441405707502,0.002266214694675307,1.0052080579640785,0.31791208261778536,0.5512924662673279,-0.04927023687301832,0.30313355113549934,0.05525980188653515,,,,,,,,,,,,,,,
3522,3523,"For these creatures are obedient unto reason, when being restrained from deadly prevailing upon us, they live, and are good.",0.134164078649987,0.134164078649987,0.0,0.22360679774997896,0.22360679774997896,0.37677745420871506,0.29581315952341,for these creatures are obedient unto reason when being restrained from deadly prevailing upon us they live and are good,120,20,0.37343582772700656,0.607381356712954,0.3924891639498408,0.6476603094779769,0.0,0.0,0.22360679774997896,0.011174752511243325,0.6633634150359534,0.9646961182749385,0.49072224633103767,0.7998040414873862,1.3120234996454496,1.8795035678407195,,,,,,,,,,,,,,,
3523,3524,"For behold, O Lord, our God, our Creator, when our affections have been restrained from the love of the world, by which we died through evil-living; and begun to be a living soul, through good living; and Thy word which Thou spokest by Thy apostle, is made good in us, Be not conformed to this world: there follows that also, which Thou presently subjoinedst, saying, But be ye transformed by the renewing of your mind; not now after your kind, as though following your neighbour who went before you, nor as living after the example of some better man (for Thou saidst not, ""Let man be made after his kind,"" but, Let us make man after our own image and similitude), that we might prove what Thy will is.",0.26311740579210896,0.26311740579210896,0.175411603861406,0.26311740579210896,0.5262348115842179,0.464051398015349,0.16700646450971302,for behold o lord our god our creator when our affections have been restrained from the love of the world by which we died through evil living and begun to be a living soul through good living and thy word which thou spokest by thy apostle is made good in us be not conformed to this world there follows that also which thou presently subjoinedst saying but be ye transformed by the renewing of your mind not now after your kind as though following your neighbour who went before you nor as living after the example of some better man for thou saidst not let man be made after his kind but let us make man after our own image and similitude that we might prove what thy will is,677,130,0.7868384969579534,0.15418502658539854,0.8329102681305308,0.15933144102641186,0.5061647799768808,0.16082442662803448,0.26311740579210896,0.0020238243657573186,1.5611552297870208,0.3494261743608135,0.6868083150057399,-0.09739943701417429,0.7086006224073459,0.10905333017930062,,,,,,,,,,,,,,,
3524,3525,"For to this purpose said that dispenser of Thine (who begat children by the Gospel), that he might not for ever have them babes, whom he must be fain to feed with milk, and cherish as a nurse; be ye transformed (saith he) by the renewing of your mind, that ye may prove what is that good and acceptable and perfect will of God.",0.4,0.4,0.375,0.25,1.125,0.194725,0.127604166666667,for to this purpose said that dispenser of thine who begat children by the gospel that he might not for ever have them babes whom he must be fain to feed with milk and cherish as a nurse be ye transformed saith he by the renewing of your mind that ye may prove what is that good and acceptable and perfect will of god,317,64,1.2256610622294364,0.5632501152593302,1.3004126166175485,0.6001079402954079,1.0820937059631583,0.6983190522045202,0.25,0.0039056397437900324,3.3374828020652956,1.5172505819620277,0.08168893717451153,-0.12839852861775275,0.5240120190609494,0.20203548722336262,,,,,,,,,,,,,,,
3525,3526,"Wherefore Thou sayest not, ""Let man be made,"" but Let us make man.",0.0,0.0,0.0,0.0,0.0,0.5182979958479489,0.0312018860376691,wherefore thou sayest not let man be made but let us make man,61,13,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,0.8086889318773656,2.0350067167749057,0.07239464355667725,0.25512743382396635,,,,,,,,,,,,,,,
3526,3527,"Nor saidst Thou, ""according to his kind""; but, after our image and likeness.",0.138675049056307,0.138675049056307,0.0,0.0,0.27735009811261496,0.154761354746839,0.10400628679223,nor saidst thou according to his kind but after our image and likeness,70,13,0.3878972398372906,0.9902153709978656,0.40789571926181245,1.060172257551129,0.0,0.0,0.0,0.0,0.8228010512017554,1.840363641859594,-0.008100910124758888,0.39213262653326014,0.4134626367556451,0.9890869615624825,,,,,,,,,,,,,,,
3527,3528,"For man being renewed in his mind, and beholding and understanding Thy truth, needs not man as his director, so as to follow after his kind; but by Thy direction proveth what is that good, that acceptable, and perfect will of Thine: yea, Thou teachest him, now made capable, to discern the Trinity of the Unity, and the Unity of the Trinity.",0.8810633810638221,0.8810633810638221,0.9207509207513809,0.41275041275061897,1.04775104775157,0.7455859955863678,0.274174753341557,for man being renewed in his mind and beholding and understanding thy truth needs not man as his director so as to follow after his kind but by thy direction proveth what is that good that acceptable and perfect will of thine yea thou teachest him now made capable to discern the trinity of the unity and the unity of the trinity,329,62,2.7678693185690855,1.3338424880875301,2.9434137718767532,1.430437924112109,2.656903402946272,1.769908769038015,0.41275041275061897,0.006656191142567634,3.1083120913037856,1.4586429253177475,1.3193569317604599,0.3996625052574472,1.2106536965019714,0.5204792242051006,,,,,,,,,,,,,,,
3528,3529,"Wherefore to that said in the plural, Let us make man, is yet subjoined in the singular, And God made man: and to that said in the plural, After our likeness, is subjoined in the singular, After the image of God.",0.0,0.0,0.0,0.0,0.312347523777212,0.218799440405937,0.0273304083305061,wherefore to that said in the plural let us make man is yet subjoined in the singular and god made man and to that said in the plural after our likeness is subjoined in the singular after the image of god,204,41,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.9266262123325564,0.6575078095217131,0.13577910623118655,0.006426086894600114,0.05425786722706911,0.027980735726413998,,,,,,,,,,,,,,,
3529,3530,"Thus is man renewed in the knowledge of God, after the image of Him that created him: and being made spiritual, he judgeth all things (all things which are to be judged), yet himself is judged of no man.",0.152121746114833,0.152121746114833,0.320256307610174,0.0,0.320256307610174,0.44355498604009097,0.240192230707631,thus is man renewed in the knowledge of god after the image of him that created him and being made spiritual he judgeth all things all things which are to be judged yet himself is judged of no man,196,39,0.4310050880761188,0.3357852268269585,0.4538209334253235,0.3550095928542936,0.9241262260265878,0.9785706644214105,0.0,0.0,0.9500888168016789,0.7087194625423218,0.6407572180704375,0.3612492963010466,1.0514552046736385,0.7481333196278709,,,,,,,,,,,,,,,
3530,3531,"But that he judgeth all things, this answers to his having dominion over the fish of the sea, and over the fowls of the air, and over all cattle and wild beasts, and over all the earth, and over every creeping thing that creepeth upon the earth.",-0.12398524277321002,-0.12398524277321002,-0.291729982995789,0.0,0.0,0.32575299226267307,0.21575863325730202,but that he judgeth all things this answers to his having dominion over the fish of the sea and over the fowls of the air and over all cattle and wild beasts and over all the earth and over every creeping thing that creepeth upon the earth,239,47,-0.4541474607513866,-0.29709628759280826,-0.48918183829886785,-0.3269339562329903,-0.8418111425079534,-0.7397096186892947,0.0,0.0,0.0,0.0,0.3760810864058138,0.1001537965578369,0.9369907222708621,0.5425362268615727,,,,,,,,,,,,,,,
