,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing_medianiqr,bing_lnorm_medianiqr,afinn_medianiqr,afinn_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,syuzhet_roll100,bing_roll100,afinn_roll100,nrc_roll100,mean_roll100,nrc_roll100_stand
3602,3603,"A gift, is the thing itself which he gives, that imparts these necessaries unto us; as money, meat, drink, clothing, shelter, help: but the fruit, is the good and right will of the giver.",3.05,2,7,4,187,34,a gift is the thing itself which he gives that imparts these necessaries unto us as money meat drink clothing shelter help but the fruit is the good and right will of the giver,2.2399999999999998,1.7776089205229355,1.0,1.1736692910902333,3.5,2.4708909144369304,2.0,1.9703028521023231,,,,,,
3603,3604,"For the Good Master said not only, He that receiveth a prophet, but added, in the name of a prophet: nor did He only say, He that receiveth a righteous man, but added, in the name of a righteous man.",1.85,3,3,4,199,40,for the good master said not only he that receiveth a prophet but added in the name of a prophet nor did he only say he that receiveth a righteous man but added in the name of a righteous man,1.28,0.8568496957411394,1.5,1.4964943485370719,1.5,0.9001499625093727,2.0,1.674831292176956,,,,,,
3604,3605,"So verily shall the one receive the reward of a prophet, the other, the reward of a righteous man: nor saith He only, He that shall give to drink a cup of cold water to one of my little ones; but added, in the name of a disciple: and so concludeth, Verily I say unto you, he shall not lose his reward.",1.9,0,2,2,301,62,so verily shall the one receive the reward of a prophet the other the reward of a righteous man nor saith he only he that shall give to drink a cup of cold water to one of my little ones but added in the name of a disciple and so concludeth verily i say unto you he shall not lose his reward,1.3199999999999998,0.526236122387282,0.0,0.0,1.0,0.387195613610708,1.0,0.540316078051927,,,,,,
3605,3606,"The gift is, to receive a prophet, to receive a righteous man, to give a cup of cold water to a disciple: but the fruit, to do this in the name of a prophet, in the name of a righteous man, in the name of a disciple.",1.1,0,2,2,216,47,the gift is to receive a prophet to receive a righteous man to give a cup of cold water to a disciple but the fruit to do this in the name of a prophet in the name of a righteous man in the name of a disciple,0.68,0.37276003773293,0.0,0.0,1.0,0.5107423952350565,1.0,0.7127206977238886,,,,,,
3606,3607,"With fruit was Elijah fed by the widow that knew she fed a man of God, and therefore fed him: but by the raven was he fed with a gift.",0.5,0,3,2,134,30,with fruit was elijah fed by the widow that knew she fed a man of god and therefore fed him but by the raven was he fed with a gift,0.2,0.2299406484258471,0.0,0.0,1.5,1.200099966677774,1.0,1.1164611796067976,,,,,,
3607,3608,"Nor was the inner man of Elijah so fed, but the outer only; which might also for want of that food have perished.",-0.6,0,1,0,113,23,nor was the inner man of elijah so fed but the outer only which might also for want of that food have perished,-0.6799999999999999,-0.6758898114439159,0.0,0.0,0.5,0.5217296827466319,0.0,0.0,,,,,,
3608,3609,"I will then speak what is true in Thy sight, O Lord, that when carnal men and infidels (for the gaining and initiating whom, the initiatory Sacraments and the mighty workings of miracles are necessary, which we suppose to be signified by the name of fishes and whales) undertake the bodily refreshment, or otherwise succour Thy servant with something useful for this present life; whereas they be ignorant, why this is to be done, and to what end; neither do they feed these, nor are these fed by them; because neither do the one do it out of an holy and right intent; nor do the other rejoice at their gifts, whose fruit they as yet behold not.",3.75,5,8,3,645,118,i will then speak what is true in thy sight o lord that when carnal men and infidels for the gaining and initiating whom the initiatory sacraments and the mighty workings of miracles are necessary which we suppose to be signified by the name of fishes and whales undertake the bodily refreshment or otherwise succour thy servant with something useful for this present life whereas they be ignorant why this is to be done and to what end neither do they feed these nor are these fed by them because neither do the one do it out of an holy and right intent nor do the other rejoice at their gifts whose fruit they as yet behold not,2.8,0.5503301879403917,2.5,0.8456167398944756,4.0,0.8138293364969071,1.5,0.4258749258537412,,,,,,
3609,3610,"For upon that is the mind fed, of which it is glad.",0.75,1,3,1,51,12,for upon that is the mind fed of which it is glad,0.4,1.2004201059471906,0.5,1.6618023559524908,1.5,2.998751040799334,0.5,1.394879267277269,,,,,,
3610,3611,"And therefore do not the fishes and whales feed upon such meats, as the earth brings not forth until after it was separated and divided from the bitterness of the waves of the sea.",-0.75,-1,0,0,180,34,and therefore do not the fishes and whales feed upon such meats as the earth brings not forth until after it was separated and divided from the bitterness of the waves of the sea,-0.8,-0.5906139617577305,-0.5,-0.5868346455451167,0.0,0.0,0.0,0.0,,,,,,
3611,3612,"And Thou, O God, sawest every thing that Thou hadst made, and, behold, it was very good.",0.75,1,4,2,88,17,and thou o god sawest every thing that thou hadst made and behold it was very good,0.4,0.8113484843338826,0.5,1.173324297177508,2.0,2.8230452674897117,1.0,1.969723691945914,,,,,,
3612,3613,"Yea we also see the same, and behold, all things are very good.",0.75,1,3,1,63,13,yea we also see the same and behold all things are very good,0.4,1.0986813160372388,0.5,1.534069661413483,1.5,2.76825518831668,0.5,1.287663335895465,,,,,,
3613,3614,"Of the several kinds of Thy works, when Thou hadst said ""let them be,"" and they were, Thou sawest each that it was good.",1.0,2,3,1,120,24,of the several kinds of thy works when thou hadst said let them be and they were thou sawest each that it was good,0.6,0.7595804065869785,1.0,1.662494485213612,1.5,1.5,0.5,0.6977301124531445,,,,,,
3614,3615,"Seven times have I counted it to be written, that Thou sawest that that which Thou madest was good: and this is the eighth, that Thou sawest every thing that Thou hadst made, and, behold, it was not only good, but also very good, as being now altogether.",0.75,1,3,1,254,48,seven times have i counted it to be written that thou sawest that that which thou madest was good and this is the eighth that thou sawest every thing that thou hadst made and behold it was not only good but also very good as being now altogether,0.4,0.20791063620703118,0.5,0.41571019152237904,1.5,0.7501562174546971,0.5,0.3489377213080609,,,,,,
3615,3616,"For severally, they were only good; but altogether, both good, and very good.",0.75,1,3,1,77,13,for severally they were only good but altogether both good and very good,0.4,1.0986813160372388,0.5,1.534069661413483,1.5,2.76825518831668,0.5,1.287663335895465,,,,,,
3616,3617,"All beautiful bodies express the same; by reason that a body consisting of members all beautiful, is far more beautiful than the same members by themselves are, by whose well-ordered blending the whole is perfected; notwithstanding that the members severally be also beautiful.",2.35,2,5,2,277,43,all beautiful bodies express the same by reason that a body consisting of members all beautiful is far more beautiful than the same members by themselves are by whose well ordered blending the whole is perfected notwithstanding that the members severally be also beautiful,1.6800000000000002,1.034893026562779,1.0,0.9280746940241532,2.5,1.3956056730992794,1.0,0.7790048825854453,,,,,,
3617,3618,"And I looked narrowly to find, whether seven, or eight times Thou sawest that Thy works were good, when they pleased Thee; but in Thy seeing I found no times, whereby I might understand that Thou sawest so often, what Thou madest.",2.35,3,5,3,230,42,and i looked narrowly to find whether seven or eight times thou sawest that thy works were good when they pleased thee but in thy seeing i found no times whereby i might understand that thou sawest so often what thou madest,1.6800000000000002,1.0624601433764915,1.5,1.4252496759097415,2.5,1.428826469888122,1.5,1.1963223042132827,,,,,,
3618,3619,"And I said, ""Lord, is not this Thy Scripture true, since Thou art true, and being Truth, hast set it forth?",2.1,0,2,3,107,21,and i said lord is not this thy scripture true since thou art true and being truth hast set it forth,1.48,1.9953490952189603,0.0,0.0,1.0,1.14278914802475,1.5,2.392075202284626,,,,,,
3619,3620,"why then dost Thou say unto me, 'that in Thy seeing there be no times'; whereas this Thy Scripture tells me, that what Thou madest each day, Thou sawest that it was good: and when I counted them, I found how often.""",1.35,1,2,2,215,42,why then dost thou say unto me that in thy seeing there be no times whereas this thy scripture tells me that what thou madest each day thou sawest that it was good and when i counted them i found how often,0.8800000000000001,0.5579232522455236,0.5,0.4750832253032472,1.0,0.5715305879552488,1.0,0.7975482028088551,,,,,,
3620,3621,"Unto this Thou answerest me, for Thou art my God, and with a strong voice tellest Thy servant in his inner ear, breaking through my deafness and crying, ""O man, that which My Scripture saith, I say: and yet doth that speak in time; but time has no relation to My Word; because My Word exists in equal eternity with Myself.",0.1,0,0,1,322,61,unto this thou answerest me for thou art my god and with a strong voice tellest thy servant in his inner ear breaking through my deafness and crying o man that which my scripture saith i say and yet doth that speak in time but time has no relation to my word because my word exists in equal eternity with myself,-0.12,-0.08846036934149962,0.0,0.0,0.0,0.0,0.5,0.2745861334207507,,,,,,
3621,3622,"So the things which ye see through My Spirit, I see; like as what ye speak by My Spirit, I speak.",1.0,1,3,1,97,21,so the things which ye see through my spirit i see like as what ye speak by my spirit i speak,0.6,0.8856320901712138,0.5,0.9499403281765547,1.5,1.714183722037125,0.5,0.7973584007615422,,,,,,
3622,3623,"And so when ye see those things in time, I see them not in time; as when ye speak in time, I speak them not in time.""",0.0,0,0,0,117,27,and so when ye see those things in time i see them not in time as when ye speak in time i speak them not in time,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
