,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale,transformer_robertalg15_roll100_stdscale,transformer_nlptown_roll100_stdscale,transformer_yelp_roll100_stdscale,transformer_hinglish_roll100_stdscale,transformer_imdb2way_roll100_stdscale,transformer_huggingface_roll100_stdscale,transformer_t5imdb50k_roll100_stdscale,transformer_robertaxml8lang_roll100_stdscale
1846,-0.8468656612507682,-1.0571599507650877,-0.5543704143815541,0.5935739311917837,0.9733481864974115,-0.32191717781779344,-1.2594895332365272,-0.5356848545398394,0.08785660781840503,0.2079656901885515,0.5526718541707109,-0.8448171026286407,-0.770925536293152,-0.7820955579850225,0.9809048051432997,0.6451610844279554,-0.15842492333853914,-1.4697411374095768,-1.0344432103827526,-0.6817923724391275,-1.182335960614456,-0.24589657459341135,0.1905438957233785,-1.2772975594374727,-1.9086497452599338,-0.7974331319612712,0.9887313317485008,0.6893810807557966,-0.14241333134514889,-0.5318186439607723
1847,-0.8583135476258916,-1.0701292424150697,-0.5685671233979662,0.6665959896343197,1.0544486382413545,-0.38351651734531134,-1.303589663438163,-0.5553234842042106,0.0711225969595122,0.20465047064240793,0.5572131924754262,-0.8446364626565774,-0.7599917833290617,-0.7546014770480007,0.939252661926263,0.5869413452745601,-0.1094311309174511,-1.4428937769877739,-1.0361706113811584,-0.6670194631298083,-1.182335960614456,-0.21915541435197572,0.19086370434524386,-1.1728735817778249,-1.9131850239438726,-0.7730016414703692,1.0650489438117534,0.756424083742518,-0.08197457633277269,-0.5329899082006085
1848,-0.8440036896569875,-1.0701292424150697,-0.6002153402358681,0.6018976891489637,1.009791363077293,-0.46843658412428163,-1.2970550255126156,-0.5918191959202869,0.05574822448290395,0.208144476246567,0.5062225150049671,-0.8333669217346859,-0.7475304457848188,-0.7648567951509524,0.9931465875447187,0.6115955790814812,-0.08706362674020807,-1.389344292202715,-1.0163054998994918,-0.6817923724391275,-1.124598553158255,-0.17904367398982232,0.096254812807522,-1.2225790370879934,-1.9530855643265281,-0.8382104490226931,1.0659408948549551,0.6898993401960407,-0.14241333134514889,-0.5375042848106557
1849,-0.8425727038600971,-1.0685080809588219,-0.5428388014006158,0.68937281822624,0.9861039103792507,-0.40634751491496696,-1.228745374539551,-0.599641088510894,0.16259234836074551,0.23875441017852772,0.5066391631055196,-0.7134776112824975,-0.6149623868154303,-0.5991094725674586,1.0817065625933373,0.728235371662959,-0.010501062221419,-1.2314376442355397,-0.9489368609616661,-0.6079278258925315,-1.0833575478323971,-0.1255613535069512,0.09688544136419396,-1.2217208404650863,-1.9539484493216326,-0.78493731594576,1.065828956133866,0.6897918802390778,-0.14241333134514889,-0.543130143153324
1850,-0.8354177748756451,-1.0604022736775833,-0.524309898227093,0.7007233972587585,1.0050049062271977,-0.40634751491496696,-1.207845300159705,-0.603797275662999,0.2456538931694323,0.2640917852624101,0.5185496145299798,-0.7171908645102021,-0.6190683306314547,-0.5890933200381973,1.0926008293284752,0.7581186772642736,-0.010501062221419,-1.2314376442355397,-0.9549827644560863,-0.5931549165832123,-1.0586129446368822,-0.1255613535069512,0.0017066829761255293,-1.2224190407402977,-1.9857829680951902,-0.7744923655699374,1.0646852586383033,0.679792259079219,-0.20285208635752547,-0.605758005578274
1851,-0.838995239367871,-1.0644551773182027,-0.524309898227093,0.7473364418189679,0.9789058627376747,-0.40634751491496696,-1.215596006397612,-0.6004671629759089,0.24747308298628914,0.264908416308992,0.5454735669411269,-0.7489904488995149,-0.6542308414726999,-0.6019379082673022,1.0768032236855563,0.6846857069864327,-0.04223397900374492,-1.3340595823505441,-0.9886670839249991,-0.6079278258925315,-1.0833575478323971,-0.15230251374838685,-0.09321477282442252,-1.3045480835830285,-1.9707809538985492,-0.7837589716678913,1.0596445518413815,0.611418623652157,-0.26329084136990205,-0.6570261102532815
1852,-0.8540205902352205,-1.081477372608804,-0.5796852913834343,0.6018993034535371,0.9516928356845747,-0.4309233633350387,-1.2452716499794187,-0.6087924446936344,0.2570689395161818,0.2705435888259692,0.5374589019468222,-0.7213980908320273,-0.6375856659089785,-0.5657422094027132,1.0625438609028675,0.8036021282442622,0.024540156046524333,-1.2280723027881708,-0.9679382719441296,-0.5488361886552546,-1.0091237382458527,-0.05870845290336232,-0.18793427009958427,-1.257833198660594,-1.9678673787871501,-0.8119695027813809,1.058607942979814,0.677253338714732,-0.26329084136990205,-0.6873527536954782
1853,-0.8547360831336657,-1.0822879533369278,-0.5778340372521835,0.53213107766699,0.9561732530941276,-0.4303762587846277,-1.2110757314993852,-0.5485987217624508,0.2634582891168504,0.26599533920554885,0.554312251708564,-0.7151136065819707,-0.6206709573327726,-0.6086724655698265,1.0963436719962092,0.8225817354076004,0.0535660934419558,-1.1038840889209982,-0.9903944849234051,-0.6374736445111698,-0.9843791350503379,-0.045337872782644575,-0.18843887805915102,-1.3359046795826763,-2.0310716121375694,-0.8459823490528963,1.0582879039864328,0.7291585911970894,-0.3237295963822783,-0.7349821986512277
1854,-0.828978338789638,-1.0368954325619908,-0.5306845700786297,0.535788486466357,0.9848552694618348,-0.32044898508088693,-1.1470835209338959,-0.49693679916524663,0.32426359948320993,0.3010026735978955,0.5944857326690968,-0.7042689036855809,-0.6086793860437923,-0.6334237738988573,1.1313911692401997,0.809154997410093,0.0741718767578243,-1.1069795593725054,-0.980893779432173,-0.6522465538204891,-0.9513863307896515,-0.01859671254120876,-0.18797515953474142,-1.3151336482929037,-2.0318318024064665,-0.7898888581452388,1.0583408843398139,0.7297546070827063,-0.3237295963822783,-0.7281760594656841
1855,-0.8611755192196725,-1.0733715653275653,-0.5919805194426756,0.4866783145189935,0.9401979942977738,-0.35879686507187336,-1.1747846274909481,-0.5328387698595936,0.31272727381533644,0.2965513559158615,0.5795388437637087,-0.6465056256773307,-0.527632990495557,-0.5640349654095532,1.15406837684494,0.8431379818196175,0.11153549076004456,-0.9211692105863355,-0.8850230240206518,-0.578382007273893,-0.9266417275941368,0.008144447700226725,-0.18792118195758684,-1.3343631868557273,-2.1046807382058335,-0.8204600597826484,1.0559653015524437,0.6613554997873399,-0.3237295963822783,-0.7578810301997851
1856,-0.8797783345792479,-1.0782350496963087,-0.6178009106352588,0.49348866193850466,0.9448620353716523,-0.35879686507187336,-1.1850490789368648,-0.5627775155096161,0.3255059730166732,0.30175664618168585,0.5905230134312888,-0.6035698662488472,-0.4801566119398507,-0.5125066495414492,1.2198413583734566,0.8816308764645047,0.10783417426223545,-0.9232173558342932,-0.817654385082826,-0.504517460727297,-0.7781741084210482,-0.01859671254120876,-0.18831840010694206,-1.3367978962493503,-2.142547262207184,-0.8180686855840015,1.0568350462405403,0.6610198242736669,-0.3237295963822783,-0.7411068148335193
1857,-0.8969501641419331,-1.0976889871712816,-0.6005478247397467,0.49348866193850466,0.9603353894855158,-0.34559436305853247,-1.2301863587319204,-0.6031067290399008,0.3318953226173414,0.3026432228425961,0.6077675210096565,-0.567509254987997,-0.4262049328469364,-0.44880460680414913,1.1852537651939172,0.8829924267545604,0.14391267311724698,-0.92479672331928,-0.7684234566282608,-0.46019873279933937,-0.7286849020300187,0.008144447700226725,-0.18876086567057834,-1.27038492356556,-2.1703613498959657,-0.7881101955430903,1.0655662434665456,0.6599706043126777,-0.3237295963822783,-0.7702766030081576
1858,-0.8497276328445492,-1.0279790445526282,-0.587030375791846,0.5174005484336773,0.9716833319408575,-0.28502373226876765,-1.1324167725460141,-0.513664807081793,0.3541370358105769,0.31514845945953524,0.6128295757613521,-0.5462211836819765,-0.40266556739728254,-0.44880460680414913,1.1523809481774092,0.9138518496593095,0.19199932745199033,-0.92479672331928,-0.7554679491402175,-0.46019873279933937,-0.7039402988345038,0.07499734830381577,-0.1886114841462657,-1.2510546816073203,-2.1357817424098124,-0.7325108052055378,1.0715021055407614,0.659876495354298,-0.3237295963822783,-0.7660729840697283
1859,-0.8747698842901315,-1.056349370036964,-0.6363273074651664,0.4474809815933632,0.9194974865394342,-0.32387726915273146,-1.1721881501393432,-0.5657720354452942,0.3257399264742738,0.30773792679529804,0.5887685593191473,-0.5401345474146302,-0.37517907299265946,-0.4415967191302135,1.2020485337071634,0.9797943815893575,0.2118350794762639,-0.8483077126820944,-0.6941452136968118,-0.4011070955620625,-0.6544510924434743,0.10173850854525125,-0.18921131139285816,-1.339846913204684,-2.2148414745967244,-0.7323557626146117,1.0698255729192152,0.658243273766245,-0.3237295963822783,-0.7894088355914205
1860,-0.8747698842901315,-1.0239261409120088,-0.6225930239635737,0.5102875189066323,0.8909868522584308,-0.3116666266061674,-1.1362567596901463,-0.512690297361346,0.32897555864384315,0.3034237381596692,0.5527383050027471,-0.49908946652738934,-0.34537428067659326,-0.40107515711838987,1.2403322728512627,0.9428107519617747,0.2233020093427679,-0.8039215202146568,-0.6777349042119568,-0.37156127694342406,-0.5884654839221016,0.11510908866596899,-0.18910785342300357,-1.288227487261009,-2.1988866681443473,-0.6661263059093302,1.0699608758472399,0.7263257991980926,-0.26329084136990205,-0.7597711532649079
1861,-0.8647529837118987,-1.0125780107182745,-0.6241700163724703,0.5617434771873832,0.8870205811089912,-0.28563544057723395,-1.0986021150929117,-0.5081856100443132,0.31489532526459274,0.299061794174169,0.5415569203766759,-0.507496503758917,-0.35467039392691896,-0.3890937684259061,1.239215414427084,0.9179470800193836,0.23409776686594833,-0.7604899811109626,-0.6500964882374642,-0.3272425490154664,-0.5637208807265869,0.15522082902812223,-0.1889440229535642,-1.2826217153613466,-2.202446930325063,-0.6030992843643815,1.0764732031142628,0.7264233402159974,-0.26329084136990205,-0.7584659287573514
1862,-0.8375642535709806,-0.9655643284870896,-0.5845221991200302,0.5478705472587493,0.8540417709960585,-0.24952520771901732,-1.0231259964443444,-0.4469205717913138,0.32388774322108854,0.3044081154177493,0.4861148084574117,-0.44061648807065634,-0.2934130678011463,-0.3766982358018097,1.287336754023297,0.9226247805255917,0.28766653573954465,-0.7572884101968385,-0.6069114632773194,-0.3272425490154664,-0.5307280764659005,0.22207372963171126,-0.28350401648823426,-1.2808174837672732,-2.205371387332323,-0.595492868407391,1.0647304378786497,0.7278004899792582,-0.20285208635752547,-0.7896979334021629
1863,-0.8211079169067408,-0.9469209717402405,-0.5794350424747743,0.5735985263991248,0.898907152979689,-0.2241513253518548,-1.0035852418969817,-0.42411962581555845,0.3315194663552204,0.30730980933241964,0.5304369666761262,-0.45238566113078227,-0.28244828200093064,-0.39183811525002415,1.272539564715018,0.9234899664148098,0.2921600563086471,-0.8069136820066282,-0.5844552502980441,-0.3124696397061472,-0.5307280764659005,0.235444309752429,-0.37394225382213186,-1.2839558165386895,-2.203941878792518,-0.596525562440044,1.0654413727144652,0.6690877002736494,-0.14241333134514889,-0.8167369004832022
1864,-0.8096600305316174,-0.9339516800902586,-0.5238483329542054,0.5913811002167373,0.9254713764188378,-0.19709690963726434,-0.9933388406108552,-0.4017833467263737,0.38742627536106744,0.3243638117927252,0.5320535184218511,-0.4240927645626517,-0.23623183795856528,-0.39943131025281486,1.286120406037106,0.9323544445580384,0.338966985652182,-0.8313887152974758,-0.5784093468036238,-0.34201545832478564,-0.538976277531072,0.2889266302353003,-0.3738814580247051,-1.3069452119366547,-2.224393327193816,-0.5372256963693346,1.065417292619022,0.6695117154413389,-0.14241333134514889,-0.777331971818645
1865,-0.8382797464694258,-0.9582691019339749,-0.5682425109708695,0.5975428431201044,0.9582298381345797,-0.19709690963726434,-1.0012078696516606,-0.43610415926502855,0.37784225096006513,0.32654853820480884,0.5432957780362243,-0.4172614751058535,-0.21835597408966131,-0.3557221042843754,1.2822912837346778,0.9439803631284672,0.338966985652182,-0.7671739471347874,-0.5870463517956528,-0.3272425490154664,-0.5472244785962436,0.26218546999386483,-0.4688827864348163,-1.4039419752406117,-2.2211914862841455,-0.6024845394224284,0.9895215276421871,0.6050296275231588,-0.20285208635752547,-0.8397560185035529
1866,-0.8032205944456106,-0.9185506462559049,-0.5199423241423703,0.5764307661196201,0.9703857247129553,-0.15814890881194493,-0.9577099947607046,-0.36759806202963535,0.35743182862459727,0.32377700907544393,0.5386619118458319,-0.4571756479757621,-0.2624912218675906,-0.362155811478113,1.2031739743060708,0.9437012981588812,0.35631462923481166,-0.8991164389969353,-0.5922285547908703,-0.34201545832478564,-0.5802172828569301,0.27555605011458256,-0.5635618829139404,-1.3775272477768372,-2.2269361676843573,-0.5989280202717424,0.986788755621462,0.6531337654199311,-0.20285208635752547,-0.8381207659883934
1867,-0.7531360915544459,-0.878021609849711,-0.423804940813352,0.7632865205038364,0.9183467782429916,-0.043065330669330465,-0.870413179475667,-0.2810925766463841,0.40038543521351877,0.3360285034830492,0.48436990187154516,-0.4619835027278858,-0.2571961942574714,-0.34107647759321885,1.2438975218156565,1.0043181338074325,0.4116593410417898,-0.8673760084993681,-0.5706360423107979,-0.3124696397061472,-0.538976277531072,0.32903837059745356,-0.6582472890877414,-1.344484977224797,-2.226888424853211,-0.5687908903808544,0.983823211646678,0.6572289033559189,-0.14241333134514889,-0.8092960983220323
1868,-0.8096600305316174,-0.9420574873714973,-0.5043368928238007,0.6820488048568107,0.8694294340665693,-0.09164213354212371,-0.8999933428068372,-0.3959040198699023,0.37515257520326073,0.32193303586932537,0.46967381028883115,-0.4685416026993129,-0.26444783813181016,-0.34107647759321885,1.2922223394780805,0.9766151126102113,0.4211444436196086,-0.8673760084993681,-0.5628627378179717,-0.2829238210875088,-0.538976277531072,0.3691501109596071,-0.7525275054763191,-1.3701075533735234,-2.307914685632421,-0.5419383268122876,0.9845756726197452,0.7212129592527772,-0.14241333134514889,-0.8407657787829886
1869,-0.7953501725627133,-0.9258458728090198,-0.4955577939331178,0.7201867504060732,0.8646062524836082,-0.07904073314170183,-0.9045046472522207,-0.3720640271061207,0.3437382729999752,0.3108943407574725,0.4442104082059683,-0.46048971397118615,-0.26486749815344535,-0.3331164467222356,1.2824711774393744,0.9871983528005349,0.41840561366161877,-0.8673760084993681,-0.5559531338243486,-0.297696730396828,-0.5059834732703857,0.35577953083888936,-0.7524118258466266,-1.3930929071871276,-2.336425602258805,-0.5497895629462806,0.9818750327137606,0.664627775824467,-0.14241333134514889,-0.8526418611330436
1870,-0.7517051057575556,-0.8764004483934631,-0.4823140417372804,0.7540114759229786,0.9051503575667685,-0.019724628498769638,-0.9254915005574547,-0.32628143136538773,0.3624448687752654,0.2968991737664546,0.44964597692071573,-0.4727458270768736,-0.2676392993487044,-0.3354212126004387,1.2611226608219095,1.0103933905005391,0.41840561366161877,-0.8366959834175949,-0.577545646304421,-0.297696730396828,-0.4894870711400425,0.35577953083888936,-0.6740932307297419,-1.3691107431222678,-2.348625948600533,-0.5209474745761797,0.9827816859431378,0.6643821395928549,-0.14241333134514889,-0.8538550627048518
1871,-0.7223698969213019,-0.8431666385403842,-0.5025277815851517,0.7596867654392376,0.9268669162677128,-0.05429114928066608,-0.8361329805216814,-0.24010508502679095,0.4460388593840084,0.3008020154388111,0.38637170959705824,-0.4756247675800126,-0.27082269871058245,-0.31730131090087754,1.1982867892741182,0.9374573990385258,0.40313810695624563,-0.8366959834175949,-0.5974107577860875,-0.3124696397061472,-0.5224798754007289,0.3424089507181713,-0.6741945295965103,-1.3381482959873716,-2.3493849993979343,-0.5481573962330182,0.9832226916792441,0.7180845795895082,-0.08197457633277269,-0.8528683035191073
1872,-0.589288217810493,-0.6923986231093432,-0.333507956586798,0.8694846999471338,0.9771798002930127,0.016583197074880693,-0.5731858285221161,-0.11450304410401904,0.5128608072909971,0.3544506498933283,0.41318867774433704,-0.44178773595717363,-0.23340727287647953,-0.2966882390527992,1.2151741035490784,0.9701981744875867,0.4260719666892536,-0.8366959834175949,-0.568908641312392,-0.297696730396828,-0.5059834732703857,0.3691501109596071,-0.673631733808771,-1.2365200954263127,-2.274753955792674,-0.5224678864695489,0.9832653227248043,0.7864118391584691,-0.021535821320396113,-0.8237749962809402
1873,-0.5492206154975613,-0.6470061023344061,-0.2843729267119213,0.915468771087888,1.0403463408211255,0.06815346825294255,-0.4845482036828443,-0.03185687536200822,0.6182850757020238,0.3856275705387336,0.41438818996136445,-0.3532747968766157,-0.1355337553516224,-0.17522311635150636,1.2983712194547183,1.0354475224943895,0.4671160867574487,-0.7416865304331096,-0.485993393388914,-0.17951345592227433,-0.439997864749013,0.4092618513217603,-0.5798573299320082,-1.18727365988125,-2.237872779237158,-0.43023628046830836,1.0588677943949945,0.8547797442352486,0.03890293369198047,-0.7374775058150052
1874,-0.4833952688406021,-0.5562210607845319,-0.20042335622756974,0.9874314421540559,1.043896398331426,0.13952806949559743,-0.4311911552329678,-0.00817177156041687,0.6495832079125701,0.40561568661534936,0.3525489008731067,-0.34418484655404463,-0.1254825083651615,-0.18183289577564135,1.2876417266642013,1.0597381531284444,0.4627690284471437,-0.8034373420786529,-0.5257236163522473,-0.23860509315955114,-0.49773527220521413,0.35577953083888936,-0.485419666632721,-1.1593622863774564,-2.2389549595625837,-0.3710809767079799,1.0591306175531467,0.8547050979656821,0.03890293369198047,-0.7367651505969769
1875,-0.46622343927791704,-0.5367671233095588,-0.20042335622756974,1.03861714855308,1.0447655503425686,0.16677129888481915,-0.3723184835001129,0.06312878070115883,0.6559725575132382,0.40857791251537356,0.3325048668972428,-0.33486501863778956,-0.11517707335909928,-0.17185253082640162,1.2809596791362077,1.1055535236343084,0.4631700996311857,-0.7544265698881528,-0.5067222053697835,-0.22383218385023193,-0.4647424679445278,0.3691501109596071,-0.39030731486917825,-1.1817820828268255,-2.2389823888384544,-0.3016545688574043,1.0667191807578351,0.9173400366858321,0.09934168870435686,-0.6745251013636085
