,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale
1681,1681,"This put new thoughts into my head; for I presently imagined that these might be the men belonging to the ship that was cast away in the sight of my island, as I now called it; and who, after the ship was struck on the rock, and they saw her inevitably lost, had saved themselves in their boat, and were landed upon that wild shore among the savages.",-131.95,-229,-208,-52,350,68,this put new thoughts into my head  for i presently imagined that these might be the men belonging to the ship that was cast away in the sight of my island  as i now called it  and who  after the ship was struck on the rock  and they saw her inevitably lost  had saved themselves in their boat  and were landed upon that wild shore among the savages ,0.0,0.0,0.30001990389909344,0.30135939063716227,0.0,0.0,0.30001990389909344,0.3013593906371623,0.0,0.0,0.3000199038990935,0.3013593906371622,0.0,0.0,0.3000199038990935,0.3013593906371622,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1682,1682,Upon this I inquired of him more critically what was become of them.,-131.95,-229,-208,-52,68,13,upon this i inquired of him more critically what was become of them ,0.0,0.0,-0.1111041166685899,-2.3645121419223494,0.0,0.0,-0.11110411666858995,-2.36451214192235,0.0,0.0,-0.11110411666858994,-2.3645121419223503,0.0,0.0,-0.11110411666858994,-2.3645121419223503,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1683,1683,"He assured me they lived still there; that they had been there about four years; that the savages left them alone, and gave them victuals to live on.",-131.95,-229,-208,-52,149,28,he assured me they lived still there  that they had been there about four years  that the savages left them alone  and gave them victuals to live on ,0.0,0.0,0.1611988060450705,-0.5988050229543612,0.0,0.0,0.16119880604507048,-0.5988050229543613,0.0,0.0,0.1611988060450705,-0.5988050229543614,0.0,0.0,0.1611988060450705,-0.5988050229543614,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1684,1684,I asked him how it came to pass they did not kill them and eat them.,-131.95,-229,-208,-52,68,16,i asked him how it came to pass they did not kill them and eat them ,0.0,0.0,-0.015798093718808772,-1.7465146502835536,0.0,0.0,-0.01579809371880878,-1.7465146502835538,0.0,0.0,-0.015798093718808782,-1.7465146502835542,0.0,0.0,-0.015798093718808782,-1.7465146502835542,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1685,1685,"He said, ""No, they make brother with them;"" that is, as I understood him, a truce; and then he added, ""They no eat mans but when make the war fight;"" that is to say, they never eat any men but such as come to fight with them and are taken in battle.",-131.95,-229,-208,-52,249,52,he said   no  they make brother with them   that is  as i understood him  a truce  and then he added   they no eat mans but when make the war fight   that is to say  they never eat any men but such as come to fight with them and are taken in battle ,0.0,0.0,0.27011997513053465,0.10747782463283417,0.0,0.0,0.2701199751305346,0.10747782463283409,0.0,0.0,0.2701199751305347,0.10747782463283402,0.0,0.0,0.2701199751305347,0.10747782463283402,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1686,1686,"It was after this some considerable time, that being upon the top of the hill at the east side of the island, from whence, as I have said, I had, in a clear day, discovered the main or continent of America, Friday, the weather being very serene, looks very earnestly towards the mainland, and, in a kind of surprise, falls a jumping and dancing, and calls out to me, for I was at some distance from him.",-131.95,-229,-208,-52,403,77,it was after this some considerable time  that being upon the top of the hill at the east side of the island  from whence  as i have said  i had  in a clear day  discovered the main or continent of america  friday  the weather being very serene  looks very earnestly towards the mainland  and  in a kind of surprise  falls a jumping and dancing  and calls out to me  for i was at some distance from him ,0.0,0.0,0.3113779937235135,0.37500920629465057,0.0,0.0,0.3113779937235135,0.37500920629465057,0.0,0.0,0.3113779937235136,0.37500920629465045,0.0,0.0,0.3113779937235136,0.37500920629465045,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1687,1687,I asked him what was the matter.,-131.95,-229,-208,-52,32,7,i asked him what was the matter ,0.0,0.0,-0.5467887930104466,-5.1896435322711305,0.0,0.0,-0.5467887930104465,-5.189643532271131,0.0,0.0,-0.5467887930104467,-5.189643532271132,0.0,0.0,-0.5467887930104467,-5.189643532271132,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1688,1688,"""Oh, joy!"" says he; ""Oh, glad! there see my country, there my nation!""",-131.95,-229,-208,-52,70,13, oh  joy   says he   oh  glad  there see my country  there my nation  ,0.0,0.0,-0.1111041166685899,-2.3645121419223494,0.0,0.0,-0.11110411666858995,-2.36451214192235,0.0,0.0,-0.11110411666858994,-2.3645121419223503,0.0,0.0,-0.11110411666858994,-2.3645121419223503,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1689,1689,"I observed an extraordinary sense of pleasure appeared in his face, and his eyes sparkled, and his countenance discovered a strange eagerness, as if he had a mind to be in his own country again.",-131.95,-229,-208,-52,194,35,i observed an extraordinary sense of pleasure appeared in his face  and his eyes sparkled  and his countenance discovered a strange eagerness  as if he had a mind to be in his own country again ,0.0,0.0,0.2083979793154383,-0.2927491223332432,0.0,0.0,0.20839797931543827,-0.29274912233324324,0.0,0.0,0.20839797931543833,-0.29274912233324346,0.0,0.0,0.20839797931543833,-0.29274912233324346,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1690,1690,"This observation of mine put a great many thoughts into me, which made me at first not so easy about my new man Friday as I was before; and I made no doubt but that, if Friday could get back to his own nation again, he would not only forget all his religion but all his obligation to me, and would be forward enough to give his countrymen an account of me, and come back, perhaps with a hundred or two of them, and make a feast upon me, at which he might be as merry as he used to be with those of his enemies when they were taken in war.",-131.95,-229,-208,-52,538,112,this observation of mine put a great many thoughts into me  which made me at first not so easy about my new man friday as i was before  and i made no doubt but that  if friday could get back to his own nation again  he would not only forget all his religion but all his obligation to me  and would be forward enough to give his countrymen an account of me  and come back  perhaps with a hundred or two of them  and make a feast upon me  at which he might be as merry as he used to be with those of his enemies when they were taken in war ,0.0,0.0,0.33819570580894975,0.5489046043748312,0.0,0.0,0.3381957058089497,0.5489046043748312,0.0,0.0,0.3381957058089498,0.5489046043748311,0.0,0.0,0.3381957058089498,0.5489046043748311,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1691,1691,"But I wronged the poor honest creature very much, for which I was very sorry afterwards.",-131.95,-229,-208,-52,88,16,but i wronged the poor honest creature very much  for which i was very sorry afterwards ,0.0,0.0,-0.015798093718808772,-1.7465146502835536,0.0,0.0,-0.01579809371880878,-1.7465146502835538,0.0,0.0,-0.015798093718808782,-1.7465146502835542,0.0,0.0,-0.015798093718808782,-1.7465146502835542,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1692,1692,"However, as my jealousy increased, and held some weeks, I was a little more circumspect, and not so familiar and kind to him as before: in which I was certainly wrong too; the honest, grateful creature having no thought about it but what consisted with the best principles, both as a religious Christian and as a grateful friend, as appeared afterwards to my full satisfaction.",-131.95,-229,-208,-52,377,65,however  as my jealousy increased  and held some weeks  i was a little more circumspect  and not so familiar and kind to him as before  in which i was certainly wrong too  the honest  grateful creature having no thought about it but what consisted with the best principles  both as a religious christian and as a grateful friend  as appeared afterwards to my full satisfaction ,0.0,0.0,0.2955349145838096,0.27227715573651307,0.0,0.0,0.2955349145838096,0.2722771557365131,0.0,0.0,0.2955349145838097,0.2722771557365129,0.0,0.0,0.2955349145838097,0.2722771557365129,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1693,1693,"While my jealousy of him lasted, you may be sure I was every day pumping him to see if he would discover any of the new thoughts which I suspected were in him; but I found everything he said was so honest and so innocent, that I could find nothing to nourish my suspicion; and in spite of all my uneasiness, he made me at last entirely his own again; nor did he in the least perceive that I was uneasy, and therefore I could not suspect him of deceit.",-131.95,-229,-208,-52,451,90,while my jealousy of him lasted  you may be sure i was every day pumping him to see if he would discover any of the new thoughts which i suspected were in him  but i found everything he said was so honest and so innocent  that i could find nothing to nourish my suspicion  and in spite of all my uneasiness  he made me at last entirely his own again  nor did he in the least perceive that i was uneasy  and therefore i could not suspect him of deceit ,0.0,0.0,0.3237737361985596,0.45538752362948964,0.0,0.0,0.32377373619855954,0.4553875236294897,0.0,0.0,0.3237737361985597,0.4553875236294896,0.0,0.0,0.3237737361985597,0.4553875236294896,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1694,1694,"One day, walking up the same hill, but the weather being hazy at sea, so that we could not see the continent, I called to him, and said, ""Friday, do not you wish yourself in your own country, your own nation?"" ""Yes,"" he said, ""I be much O glad to be at my own nation."" ""What would you do there?"" said I. ""Would you turn wild again, eat men's flesh again, and be a savage as you were before?""",-131.95,-229,-208,-52,391,79,one day  walking up the same hill  but the weather being hazy at sea  so that we could not see the continent  i called to him  and said   friday  do not you wish yourself in your own country  your own nation    yes   he said   i be much o glad to be at my own nation    what would you do there   said i   would you turn wild again  eat men own flesh again  and be a savage as you were before  ,0.0,0.0,0.3135505678671438,0.38909693474671586,0.0,0.0,0.31355056786714375,0.3890969347467159,0.0,0.0,0.31355056786714386,0.3890969347467158,0.0,0.0,0.31355056786714386,0.3890969347467158,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1695,1695,"He looked full of concern, and shaking his head, said, ""No, no, Friday tell them to live good; tell them to pray God; tell them to eat corn-bread, cattle flesh, milk; no eat man again."" ""Why, then,"" said I to him, ""they will kill you.""",-131.95,-229,-208,-52,235,45,he looked full of concern  and shaking his head  said   no  no  friday tell them to live good  tell them to pray god  tell them to eat corn bread  cattle flesh  milk  no eat man again    why  then   said i to him   they will kill you  ,0.0,0.0,0.2503528000002097,-0.020699432892249427,0.0,0.0,0.25035280000020965,-0.020699432892249403,0.0,0.0,0.2503528000002097,-0.02069943289224951,0.0,0.0,0.2503528000002097,-0.02069943289224951,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1696,1696,"He looked grave at that, and then said, ""No, no, they no kill me, they willing love learn.""",-131.95,-229,-208,-52,91,18,he looked grave at that  and then said   no  no  they no kill me  they willing love learn  ,0.0,0.0,0.03008999140515993,-1.4489603024574669,0.0,0.0,0.030089991405159937,-1.4489603024574667,0.0,0.0,0.03008999140515993,-1.448960302457467,0.0,0.0,0.03008999140515993,-1.448960302457467,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
