,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2660,2660,"A rope stretched across the main gate and a policeman by it kept out the curious, but little boys soon discovered that they could enter through my yard and there were always a few of them clustered open-mouthed about the pool.",-0.07021669971939015,-0.08454752503268233,-0.07253094175324891,0.007204963848095123,-0.02343840987961299,-0.05165804957863974,-0.039547959495542954,-0.12385925970731697,-0.07503658278952531,-0.21464361112082692,-0.10472223274898733,-0.006572286665507596,-1.027197765672298,-0.9675656017454104,-1.0086094106700463,-0.6921121566980729,-0.5564142658111564,-1.4280319049588857,-0.9321615870964253,-0.7963725267737564,-0.8366295534085998,-1.0458735259193188,-0.31724941490919134,-2.188392135979504,-1.0102155671205206,-1.5606336566032808,-1.7729458987881932,-0.02946149972557477,-2.025140060600626,-1.5069299230979858,-0.8464543022825425
2661,2661,"Someone with a positive manner, perhaps a detective, used the expression ""mad man"" as he bent over Wilson's body that afternoon, and the adventitious authority of his voice set the key for the newspaper reports next morning.",-0.07021669971939015,-0.08454752503268233,-0.07253094175324891,0.011093352742660434,-0.021629720144558065,-0.05165804957863974,-0.039547959495542954,-0.12385925970731697,-0.07645771955454449,-0.21609639861748914,-0.10673940083870224,-0.0038062387891924284,-1.027197765672298,-0.9675656017454104,-1.0086094106700463,-0.6703500730560643,-0.4624819463057636,-1.4280319049588857,-0.9321615870964253,-0.7963725267737564,-0.8366295534085998,-1.0458735259193188,-0.31724941490919134,-2.244960877961988,-1.0297144835704821,-1.5610346336737544,-1.7925507124936297,-0.11527910979599486,-2.07295601629477,-1.5421338589575737,-0.8917542388835276
2662,2662,"Most of those reports were a nightmare grotesque, circumstantial, eager and untrue.",-0.07021669971939015,-0.08454752503268233,-0.07253094175324891,0.012917110365775137,-0.02157173161870134,-0.05165804957863974,-0.039547959495542954,-0.12385925970731697,-0.07645771955454449,-0.21595823193307942,-0.10673940083870224,-0.0019686540286061984,-1.027197765672298,-0.9675656017454104,-1.0086094106700463,-0.6704114117385166,-0.4579215832939492,-1.4280319049588857,-0.9321615870964253,-0.7963725267737564,-0.8366295534085998,-1.0458735259193188,-0.31724941490919134,-2.2452364308265285,-1.007382011806937,-1.5336222175178422,-1.7403987640886966,-0.10941523952792612,-2.1343110047267304,-1.5773377948171614,-0.899786367040505
2663,2663,"When Michaelis's testimony at the inquest brought to light Wilson's suspicions of his wife I thought the whole tale would shortly be served up in racy pasquinade but Catherine, who might have said anything, didn't say a word.",-0.06801382286544846,-0.0822552288275486,-0.07537624768504828,0.014454113645632814,-0.019840359918122046,-0.04310902783759628,-0.044652260100705686,-0.13160924186934791,-0.07579508634069626,-0.21609750987768547,-0.10525683736505073,0.009669665216618911,-1.051924736075767,-0.9926414258834065,-0.993146964237916,-0.6605846337278988,-0.4827989755551838,-1.460044217152296,-0.8130169679263283,-0.7713171385854577,-0.9203019596989654,-1.1963873473752518,-0.22516711351051596,-2.188386462407751,-1.007375312875618,-1.5856354091478766,-1.8425854904979495,-0.08433985202200657,-2.1302527608441375,-1.5773377948171614,-0.9745762873627348
2664,2664,"She showed a surprising amount of character about it too looked at the coroner with determined eyes under that corrected brow of hers and swore that her sister had never seen Gatsby, that her sister was completely happy with her husband, that her sister had been into no mischief whatever.",-0.06397521529988874,-0.07805268578480343,-0.07537624768504828,0.019443639218305116,-0.013878587188376115,-0.03691078451668704,-0.042651102575794825,-0.12840638063792634,-0.06726826575058122,-0.2116509874121237,-0.10071535111672471,0.01314867861095768,-1.0885561944022868,-1.029789689173489,-0.993146964237916,-0.6685487818911562,-0.5157071238432488,-1.5160034099786863,-0.8130169679263283,-0.7253822602402434,-0.9203019596989654,-1.1533833983878425,-0.16377891257806565,-2.244942894386753,-1.0055725170210952,-1.6325247489661647,-1.830075961759048,-0.07724156139269206,-2.1348258456931104,-1.5069299230979858,-1.0162447812626594
2665,2665,She convinced herself of it and cried into her handkerchief as if the very suggestion was more than she could endure.,-0.06250663073059429,-0.07652448831471427,-0.07194548878915198,0.020131849642121984,-0.008513267867442189,-0.04010350659470681,-0.042651102575794825,-0.1300822306763672,-0.06371542383803329,-0.21164839447166564,-0.09854418479253367,0.011839880265835436,-1.071794894675757,-1.0127919172099757,-0.9535789238818371,-0.6017304478097598,-0.5058265904769451,-1.5512102967262393,-0.8130169679263283,-0.708678668114711,-0.8784657565537826,-1.1533833983878425,-0.1944730130442908,-2.2450512356630896,-1.0487497452391328,-1.6383351291645138,-1.767449618918867,-0.10332249204688322,-2.1343975582458774,-1.5069299230979858,-1.0406938397976606
2666,2666,"So Wilson was reduced to a man ""deranged by grief"" in order that the case might remain in its simplest form.",-0.06250663073059429,-0.07652448831471427,-0.07194548878915198,0.018755428794488244,-0.0024796998199688846,-0.04010350659470681,-0.042651102575794825,-0.12469482968151428,-0.06371542383803329,-0.21149948560535808,-0.09854418479253367,0.016824814094964488,-1.071794894675757,-1.0127919172099757,-0.9535789238818371,-0.4986858500368573,-0.5413128444432466,-1.5512102967262393,-0.8130169679263283,-0.708678668114711,-0.8784657565537826,-1.1533833983878425,-0.1944730130442908,-2.3016425887224625,-1.0709651560219153,-1.6689783947118275,-1.6597782700440724,-0.09838392197563836,-2.1940512038317035,-1.5421338589575737,-1.1152045171634934
2667,2667,And it rested there.,-0.06250663073059429,-0.07652448831471427,-0.08215858416695077,0.017829923416539318,0.0024299953692336483,-0.030910260594849134,-0.042651102575794825,-0.12678234158999374,-0.06442599222054288,-0.20439001328933623,-0.09926531562714877,0.020448715241398508,-1.1786662386765365,-1.1211710264913481,-1.0212774983807225,-0.634916340842011,-0.6526088571863427,-1.6292163240111819,-0.8130169679263283,-0.708678668114711,-0.9621381628441483,-1.1533833983878425,-0.1023907116456153,-2.2451495102128933,-1.0935451583357159,-1.565394162523542,-1.7151041443142372,-0.015369058882421554,-2.1327644629952416,-1.5421338589575737,-1.048202270682987
2668,2668,But all this part of it seemed remote and unessential.,-0.06470950758453596,-0.07881678451984801,-0.08215858416695077,0.01817402862844775,0.0035704363777491976,-0.030910260594849134,-0.04518687206427468,-0.12816993411760672,-0.05589917163042783,-0.198495518787963,-0.09346334793478099,0.02131131025452444,-1.2062078645365135,-1.1491012158865834,-1.0212774983807225,-0.6155850470263221,-0.6419143840219538,-1.6292163240111819,-0.8130169679263283,-0.7337340563030096,-0.9621381628441483,-1.1963873473752518,-0.1023907116456153,-2.3014051342064015,-1.0132111410123095,-1.5939268309966363,-1.665519960825315,0.07284569293599058,-2.1920810465444642,-1.5421338589575737,-1.0489155369306211
2669,2669,"I found myself on Gatsby's side, and alone.",-0.06324092301524152,-0.08110908072498174,-0.08170991243692058,0.01559323953913449,0.009010312374784626,-0.02782337096228847,-0.046365328929011074,-0.12913738661309784,-0.05660974001293742,-0.1971227420254362,-0.09457934420243408,0.023428628340887162,-1.183779485630681,-1.1688508422077788,-1.0123587302928747,-0.5556234515229137,-0.6554801917855353,-1.6019451868021652,-0.8130169679263283,-0.7587894444913084,-0.9621381628441483,-1.2178893218689564,-0.07169661117939026,-2.301619291586613,-1.0141131948562816,-1.621765597742079,-1.6542385532255903,0.062654676832973,-2.192247130996074,-1.5421338589575737,-1.1259301872780125
2670,2670,"From the moment I telephoned news of the catastrophe to West Egg village, every surmise about him, and every practical question, was referred to me.",-0.05626514631109288,-0.07385014274205827,-0.07494572069506819,0.01903429165821884,0.014198904759774256,-0.024736481329727812,-0.042561674696291296,-0.11951749870272224,-0.05557020478667339,-0.18972619415869701,-0.0929466829960527,0.026589795377694736,-1.1141452690668319,-1.0982342102447604,-0.9360202205228667,-0.49303204012597684,-0.6097017926828412,-1.5746740495931484,-0.8130169679263283,-0.6794473818950293,-0.8784657565537826,-1.1533833983878425,-0.04100251071316509,-2.244695520884578,-0.980929212007754,-1.512438201994083,-1.4803665297826079,0.17203357703378824,-2.13042349506304,-1.471725987238398,-1.0751726576957905
2671,2671,"At first I was surprised and confused; then, as he lay in his house and didn't move or breathe or speak hour upon hour it grew upon me that I was responsible, because no one else was interested interested, I mean, with that intense personal interest to which every one has some vague right at the end.",-0.05534728095528386,-0.07289501932325254,-0.07195614484466581,0.020926870323715232,0.01642455960932276,-0.02167206599644192,-0.042561674696291296,-0.11440893503860483,-0.05059622610910629,-0.18972397163830437,-0.09368566554896521,0.03042099027511903,-1.1062262992942224,-1.0902035178416103,-0.9061095934804801,-0.48626883059981413,-0.600742472938453,-1.5480601448014797,-0.8130169679263283,-0.6690076368165715,-0.8366295534085998,-1.1533833983878425,-0.010308410246939922,-2.2446790979236617,-1.0058402025462256,-1.4494371796168966,-1.4597518123138902,0.17197560568943004,-2.1304294741254215,-1.471725987238398,-1.0769875846801389
2672,2672,"I called up Daisy half an hour after we found him, called her instinctively and without hesitation.",-0.05810087702271094,-0.07576038957966971,-0.07592780059977366,0.01851813384035619,0.011042672138144055,-0.024993112841558647,-0.04675476856170075,-0.11873091366500546,-0.05770190993420214,-0.1965867441907421,-0.09903699337498627,0.029699479061142384,-1.1473744732635076,-1.1319322196282515,-0.9579163192041371,-0.586429491813815,-0.646020764996076,-1.5941567800884509,-0.8130169679263283,-0.7003268720519448,-0.8784657565537826,-1.2178893218689564,-0.04100251071316509,-2.2447945714961266,-1.1010914560368243,-1.5195899597607518,-1.5135719053530732,0.17109030683922513,-2.1351179034396286,-1.471725987238398,-1.1230068369720534
2673,2673,"But she and Tom had gone away early that afternoon, and taken baggage with them.",-0.05810087702271094,-0.07576038957966971,-0.0790715828608666,0.01473297650936341,0.009507356882127964,-0.028314159686675378,-0.049550164471973725,-0.1266240825644411,-0.05770190993420214,-0.19639708911723597,-0.09903699337498627,0.026040648416168943,-1.1422423942940265,-1.1267277361189025,-0.9643777531370871,-0.5967602456083421,-0.6770803385846935,-1.6142791919465915,-0.7579864255660479,-0.7003268720519448,-0.9203019596989654,-1.2608932708563658,-0.07169661117939026,-2.24468449809073,-1.1864495743396835,-1.5118036667866885,-1.398667880782471,0.17825999365186754,-2.0818468839007305,-1.4013181155192225,-1.1602639350100372
2674,2674,"""Left no address?""",-0.07095099200403736,-0.0891321174429498,-0.08467252321281378,0.005327434050532862,0.0010327480319240444,-0.03731741473533881,-0.0539429263468053,-0.13347161147361858,-0.06161003603800487,-0.20215712113485387,-0.1026787872681699,0.018565427591607345,-1.2382548002223592,-1.2240947069543993,-1.0161844788607441,-0.6769580961651132,-0.7595695009886108,-1.6834241448770484,-0.7579864255660479,-0.8464833031503537,-1.0039743659893312,-1.3684031433248895,-0.16377891257806565,-2.2448461295062967,-1.210206761229805,-1.6023500952250072,-1.4134715557486348,0.15840621026401713,-2.081859380380788,-1.4365220513788104,-1.1932168945002413
2675,2675,"""Say when they'd be back?""",-0.08068036477561308,-0.09925642568229043,-0.09656050312359049,-0.005064543349101865,0.00212072323133113,-0.04953063989742311,-0.056903817508331365,-0.14501039006881938,-0.0667261283920739,-0.2095132932144599,-0.1124049160065826,0.01316994974001235,-1.3184683336904421,-1.305439911235904,-1.131732172640177,-0.6636042725331224,-0.8643264530418203,-1.7862362763908708,-0.7079356743631512,-0.957144600982006,-1.1713191785700625,-1.4329090668060036,-0.28655531444296617,-2.301741438950453,-1.3011139999095562,-1.6788334897257626,-1.5298952355723423,0.14699443889693595,-2.143569358818086,-1.5069299230979858,-1.303663496417657
2676,2676,"""Any idea where they are? How I could reach them?""",-0.07370458807146445,-0.09199748769936696,-0.0871488557508361,-0.009480560235260107,-0.0013585883200722397,-0.04655828641708253,-0.055209840262859744,-0.1437688103326389,-0.07383181221716975,-0.20319540857828686,-0.11559364053286297,0.007827972247627503,-1.2496162308387995,-1.2356164272236132,-1.035550565942779,-0.7068725351151871,-0.8964151984977182,-1.7650057248675675,-0.6571322380491895,-0.8778025383857269,-1.045810569134514,-1.3899051178185942,-0.25586121397674116,-2.2450757096278005,-1.2949725152358682,-1.5642139666632797,-1.5281479914714249,0.1474234874034196,-2.083999619223321,-1.4365220513788104,-1.1899578373831783
2677,2677,"""I don't know. Can't say.""",-0.07462245342727347,-0.09295261111817268,-0.08332351241767531,-0.002827859471697036,-0.0018473487522931895,-0.04667137941414331,-0.055209840262859744,-0.14280889398122168,-0.07383181221716975,-0.20292129772986,-0.11559364053286297,0.00869685240057246,-1.2725870959203969,-1.2589113705055837,-0.9898613284410025,-0.7189647781373869,-0.786127645588117,-1.7741423705128336,-0.6571322380491895,-0.8882422834641848,-1.0039743659893312,-1.3899051178185942,-0.25586121397674116,-2.2452101177483166,-1.294918873730224,-1.503087612376796,-1.5264720045065614,0.14699052894138404,-2.08399718740609,-1.4365220513788104,-1.1996403652399872
2678,2678,I wanted to get somebody for him.,-0.07829391485050959,-0.09581798137458984,-0.08332351241767531,0.0008425961219929353,-0.0003341243632701369,-0.04667137941414331,-0.055209840262859744,-0.14280889398122168,-0.06885783353960265,-0.20291092596802765,-0.11038565795048186,0.011002026574143038,-1.316353612427875,-1.3032953550037516,-0.9898613284410025,-0.7096911565646185,-0.7487656519600605,-1.7741423705128336,-0.6571322380491895,-0.9195615186995579,-1.0039743659893312,-1.3899051178185942,-0.22516711351051596,-2.2452486695070495,-1.3459808299196423,-1.510791182446407,-1.588513966405537,0.14725283495784772,-2.1453952092315323,-1.4365220513788104,-1.27481784226317
2679,2679,"I wanted to go into the room where he lay and reassure him: ""I' get somebody for you, Gatsby. Don't worry. Just trust me and I' get somebody for you """,-0.07260314964449362,-0.08989621617799437,-0.07694219177425454,0.008363451394853526,0.003241834731227771,-0.04354539762398255,-0.05417132017283009,-0.13640222950036932,-0.06423913905329033,-0.19553178784436423,-0.10684629710104392,0.016027635579951616,-1.215106525666625,-1.2006198512649937,-0.8665003871862063,-0.6357540070831531,-0.5964207393823868,-1.7192602655520568,-0.6571322380491895,-0.8548350992131197,-0.9203019596989654,-1.3684031433248895,-0.1944730130442908,-2.2449260332990755,-1.3625949993245317,-1.5114245562731243,-1.5883101139047082,0.1609431065933346,-2.0838069562446364,-1.4013181155192225,-1.2286405422627191
2680,2680,Meyer Wolfshiem's name wasn't in the phone book.,-0.07554031878308251,-0.09295261111817268,-0.07791581294696162,0.011009482832344625,0.0035593909442526816,-0.047068615094958084,-0.05827037493052987,-0.1380243845122834,-0.07205539126089577,-0.19550363591939066,-0.11599745959887643,0.016663666069937723,-1.2522277225545577,-1.2382647624597407,-0.8417821371362884,-0.613516996301649,-0.5705474296351737,-1.780240382175142,-0.8030539993316698,-0.8882422834641848,-0.9203019596989654,-1.411407092312299,-0.22516711351051596,-2.2449577771113387,-1.337522763136467,-1.483364710731775,-1.6106481736236282,0.16085245025858172,-2.0838722299802455,-1.4013181155192225,-1.237911579242146
2681,2681,"The butler gave me his office address on Broadway and I called Information, but by the time I had the number it was long after five and no one answered the phone.",-0.06783024979428665,-0.08492957440020464,-0.07269799687453773,0.02089677258784698,-0.003636708978729209,-0.03838479671258186,-0.05540934218882578,-0.12977136473331743,-0.07024667174178047,-0.18811005141317502,-0.11258390057229317,0.026067705312976728,-1.1450418888692018,-1.1295667266016394,-0.7417295480939549,-0.6389844572502281,-0.4562325431963767,-1.6569141833731382,-0.7209730086102742,-0.8005484248051393,-0.8366295534085998,-1.32539919433748,-0.13308481211184048,-2.188031195944996,-1.2697302302028752,-1.386686692724637,-1.4430366046249314,0.2708718196096217,-2.022051774399541,-1.3309102438000475,-1.1234480305036294
