,sent_raw
2842,GENERAL RESOLVES
2843,"No wasting time at Shafters or [a name, indecipherable] No more smokeing or chewing Bath every other day Read one improving book or magazine per week Save $ ."
2844,per week Be better to parents
2845,"""I come across this book by accident,"" said the old man."
2846,"""It just shows you, don't it?"""
2847,"""It just shows you."""
2848,"""Jimmy was bound to get ahead. He always had some resolves like this or something. Do you notice what he's got about improving his mind? He was always great for that. He told me I et like a hog once and I beat him for it."""
2849,"He was reluctant to close the book, reading each item aloud and then looking eagerly at me. I think he rather expected me to copy down the list for my own use."
2850,A little before three the Lutheran minister arrived from Flushing and I began to look involuntarily out the windows for other cars.
2851,So did Gatsby's father.
2852,"And as the time passed and the servants came in and stood waiting in the hall, his eyes began to blink anxiously and he spoke of the rain in a worried uncertain way."
2853,The minister glanced several times at his watch so I took him aside and asked him to wait for half an hour.
2854,But it wasn't any use.
2855,Nobody came.
2856,"About five o'clock our procession of three cars reached the cemetery and stopped in a thick drizzle beside the gate first a motor hearse, horribly black and wet, then Mr. Gatz and the minister and I in the limousine, and, a little later, four or five servants and the postman from West Egg in Gatsby's station wagon, all wet to the skin."
2857,As we started through the gate into the cemetery I heard a car stop and then the sound of someone splashing after us over the soggy ground.
2858,I looked around.
2859,It was the man with owl-eyed glasses whom I had found marvelling over Gatsby's books in the library one night three months before.
2860,I'd never seen him since then.
2861,I don't know how he knew about the funeral or even his name.
2862,The rain poured down his thick glasses and he took them off and wiped them to see the protecting canvas unrolled from Gatsby's grave.
2863,"I tried to think about Gatsby then for a moment but he was already too far away and I could only remember, without resentment, that Daisy hadn't sent a message or a flower."
2864,"Dimly I heard someone murmur ""Blessed are the dead that the rain falls on,"" and then the owl-eyed man said ""Amen to that,"" in a brave voice."
2865,We straggled down quickly through the rain to the cars.
2866,Owl-Eyes spoke to me by the gate.
2867,"""I couldn't get to the house,"" he remarked."
2868,"""Neither could anybody else."""
2869,"""Go on!"""
2870,He started.
2871,"""Why, my God! they used to go there by the hundreds."""
2872,He took off his glasses and wiped them again outside and in.
2873,"""The poor son-of-a-bitch,"" he said."
2874,One of my most vivid memories is of coming back west from prep school and later from college at Christmas time.
2875,Those who went farther than Chicago would gather in the old dim Union Station at six o'clock of a December evening with a few Chicago friends already caught up into their own holiday gayeties to bid them a hasty goodbye.
2876,"I remember the fur coats of the girls returning from Miss This or That's and the chatter of frozen breath and the hands waving overhead as we caught sight of old acquaintances and the matchings of invitations: ""Are you going to the Ordways'? the Herseys'? the Schultzes'?"" and the long green tickets clasped tight in our gloved hands."
2877,And last the murky yellow cars of the Chicago Milwaukee and St. Paul Railroad looking cheerful as Christmas itself on the tracks beside the gate.
2878,"When we pulled out into the winter night and the real snow, our snow, began to stretch out beside us and twinkle against the windows, and the dim lights of small Wisconsin stations moved by, a sharp wild brace came suddenly into the air."
2879,"We drew in deep breaths of it as we walked back from dinner through the cold vestibules, unutterably aware of our identity with this country for one strange hour before we melted indistinguishably into it again."
2880,"That's my middle west not the wheat or the prairies or the lost Swede towns but the thrilling, returning trains of my youth and the street lamps and sleigh bells in the frosty dark and the shadows of holly wreaths thrown by lighted windows on the snow."
2881,"I am part of that, a little solemn with the feel of those long winters, a little complacent from growing up in the Carraway house in a city where dwellings are still called through decades by a family's name."
2882,"I see now that this has been a story of the West, after all Tom and Gatsby, Daisy and Jordan and I, were all Westerners, and perhaps we possessed some deficiency in common which made us subtly unadaptable to Eastern life."
2883,"Even when the East excited me most, even when I was most keenly aware of its superiority to the bored, sprawling, swollen towns beyond the Ohio, with their interminable inquisitions which spared only the children and the very old even then it had always for me a quality of distortion."
