,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
5177,5177,What do we know about what she feels?,-0.004278451121793358,0.003078001797034887,-0.009013727487681152,0.0009464968955083904,-0.10601730942576655,-0.048295891239147994,0.054457748960473173,-0.029878355644954526,-0.07229153141384224,-0.06679463675549031,-0.05883450060963107,-0.3004647061929974,-0.10553450004816375,-0.06629692401555627,-0.15118604489856036,-1.8360969167516186,0.047718030160105784,0.031083599870260364,-0.2353571082077283,0.105713637838178,0.12918704811229428,0.14472590239683542,-0.21070025569710069,-0.6386611154336308,-1.1746886963865049,-1.578078907189002,-0.4984482849071343,-0.6864193452804294,-0.6771421725978916,-0.21156234984619607,-0.20333805572884991
5178,5178,"But whatever she feels, it, at least, must be real.",0.0003776014827146506,0.007877656093220562,-0.004115276373513295,0.0011653743643032426,-0.10406383252292514,-0.05085492565939625,0.055462945181562806,-0.027996146757967723,-0.07327239154158377,-0.06682994812772765,-0.06201650913690044,-0.30286757782293405,-0.08019664401658441,-0.04174874442994656,-0.11629109028615055,-1.791368200921884,0.05650681140995402,0.021878048771880643,-0.2081931448077621,0.13184535128088717,0.16366893785068967,0.16502084360305755,-0.22075522233265535,-0.6386174851016889,-1.1850928921748016,-1.583130416408411,-0.4493466525946768,-0.6759648147728788,-0.6768595858989268,-0.21156234984619607,-0.16866474520778205
5179,5179,It must be.,0.0030382029710049416,0.008906153442403206,-0.0013217912805312472,0.0023053611809430974,-0.10281859984637393,-0.051032301138653806,0.055462945181562806,-0.029808106495154075,-0.07407309368667887,-0.06703848139821816,-0.0632514946911852,-0.30138756557640134,-0.07951154128676098,-0.05371988355697662,-0.09426691232429683,-1.776911989721798,0.060199428704153776,-0.007947821487023877,-0.2081931448077621,0.13184535128088717,0.17228941028528846,0.16502084360305755,-0.23081018896821,-0.6707180313065819,-1.1843958517786772,-1.5815338986517784,-0.40986063153806884,-0.669997409833265,-0.6690632181894667,-0.21156234984619607,-0.13650049004257528
5180,5180,What are our ideas or ambitions?,0.0042853599186410156,0.010191775128881513,-2.8536834551363057e-05,0.0003510980667033459,-0.10697663203555716,-0.052334397944919904,0.05492433926340922,-0.032274788308480656,-0.07477370806363709,-0.07038599948631816,-0.06386011444685219,-0.30219621971376315,-0.0717106508871999,-0.046162114730071306,-0.0848149798456375,-1.8326484264363752,0.0435030627103819,-0.017921784585951638,-0.2081931448077621,0.13884491738161286,0.18090988271988725,0.15690286712056867,-0.24086515560376462,-0.7027649443342373,-1.1844538904501358,-1.5738398641753193,-0.40670879631305207,-0.6698810002968286,-0.6692618163511379,-0.21156234984619607,-0.13697759054758685
5181,5181,Play.,0.0012090394478053669,0.007020574968901692,-0.0037023751701772546,0.00010681517742337699,-0.10888076405377999,-0.057452466785416406,0.05492433926340922,-0.03508194433450676,-0.07477370806363709,-0.07038501861486712,-0.06386011444685219,-0.30551450479768744,-0.0878641437588155,-0.06181216986705951,-0.11006761965936582,-1.8544001072887433,0.03570296477858662,-0.05345157678753741,-0.2081931448077621,0.12391250970006476,0.16366893785068967,0.15690286712056867,-0.2710300555104285,-0.7028556691120287,-1.1850042333309536,-1.6304620513602255,-0.4089055562855053,-0.6711821416610019,-0.7105587956323568,-0.2612295582091919,-0.14729107029503827
5182,5182,Ideas!,0.004119072325622872,0.01002035890401774,-0.0012899882892839065,0.0024410738972097455,-0.109053471149945,-0.05490613637629144,0.05566400931540012,-0.03240357841644816,-0.0738979400924393,-0.07073460120001682,-0.06108076335249037,-0.30918964306615987,-0.07308494408537582,-0.04749357687864684,-0.09378464761406978,-1.8563083082087628,0.06245702083583601,-0.0362692955252311,-0.1828421987128909,0.140244830601758,0.18090988271988725,0.16907983184430195,-0.25092012223931925,-0.7004787686044381,-1.163790561870063,-1.6021021886666462,-0.4524117849431897,-0.6719009899313311,-0.745842392671185,-0.2612295582091919,-0.13403147534720372
5183,5183,"Why, that bloody bleating goat Temple has ideas.",0.004701078901186374,0.01062031569104095,-0.0012899882892839065,0.0038090580771775713,-0.10989233418846084,-0.05501752108192285,0.05566400931540012,-0.03240357841644816,-0.06829302507677351,-0.07073205093424412,-0.057898754825221006,-0.3105517922133347,-0.07083084517994408,-0.04530972893723858,-0.09378464761406978,-1.878958067728537,0.06226226032713812,-0.04383885668335295,-0.14755517515512853,0.14351129478209662,0.18090988271988725,0.16907983184430195,-0.25092012223931925,-0.6682742884033963,-1.1746539704251795,-1.6111595694001017,-0.4529678909171014,-0.6686497449833113,-0.7458072560438643,-0.2612295582091919,-0.1586343791944363
5184,5184,MacCann has ideas too.,0.004701078901186374,0.01062031569104095,-0.0012899882892839065,0.0038090580771775713,-0.10993587379253607,-0.05501752108192285,0.05566400931540012,-0.03240357841644816,-0.06829302507677351,-0.06699296896289003,-0.057898754825221006,-0.3062010444574583,-0.07083084517994408,-0.04530972893723858,-0.09378464761406978,-1.878958067728537,0.06226226032713812,-0.04383885668335295,-0.14755517515512853,0.14351129478209662,0.18090988271988725,0.16907983184430195,-0.25092012223931925,-0.6360791638103765,-1.1751870820910633,-1.582230496981642,-0.45046770975514683,-0.7079675739326026,-0.7030445840228063,-0.21156234984619607,-0.1718058757687507
5185,5185,Every jackass going the roads thinks he has ideas.,0.0038696409360956577,0.00976323456672208,-0.0033395661909422715,0.00196336513595114,-0.11048157016361211,-0.054988648845095245,0.05464457695100981,-0.03240357841644816,-0.06829302507677351,-0.07049624943741474,-0.057898754825221006,-0.30606831847261856,-0.0649531950904493,-0.03961526095389915,-0.09378464761406978,-1.8786569730656335,0.06526861641115674,-0.019922133362255234,-0.14755517515512853,0.13884491738161286,0.17228941028528846,0.16096185536181312,-0.25092012223931925,-0.6362823270705152,-1.195042336206909,-1.5948300849689832,-0.45272851935494607,-0.7594734056912554,-0.7031816499628744,-0.23639595402769398,-0.19085312770281576
5186,5186,"Stephen, who had been listening to the unspoken speech behind the words, said with assumed carelessness:",0.0038696409360956577,0.00976323456672208,-0.0019648270621638194,0.0025333585442710678,-0.11103742577563905,-0.0536617914519552,0.05464457695100981,-0.03240357841644816,-0.06864333226525263,-0.06673107628546307,-0.05855881156309913,-0.30399731065991215,-0.0649531950904493,-0.03961526095389915,-0.08310029343932206,-1.8860853928716685,0.07013838982600687,-0.008647681866181504,-0.11428625029435077,0.13884491738161286,0.18090988271988725,0.16096185536181312,-0.24086515560376462,-0.604260264876668,-1.1974954382812528,-1.5658376017989373,-0.4528937807915454,-0.7512463205177565,-0.6604028068390357,-0.18672874566469816,-0.1902108213755597
5187,5187,"Pascal, if I remember rightly, would not suffer his mother to kiss him as he feared the contact of her sex.",0.0042853599186410156,0.010191775128881513,-0.0006424839763173515,0.0036733453609109224,-0.11067024178127138,-0.05500768518046791,0.05492167090841734,-0.030429577307055432,-0.06605981675021919,-0.06323485808538583,-0.0571003547171487,-0.30457578678588504,-0.06238797828629945,-0.0371299913752177,-0.0732085035912518,-1.875535595880385,0.08946067886374798,-0.02245600851375106,-0.08348521096042012,0.14117810608185474,0.18953035515448616,0.16502084360305755,-0.25092012223931925,-0.5720283506630406,-1.166586342788363,-1.5670578551567635,-0.45184457120485033,-0.7097943042287381,-0.617915710546576,-0.13706153730170254,-0.1735464161785157
5188,5188,"Pascal was a pig, said Cranly.",0.0042853599186410156,0.010191775128881513,-0.0006424839763173515,0.0020447927657111296,-0.10984298930384226,-0.056409945584778964,0.05492167090841734,-0.030429577307055432,-0.06605981675021919,-0.06350204746864838,-0.0571003547171487,-0.30415200596275127,-0.06238797828629945,-0.0371299913752177,-0.0732085035912518,-1.8486028636300402,0.06801491384738671,-0.0384004907278162,-0.08348521096042012,0.14117810608185474,0.18953035515448616,0.16502084360305755,-0.26097508887487386,-0.6039660633181565,-1.155458984243029,-1.5685862247314424,-0.4473295846912946,-0.6631197902373216,-0.5762818264761341,-0.13706153730170254,-0.20381312409434166
5189,5189,"Aloysius Gonzaga, I think, was of the same mind, Stephen said.",0.0031213467675140125,0.010706023803472837,-0.0006424839763173515,0.0035919177311509324,-0.10901428550627729,-0.0536464632144493,0.05426775366681127,-0.03274264764615168,-0.0664101239386983,-0.05974629068262667,-0.05784382950262489,-0.3044502304728923,-0.07046395295264338,-0.032319381196091665,-0.0732085035912518,-1.8320446005063904,0.08092466326046775,-0.009189397394473614,-0.08348521096042012,0.14397793252214502,0.18953035515448616,0.15690286712056867,-0.24086515560376462,-0.5719816668714494,-1.1456689580310817,-1.5926808133673527,-0.4463829626062355,-0.612474748476972,-0.5344328128179955,-0.08739432893870672,-0.17492906802305053
5190,5190,"And he was another pig then, said Cranly.",0.003952784732604729,0.011563104927791707,0.0009769281297991558,0.0016376546169111809,-0.10895478138070783,-0.0522562119023874,0.05426775366681127,-0.03274264764615168,-0.0664101239386983,-0.05964114126307548,-0.05784382950262489,-0.3048206992587401,-0.06302924832372497,-0.025116385639988307,-0.058873938252999844,-1.8387106770332196,0.0523384033173699,0.0059368665780734735,-0.038850264444201144,0.14864430992262878,0.19815082758908495,0.15690286712056867,-0.23081018896821,-0.6041553345390398,-1.146735160155586,-1.5648433316874593,-0.4423391295275505,-0.6209120545298182,-0.5343421033577701,-0.037727120575710996,-0.14699231018212416
5191,5191,"The church calls him a saint, Stephen objected.",0.0074448241859857356,0.015162845649930964,0.006073864147903526,0.005573323388644014,-0.10651220959208815,-0.04772360374277855,0.05572164859958186,-0.030954572619897487,-0.0636076664308654,-0.05578631646049901,-0.054661820975355525,-0.303192893499321,-0.031150676270782808,0.005768662831085696,-0.03270272229369241,-1.7646962516852704,0.08232448871986274,0.053081442691883265,-0.038850264444201144,0.16824309500466064,0.21539177245828264,0.16502084360305755,-0.20064528906154605,-0.5721053276595128,-1.1268817838183345,-1.5665430474961397,-0.44564962775949574,-0.6212773052380179,-0.4927963604861289,0.011940087787284727,-0.1171869409744884
5192,5192,"I don't care a flaming damn what anyone calls him, Cranly said rudely and flatly.",0.010438000860312312,0.018248337697478897,0.01241425488359655,0.009105588825528557,-0.10631192741334215,-0.046250346794742374,0.05623136478177702,-0.028504282274857684,-0.0636076664308654,-0.05187773990240569,-0.054661820975355525,-0.3022789536602092,-0.0070850659251723725,0.029084247380349065,0.010234352287075713,-1.7577941132239412,0.11030041605285722,0.053081442691883265,-0.038850264444201144,0.18504205364640228,0.2412531897620791,0.16907983184430195,-0.19059032242599142,-0.5399977541696881,-1.0861907317898178,-1.5535744470639963,-0.4429413788339995,-0.6212511884352627,-0.4499817214200966,0.061607296150280454,-0.11705115109559873
5193,5193,I call him a pig.,0.009689706691730669,0.01747696468559191,0.00873068611240526,0.008291312527928661,-0.10897364854247377,-0.046250346794742374,0.054127991280122974,-0.0331177781060861,-0.0652424333104346,-0.05565468351176981,-0.05784382950262489,-0.3039866661443044,-0.018233325013189954,0.018283433538069816,-0.024134709169381013,-1.8069800674092311,0.10267960248356471,0.053081442691883265,-0.10942431155972587,0.18084231398596687,0.2240122448928814,0.14878489063807981,-0.19059032242599142,-0.5721345927861685,-1.1331914595234733,-1.5968991908767003,-0.46824615489142724,-0.626261573869079,-0.4926927419984545,0.011940087787284727,-0.15697186097005308
5194,5194,"Stephen, preparing the words neatly in his mind, continued:",0.010687432249839528,0.01850546203477456,0.00873068611240526,0.009051303739021898,-0.10798384820983051,-0.044834413367002994,0.054127991280122974,-0.0331177781060861,-0.06804489081826749,-0.052121192196553146,-0.06102583802989426,-0.30307341366404983,-0.018233325013189954,0.018283433538069816,-0.024134709169381013,-1.8055280533394964,0.09154869182105013,0.053081442691883265,-0.10942431155972587,0.1864419668665474,0.2240122448928814,0.14878489063807981,-0.1805353557904368,-0.539949021915403,-1.1096680966892913,-1.594947951971797,-0.4689270976084502,-0.594279013495876,-0.4502834090842532,-0.012893516394213182,-0.1429887206726284
5195,5195,"Jesus, too, seems to have treated his mother with scant courtesy in public but Suarez, a jesuit theologian and Spanish gentleman, has apologized for him.",0.01027171326729417,0.018076921472615123,0.0073921964652203945,0.007287038427555456,-0.10785758335801238,-0.043518313226798215,0.05356506910893324,-0.03572823651267093,-0.06946558108265499,-0.05227695458297786,-0.06420784655716363,-0.3012465273834844,-0.02086189004280357,0.015736790036781204,-0.03427077752542064,-1.8031922899324015,0.07724908583260646,0.06377732652088905,-0.10942431155972587,0.18410877816630553,0.21539177245828264,0.140666914155591,-0.17048038915488214,-0.5399265994235206,-1.1309023641472549,-1.6078672720425389,-0.4712744605529731,-0.6341509038192034,-0.4501860924201341,-0.012893516394213182,-0.14287550342705574
5196,5196,"Did the idea ever occur to you, Cranly asked, that Jesus was not what he pretended to be?",0.012100876790493745,0.019962499946116638,0.008485500379744836,0.006624760372174207,-0.1115540957439983,-0.03966565098510252,0.05400162591828559,-0.033049870594612334,-0.06701343076330121,-0.048498049230711666,-0.060044547363034086,-0.30585449503516715,-0.01257720229761096,0.023763278241869173,-0.02779508099150949,-1.8522244452133452,0.06235089484178426,0.09338850777558144,-0.08926029809814738,0.19437480844736982,0.2240122448928814,0.14878489063807981,-0.14031548924821824,-0.5399037008804489,-1.1422714770965623,-1.5961823630201133,-0.47046065640185547,-0.6352076870730405,-0.45031074509664976,-0.012893516394213182,-0.12635580776942676
5197,5197,"The first person to whom that idea occurred, Stephen answered, was Jesus himself.",0.01293231475558446,0.020819581070435512,0.011485961673749163,0.005794198548622313,-0.11002150168055065,-0.03968399262169107,0.05400162591828559,-0.0338830255112457,-0.06818112139156492,-0.052392305065619836,-0.061369639545390445,-0.3059108342332188,-0.006340557686535378,0.02980555236851577,-0.002650590025120703,-1.8269385916218102,0.052560591954103716,0.09223279208198186,-0.050112860314757375,0.1990411858478536,0.2412531897620791,0.14878489063807981,-0.14031548924821824,-0.5404695055109073,-1.1212737617132678,-1.624493655573887,-0.4639743973162176,-0.6794240265644796,-0.49267170142090305,-0.0625607247572089,-0.11271511115088653
5198,5198,"I mean, Cranly said, hardening in his speech, did the idea ever occur to you that he was himself a conscious hypocrite, what he called the jews of his time, a whited sepulchre?",0.012100876790493745,0.022533743319073252,0.011485961673749163,0.004002790693902541,-0.11237554294088406,-0.03968399262169107,0.054336613025897186,-0.032968849908509144,-0.06572897107221114,-0.055066356815437645,-0.05858694596244209,-0.30555529087902644,-0.0063479923911643026,0.029812755364071856,-0.002650590025120703,-1.892049157557975,0.05090564249069327,0.09223279208198186,-0.050112860314757375,0.20837394064882117,0.2412531897620791,0.15284387887932424,-0.13026052261266363,-0.5087355610375424,-1.1415781358088757,-1.6516736490940642,-0.4646383553979537,-0.7264863081747784,-0.535209525348595,-0.0625607247572089,-0.08497141986674378
5199,5199,"Or, to put it more plainly, that he was a blackguard?",0.012100876790493745,0.022533743319073252,0.015407881093102135,0.0033513696558226235,-0.11336969723393485,-0.03837747443353101,0.055155776210807396,-0.032968849908509144,-0.06362712794133646,-0.05508813216165067,-0.056734913992601554,-0.30675109174775844,-0.0007114621865278791,0.03527361817466948,0.040848703244698074,-1.8991471331119198,0.04650328377227193,0.11517857353419826,-0.050112860314757375,0.21070712934906305,0.2584941346312768,0.16502084360305755,-0.12020555597710897,-0.4765602295950878,-1.1640483782825326,-1.651982349372009,-0.41961212531373754,-0.7334589958714386,-0.535383838745771,-0.012893516394213182,-0.04989398119455221
5200,5200,"That idea never occurred to me, Stephen answered.",0.006280811034858734,0.016534175448841153,0.013294134818347831,0.005142777510542396,-0.11876570549899007,-0.04202679438478555,0.0545274814612698,-0.03699225288141376,-0.06680324645021374,-0.05514600357726187,-0.05991692251987093,-0.31314079402628436,-0.022321113658305105,0.014337450392735948,0.02894449467459885,-1.9431050512160581,0.07645802469418972,0.09633605578428052,-0.050112860314757375,0.17804248754567661,0.2412531897620791,0.15284387887932424,-0.1503704558837729,-0.47662574097079136,-1.186421586601904,-1.6684535269411545,-0.4223644627332263,-0.7410223988149982,-0.5365864060750822,-0.037727120575710996,-0.05963974595079405
