,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2985,-0.8459083725563519,-0.7897115815017494,-1.1890001575571203,0.6427099216803347,-1.0176643194336479,0.09448025201958903,-0.5368194158408288,-0.8842720666523733,0.2812364256580959,-1.8668559115428442,0.004388919108256356,-0.492996086663331,-0.9319270509048148,-0.9164997190882417,-1.3384522096134581,-1.0634925565714988,0.5842106430284477,0.0697929965426869,-1.3498985261219985,-0.7423957933433154,-1.1106129558046733,-0.8865361051453359,-0.10811611981943395,-0.3537433912878453,-1.4569619025653044,0.4815555578466546,-0.006434879062797692,0.34872705447873864,0.15830995261483566,-1.2637694780213877,0.40738692005880367
2986,-0.815758122238924,-0.7384757804663649,-1.1354535801757837,0.6190478652777148,-0.9823147444430027,0.11860836781539269,-0.5295622629112196,-0.8471975601449919,0.2689258772968811,-1.8668137266402716,-0.00618001564612355,-0.4992985283775771,-0.9114087833627561,-0.8767449771646003,-1.2922233651857526,-1.0349530680982335,0.5678013641306445,0.11062079188827237,-1.2977668835035907,-0.6887180233757692,-1.0325061537943325,-0.8773062804890646,-0.08361225184645167,-0.3537567814074306,-1.4264596155143665,0.4388900933518938,-0.046444968219828284,0.34874048800270613,0.1584641846653858,-1.1933717890930717,0.4362422391869108
2987,-0.8408833308367806,-0.764093680984057,-1.2028310444757182,0.6403171294598452,-1.0147634164449666,0.09275049717100992,-0.5503473901788862,-0.8733094351590027,0.22413203325985737,-1.9347084098365475,-0.03200473238127993,-0.4845476381007334,-0.9552185255423331,-0.9234188465975799,-1.350795127044513,-1.0999055497109218,0.5958053343691998,0.04201859431813492,-1.3820749620977821,-0.7155569083595422,-1.0910862553020881,-0.8957659298016071,-0.10811611981943395,-0.2816256316829928,-1.4215172168540935,0.4161726569597951,-0.1935128002611661,0.3490755782025064,0.09792014394375337,-1.2637694780213877,0.3959252438967954
2988,-0.8358582891172092,-0.7589701008805186,-1.1846392338361684,0.7236217475065231,-0.9808642929486615,0.1436255143196849,-0.5503473901788862,-0.889838082642385,0.16620004097178886,-1.9365492055852043,-0.056620464871903885,-0.5043781463392857,-0.9361683081201229,-0.9031231927909568,-1.334720159186986,-1.069261396452344,0.6671827935537743,0.10703606717825573,-1.458069237174583,-0.6887180233757692,-1.0715595547995027,-0.8957659298016071,-0.05910838387346963,-0.2815779633752626,-1.4203016857294901,0.42286395526309506,-0.06345597412977663,0.42895900960628636,0.09834622023254888,-1.2637694780213877,0.3368808126476558
2989,-0.8921387563764079,-0.7958598776259954,-1.2207537942361129,0.6784245611194959,-1.0543400215048333,0.11944037626700096,-0.5719532384267815,-0.9164823591858753,0.20095923634463,-2.0029712521825553,-0.025978364019422252,-0.46790765309898114,-0.9854229018825515,-0.9368569197052142,-1.366347296878075,-1.1409373027641292,0.6473540477678661,0.08368110147813648,-1.5672610349943805,-0.7273660177524024,-1.1106129558046733,-0.9234554037704212,-0.08361225184645167,-0.2092835854167843,-1.4158115824547883,0.33852808075037005,-0.16232873478166818,0.4484046466381851,0.15152090372924357,-1.2989683224855453,0.32832317726661586
2990,-0.8951537814081506,-0.7989340256881184,-1.2423462066933877,0.6801969998013397,-1.0738589544715318,0.11944037626700096,-0.6243292260146499,-0.9651123988899112,0.17778643942940267,-2.074570536823002,-0.03892036232047099,-0.4503790832081441,-0.989216184375039,-0.9408981936997298,-1.3890807344369012,-1.1883452452967318,0.6402598509011223,0.08368110147813648,-1.5672610349943805,-0.7305866839504552,-1.1301396563072585,-0.9603747023955064,-0.08361225184645167,-0.2094126843856729,-1.326957911913833,0.2653467014590914,-0.25532771222100575,0.46691395532288316,0.15160045410457418,-1.2637694780213877,0.3261757187532082
2991,-0.9142489399425217,-0.8184036300815646,-1.2868278199183933,0.63810158110754,-1.0692382304252752,0.06817342692678366,-0.6476852982897087,-0.9865415604514557,0.2802938813391238,-2.0746625766104345,0.056537338756677304,-0.48116259244979753,-1.0248118623455433,-0.9788209922216577,-1.423537610344217,-1.2349091621860344,0.6128478197261371,0.013132510657164718,-1.617286897208461,-0.7509842365381227,-1.1691930573124287,-0.9788343517080491,-0.132619987792416,-0.20926159445475118,-1.3287260960332474,0.1696486427440444,-0.20788508666422534,0.5538577211839766,0.15162760045339208,-1.1933717890930717,0.2878879353481988
2992,-0.9373641318525496,-0.8419720985578414,-1.3059912277167585,0.630125607039241,-1.085876981138926,0.04351858492042906,-0.6632137785408511,-1.016930797753443,0.2802938813391238,-2.092871114557561,0.056537338756677304,-0.48988184423552383,-0.9980720886817317,-0.9503330659623251,-1.463975421317966,-1.216068611708199,0.6099535247722236,0.07285487298437106,-1.617286897208461,-0.775676010723194,-1.1887197578150142,-0.9972940010205917,-0.15712385576539803,-0.20919988853615976,-1.329844339521225,0.09803032729470053,-0.24972417711612574,0.6409553406347998,0.1515587732816739,-1.1933717890930717,0.31634450423673005
2993,-0.911233914910779,-0.8153294820194414,-1.2799911402753184,0.6407602391303062,-1.0861670714377938,0.07150468016372054,-0.6398577062657923,-0.995078134975267,0.2802938813391238,-2.0177244631098072,0.056537338756677304,-0.49481351409718766,-0.945717359423628,-0.8945555681725558,-1.432846379916455,-1.2110668360510284,0.6257812053551818,0.13100826860056236,-1.617286897208461,-0.74776357034007,-1.1691930573124287,-0.9788343517080491,-0.132619987792416,-0.13689183340363092,-1.3033889280227073,0.14200114203123526,-0.23866511008015004,0.7147117873604942,0.21450361658503228,-1.1229741001647566,0.37080864305977124
2994,-0.9232940150377502,-0.8276260742679338,-1.2799911402753184,0.5804087020135109,-1.095719330564809,0.0981421199417966,-0.6497039407847283,-1.0087693243072193,0.282224947748726,-2.032853503169077,0.09423374452568514,-0.4996052205514303,-0.962681434445751,-0.9126286949074341,-1.432846379916455,-1.218695745103895,0.5473277140496247,0.17435325050730957,-1.617286897208461,-0.7606462351322811,-1.1691930573124287,-0.9880641763643204,-0.10811611981943395,-0.13690650123933365,-1.246805622174144,0.16706217645065993,-0.23854502407388273,0.7184774060875597,0.21059516814249735,-1.1229741001647566,0.37858024909934634
2995,-0.9383691401964641,-0.842996814578549,-1.2579893573677254,0.5631274248655297,-1.078645444402856,0.07257542560262219,-0.6492473330480649,-1.0601581719367392,0.3227773423503742,-2.099543999146441,0.14071046755484895,-0.5004357219517065,-0.9818697434330136,-0.9330714682211891,-1.4093150364592457,-1.1955437490869263,0.5283247424701931,0.14077837189401077,-1.617286897208461,-0.776749566122545,-1.1496663568098435,-0.9880641763643204,-0.132619987792416,-0.13696615029397197,-1.3047372269446975,0.17010156148897362,-0.2807672484920302,0.7164172689958098,0.15792159320146335,-1.1229741001647566,0.35515051447583335
2996,-0.9383691401964641,-0.842996814578549,-1.2579893573677254,0.5312235285923341,-1.0765319293682452,0.07257542560262219,-0.6492473330480649,-1.0601581719367392,0.3227773423503742,-2.098807680846978,0.14071046755484895,-0.5114872332760898,-0.9818697434330136,-0.9330714682211891,-1.4093150364592457,-1.2095689227978004,0.4936480317171018,0.14077837189401077,-1.7247590316847858,-0.776749566122545,-1.1496663568098435,-0.9880641763643204,-0.132619987792416,-0.13731626609327313,-1.3556735575294223,0.18083677565278525,-0.3261267061755201,0.649759568006437,0.1587729390412892,-1.1229741001647566,0.2970746956442927
2997,-0.9082188898790361,-0.8122553339573184,-1.196623076933949,0.5312235285923341,-1.0879283339666361,0.1285476160892054,-0.6045807261507213,-1.02162561124067,0.3807093346384424,-2.0995133192172974,0.19501480490353623,-0.5130482183166878,-0.9161681633885179,-0.8630745493631098,-1.3305640986940817,-1.1963615850653706,0.5153790583152112,0.2570851631263937,-1.7247590316847858,-0.7445429041420172,-1.1106129558046733,-0.9603747023955064,-0.08361225184645167,-0.13724272835076745,-1.2304118312635082,0.2766342051176382,-0.26974279750301344,0.6493835882965338,0.16176722542259128,-1.0525764112364406,0.29637952194407385
2998,-0.881083664593351,-0.764093680984057,-1.1893138365489435,0.5857260180590435,-1.03003459860681,0.24966990759509952,-0.5886902362338937,-0.95752567709483,0.41942721615096856,-2.098696466103831,0.23953286427514683,-0.4453893028617061,-0.9044030215739336,-0.8371802041352626,-1.3367539114672005,-1.143613495629386,0.5300995203448002,0.3220481115063113,-1.7636793111791689,-0.6940858003725238,-1.1106129558046733,-0.9419150530829637,0.038907088018459,-0.13723235122391939,-1.2095556911979715,0.2715985408060932,-0.3122473947648787,0.735133331471314,0.16170370236318887,-1.0525764112364406,0.29391806868067233
2999,-0.8328432640854665,-0.7149073119900881,-1.0977859745453908,0.505966277376054,-0.9789372645347514,0.2751074161694369,-0.5272955638278805,-0.8657166633465414,0.43564817399162753,-2.0322782544976232,0.27406511797760064,-0.41298189916701744,-0.8587227222877236,-0.7885134871341772,-1.2552122418175697,-1.1153307379854587,0.47547633663448696,0.354556847936372,-1.815060819112103,-0.6425551412036794,-1.0129794532917473,-0.868076455832793,0.06341095599144105,-0.06494771369253458,-1.183307554812248,0.21474286953256846,-0.342126883561705,0.6505154154607247,0.22473470639080909,-1.0525764112364406,0.2694129589694408
3000,-0.8147531138950097,-0.6964624236173496,-1.0891109793983158,0.5139422514443529,-0.8688065546430279,0.2517193483592991,-0.49238512624180636,-0.815943170357601,0.4286595526997337,-2.030713578111265,0.2550323199059643,-0.3572782893887995,-0.840300273498069,-0.7688866432710122,-1.2384415322809257,-0.9992196197613167,0.4781410652703595,0.3359804271191946,-1.6124094189073,-0.6285989210121173,-1.0129794532917473,-0.8311571572077079,0.038907088018459,-0.06478194297608401,-1.1847885440156665,0.21330426338384426,-0.2581338615279827,0.5665087547587644,0.2850074871936053,-1.0525764112364406,0.30173098716205227
3001,-0.8036980221119527,-0.7056848678037189,-1.1066558635982697,0.5715465086042897,-0.8755822351951622,0.18429490872588047,-0.4689053014659402,-0.7306802754149561,0.4578186554847281,-2.016984309819204,0.31280555132298693,-0.30946593399610955,-0.7511332620548175,-0.7068870694202666,-1.1596519016566735,-0.9683421517795081,0.5638443188589194,0.37710108750842775,-1.7011329928281818,-0.6382609196062756,-1.0520328542969177,-0.8034676832388938,-0.03460451590048736,0.0072761157748285074,-1.1758861566722156,0.21927787270183627,-0.11216231556208667,0.6529996896868058,0.34806911898278226,-1.0525764112364406,0.30239557596945726
3002,-0.7825928468897533,-0.6841658313688573,-1.0707980560175374,0.48602634220530677,-0.8360885130778289,0.2084230245216839,-0.4924861480573457,-0.7306802754149561,0.44797021679575644,-1.940698666001969,0.2946986230072361,-0.32423561107352,-0.7426312198540839,-0.6978291935267237,-1.140974476815767,-0.9264784932114694,0.4764623323071702,0.3816985171039279,-1.7011329928281818,-0.6157162562199062,-1.0129794532917473,-0.8311571572077079,-0.010100647927505318,0.07938799400059213,-1.0603935602902437,0.29067063563251033,-0.104876932413466,0.7385187593197612,0.34572253935734293,-1.0525764112364406,0.3012475455353679
3003,-0.7825928468897533,-0.6841658313688573,-1.0707980560175374,0.49134365825083937,-0.823220936249464,0.23444667405725983,-0.4924861480573457,-0.7306802754149561,0.42624571968773084,-1.9414503242660033,0.28100266251859674,-0.32581370504961377,-0.7426312198540839,-0.6978291935267237,-1.140974476815767,-0.9211419418919241,0.4829239558471709,0.41923637256174795,-1.7011329928281818,-0.6157162562199062,-1.0129794532917473,-0.8311571572077079,0.014403220045476724,0.15129090305028303,-1.025996633063115,0.39160900372513685,-0.10039488700286275,0.7251614507303443,0.40721033509094023,-0.9821787223081253,0.362679824382364
3004,-0.7645026966992965,-0.665720942996119,-1.0372457203715257,0.5072956063874372,-0.8071830868691829,0.26200005453337366,-0.475361951297161,-0.6809370325129178,0.42624571968773084,-1.8656325493682184,0.28100266251859674,-0.3146914548556796,-0.6893566966893634,-0.6410717689314802,-1.0969513642820765,-0.8780934285943347,0.5322697803313505,0.5147921522852783,-1.7011329928281818,-0.5963922590315895,-0.9934527527891623,-0.8219273325514364,0.038907088018459,0.22357280601017956,-1.0143600262301453,0.39739311755983786,-0.04043780670697989,0.7251140907178146,0.47041558316643006,-0.91178103337981,0.45820309847573404
3005,-0.7745527801384391,-0.6759681032031958,-1.0602207258453022,0.5171049910282359,-0.8229308459505957,0.23656254595903628,-0.465515716778225,-0.6521691998688907,0.4407287177597479,-1.8656057044302174,0.2677136719381479,-0.3039529396916106,-0.7036828221329041,-0.6563344861986,-1.1223681201539677,-0.9041889108237182,0.5232082816250089,0.48228341585521795,-1.7011329928281818,-0.6071278130250989,-1.0129794532917473,-0.812697507895165,0.014403220045476724,0.22361727786931104,-1.016290210180863,0.41959872488464545,0.01247710232216918,0.8075491568056846,0.5335905804606271,-0.91178103337981,0.4565954933685192
3006,-0.7946529470167245,-0.6964624236173496,-1.0837840622422306,0.5250809650965349,-0.8231380533069301,0.2103562562631303,-0.4761091384878605,-0.6599132221158632,0.3642102112792577,-1.932725719415601,0.19228786922465627,-0.2996031337997814,-0.7180878147836902,-0.6716812267342988,-1.1489150558590304,-0.9186702815568616,0.5066653256971969,0.44307640452901104,-1.7011329928281818,-0.6285989210121173,-1.0325061537943325,-0.8219273325514364,-0.010100647927505318,0.1514411275011995,-1.0397434636004308,0.3977732276757736,0.0957417791037526,0.7226926452527163,0.5333456073756069,-0.9821787223081253,0.38711767938064306
3007,-0.7896279052971531,-0.6913388435138111,-1.0837840622422306,0.5321707198239116,-0.8064578611220127,0.23567359701231533,-0.45875506696425705,-0.628114330764232,0.43372860202493946,-1.8649039010510418,0.2949105767455689,-0.31140183341536803,-0.6978965268458698,-0.6501699032247792,-1.1318315788759847,-0.9256244873831881,0.509560712178333,0.4998449968352953,-1.7011329928281818,-0.6232311440153627,-1.0325061537943325,-0.8034676832388938,0.014403220045476724,0.2236102223727083,-1.0189480261954167,0.4170753037669763,0.21068379538113371,0.7989003465765191,0.540874791038214,-0.91178103337981,0.44930036902953485
3008,-0.7695277384188678,-0.6708445230996574,-1.0628966912122226,0.5246378554260736,-0.7890317224542912,0.23435349798342434,-0.46743210272605884,-0.6296752352483874,0.43372860202493946,-1.7894351103472732,0.2949105767455689,-0.31705715274441804,-0.665980226047954,-0.6161670266472481,-1.110477232647178,-0.8347954888670936,0.5371573645766596,0.4880381217653722,-1.6274077168084422,-0.5963922590315895,-1.0129794532917473,-0.812697507895165,0.014403220045476724,0.22381112380748347,-0.9652836671758237,0.48148182504454895,0.2148995606441403,0.7987478141888554,0.6031959148399143,-0.8413833444514941,0.45885025461538853
3009,-0.7454075381649257,-0.6462513386026729,-1.0628966912122226,0.4820993270618126,-0.823262377720731,0.26021136862780714,-0.4910312149958926,-0.6688672478389255,0.43372860202493946,-1.8562444910500708,0.2949105767455689,-0.3322456399955304,-0.6367540707310828,-0.5850301678249306,-1.110477232647178,-0.844171679066906,0.47652702795403823,0.5241033267189497,-1.6274077168084422,-0.575994706443922,-1.0129794532917473,-0.8219273325514364,0.038907088018459,0.22344733730904412,-1.0606113724622115,0.4124901974165678,0.313588489849836,0.7789020796460213,0.6026873269958138,-0.91178103337981,0.42195800530222866
3010,-0.7253073712866402,-0.6257570181885191,-1.0458210231047322,0.5827738441905638,-0.818475887789407,0.28394617002097866,-0.44882394604847836,-0.6112468823075446,0.45110819971136,-1.8574141633486958,0.31181412672095765,-0.3487567731176811,-0.6212680598030382,-0.5685317358293598,-1.096555902117541,-0.8309137900889787,0.5672929888779632,0.5446636569135661,-1.5793447171332307,-0.5545235984569035,-0.9934527527891623,-0.7665483846138085,0.06341095599144105,0.2246486170816594,-1.1165236950784747,0.3069317286658158,0.32140882052166503,0.7788602259450619,0.6072992093017521,-0.91178103337981,0.4770212714864267
3011,-0.7403824964453543,-0.6411277584991344,-1.0718211105461728,0.5907498182588626,-0.8161137239271951,0.2570489965036941,-0.46050198218600774,-0.6461978327143891,0.3714517103152657,-1.8517345414658624,0.2560291673501709,-0.3469433625851793,-0.6472388896545973,-0.5962004474275502,-1.1276849435190521,-0.8515981104335284,0.5756690654719514,0.49868936095856203,-1.5793447171332307,-0.5706269294471674,-1.0129794532917473,-0.7757782092700798,0.038907088018459,0.22475719273540706,-1.0871853603752681,0.3315333519170625,0.27115195340161646,0.7728328187292185,0.6070663052398868,-0.8413833444514941,0.41971715909986
3012,-0.7634976883553823,-0.6646962269754112,-1.1552946426515316,0.484846607018671,-0.9330201143710528,0.20384913073875924,-0.4883782848922512,-0.7256164108675216,0.33540513733602345,-1.920622487368185,0.21034710995536499,-0.3759790195398253,-0.6832529144601538,-0.6345689428329901,-1.2129533447352432,-0.9813922313753294,0.49010914437366615,0.41610194865631617,-1.7112488645254726,-0.5953187036322387,-1.0910862553020881,-0.8034676832388938,-0.010100647927505318,0.2247175338947596,-1.0843464108654537,0.3359310461017777,0.2365672332271326,0.6856024979513324,0.5480059985209114,-0.8413833444514941,0.37968301998180726
3013,-0.7846028635775818,-0.6862152634102727,-1.1725591735080758,0.42103881447227953,-1.0241499096869136,0.15620098665620283,-0.4883782848922512,-0.7077083594213975,0.33540513733602345,-1.9197634493521458,0.21034710995536499,-0.4204714695615171,-0.6999356420310979,-0.6523423286073352,-1.2272363284908727,-1.0769887393945456,0.4466563534051631,0.37391304127351754,-1.7112488645254726,-0.6178633670186081,-1.1106129558046733,-0.8034676832388938,-0.05910838387346963,0.2963009383743686,-1.0267680011630138,0.36052860913343565,0.23811417435056104,0.7702982267700061,0.548872510276762,-0.8413833444514941,0.4354075680870437
