,sent_no,sent_raw,syuzhet,bing,afinn,nrc,sent_clean,char_len,token_len,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing_medianiqr,bing_lnorm_medianiqr,afinn_medianiqr,afinn_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,syuzhet_roll100,bing_roll100,afinn_roll100,nrc_roll100,mean_roll100,syuzhet_roll100_stdscale,bing_roll100_stdscale,afinn_roll100_stdscale,nrc_roll100_stdscale
1337,1338,"we have got you, haven't we?""",0.0,0,0,0,we have got you have not we,29,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042415730337078086,-0.10112359550561797,-0.1348314606741573,-0.07865168539325842,-0.08925561797752796,0.02163581148661363,0.24925063049767482,0.9827114345250624,-1.2073251096578936
1338,1339,"And after taunting us in various ways, they one by one went into an examination of us, with intent to ascertain our value.",-1.0,-1,0,-1,and after taunting us in various ways they one by one went into an examination of us with intent to ascertain our value,122,23,-0.8247422680412372,-0.6637909491536271,-0.5,-0.6501208400373237,0.0,0.0,-0.5,-0.4878536199600994,-0.04943820224719045,-0.11235955056179775,-0.15730337078651685,-0.09550561797752809,-0.10365168539325828,-0.01606678057047019,0.16152007211188635,0.9130413519664831,-1.3015992275849397
1339,1340,They would impudently ask us if we would not like to have them for our masters.,-0.4,1,2,0,they would impudently ask us if we would not like to have them for our masters,79,16,-0.3298969072164949,-0.38160723897626386,0.5,0.9343710511716938,0.6666666666666666,0.9663399192360527,0.0,0.0,-0.04522471910112303,-0.10674157303370786,-0.16853932584269662,-0.0898876404494382,-0.10259831460674143,0.00655477466378011,0.20538535130478058,0.8782063106871933,-1.2701745216092577
1340,1341,"We would make them no answer, and leave them to find out as best they could.",0.25,1,1,-1,we would make them no answer and leave them to find out as best they could,76,16,0.2061855670103093,0.2385045243601649,0.5,0.9343710511716938,0.3333333333333333,0.48316995961802633,-0.5,-0.7011562645397805,-0.0415730337078646,-0.10674157303370786,-0.16853932584269662,-0.07865168539325842,-0.09887640449438187,0.02616012253346369,0.20538535130478058,0.8782063106871933,-1.2073251096578936
1341,1342,"Then they would curse and swear at us, telling us that they could take the devil out of us in a very little while, if we were only in their hands.",-1.35,-2,-3,-1,then they would curse and swear at us telling us that they could take the devil out of us in a very little while if we were only in their hands,146,31,-1.1134020618556704,-0.6649361544351402,-1.0,-0.964803645872868,-1.0,-0.7483603083022834,-0.5,-0.3619965106508187,-0.046348314606741006,-0.10674157303370786,-0.16853932584269662,-0.0898876404494382,-0.10287921348314592,0.0005223599346467093,0.20538535130478058,0.8782063106871933,-1.2701745216092577
1342,1343,"While in jail, we found ourselves in much more comfortable quarters than we expected when we went there.",0.3,1,2,0,while in jail we found ourselves in much more comfortable quarters than we expected when we went there,104,18,0.24742268041237114,0.2544224831764291,0.5,0.8306096906862197,0.6666666666666666,0.8590284345901834,0.0,0.0,-0.06123595505617921,-0.1348314606741573,-0.1853932584269663,-0.09550561797752809,-0.11924157303370772,-0.07940713522637095,-0.013941044659690609,0.825953748768259,-1.3015992275849397
1343,1344,"We did not get much to eat, nor that which was very good; but we had a good clean room, from the windows of which we could see what was going on in the street, which was very much better than though we had been placed in one of the dark, damp cells.",2.3,2,7,3,we did not get much to eat nor that which was very good but we had a good clean room from the windows of which we could see what was going on in the street which was very much better than though we had been placed in one of the dark damp cells,249,53,1.8969072164948453,0.6627015355981402,1.0,0.5643946624885425,2.3333333333333335,1.0214838214373179,1.5,0.6352864626645098,-0.05337078651685336,-0.11797752808988764,-0.15168539325842698,-0.07865168539325842,-0.10042134831460658,-0.037180232122437075,0.11765479291899211,0.9304588726061279,-1.2073251096578936
1344,1345,"Upon the whole, we got along very well, so far as the jail and its keeper were concerned.",-0.6,0,-2,-1,upon the whole we got along very well so far as the jail and its keeper were concerned,89,18,-0.4948453608247423,-0.5088449663528583,0.0,0.0,-0.6666666666666666,-0.8590284345901834,-0.5,-0.6232932701433584,-0.062359550561797185,-0.12359550561797752,-0.16292134831460675,-0.10112359550561797,-0.11249999999999985,-0.08543954995550436,0.07378951372609786,0.8956238313268382,-1.333023933560622
1345,1346,"Immediately after the holidays were over, contrary to all our expectations, Mr. Hamilton and Mr. Freeland came up to Easton, and took Charles, the two Henrys, and John, out of jail, and carried them home, leaving me alone.",-2.0,0,-2,-3,immediately after the holidays were over contrary to all our expectations mr hamilton and mr freeland came up to easton and took charles the two henrys and john out of jail and carried them home leaving me alone,222,38,-1.6494845360824744,-0.8036742825585352,0.0,0.0,-0.6666666666666666,-0.4070271535640412,-1.5,-0.8859914597696834,-0.06797752808988707,-0.1348314606741573,-0.17415730337078653,-0.10674157303370786,-0.12092696629213469,-0.11560162360117136,-0.013941044659690609,0.8607887900475485,-1.364448639536304
1346,1347,I regarded this separation as a final one.,-0.4,0,0,0,i regarded this separation as a final one,42,8,-0.3298969072164949,-0.7627380644207222,0.0,0.0,0.0,0.0,0.0,0.0,-0.06544943820224662,-0.12921348314606743,-0.16853932584269662,-0.10674157303370786,-0.11748595505617963,-0.10202869046062121,0.02992423453320352,0.8782063106871933,-1.364448639536304
1347,1348,It caused me more pain than any thing else in the whole transaction.,-0.75,-1,-2,-1,it caused me more pain than any thing else in the whole transaction,68,13,-0.6185567010309279,-0.8805051733296481,-0.5,-1.1498294027101321,-0.6666666666666666,-1.189170031281261,-0.5,-0.8628371864167477,-0.060112359550561226,-0.1348314606741573,-0.16853932584269662,-0.10112359550561797,-0.11615168539325829,-0.07337472049723752,-0.013941044659690609,0.8782063106871933,-1.333023933560622
1348,1349,I was ready for any thing rather than separation.,0.4,1,0,0,i was ready for any thing rather than separation,49,9,0.3298969072164949,0.6780834512774678,0.5,1.6602975060220666,0.0,0.0,0.0,0.0,-0.05870786516853875,-0.12921348314606743,-0.1404494382022472,-0.09550561797752809,-0.10596910112359537,-0.06583420208582073,0.02992423453320352,0.9652939138854175,-1.3015992275849397
1349,1350,"I supposed that they had consulted together, and had decided that, as I was the whole cause of the intention of the others to run away, it was hard to make the innocent suffer with the guilty; and that they had, therefore, concluded to take the others home, and sell me, as a warning to the others that remained.",-1.45,-4,-9,-1,i supposed that they had consulted together and had decided that as i was the whole because of the intention of the others to run away it was hard to make the innocent suffer with the guilty and that they had therefore concluded to take the others home and sell me as a warning to the others that remained,312,59,-1.1958762886597938,-0.3753101698531807,-2.0,-1.0140166432305588,-3.0,-1.1797993472523542,-0.5,-0.19023066929811708,-0.06713483146067359,-0.12921348314606743,-0.1797752808988764,-0.0898876404494382,-0.1165028089887639,-0.11107731255432134,0.02992423453320352,0.8433712694079039,-1.2701745216092577
1350,1351,"It is due to the noble Henry to say, he seemed almost as reluctant at leaving the prison as at leaving home to come to the prison.",-0.5,-1,0,-1,it is due to the noble henry to say he seemed almost as reluctant at leaving the prison as at leaving home to come to the prison,130,27,-0.4123711340206186,-0.28274397889716696,-0.5,-0.5538423002317222,0.0,0.0,-0.5,-0.41560576805930716,-0.06376404494381965,-0.1348314606741573,-0.1797752808988764,-0.0898876404494382,-0.11706460674157289,-0.0929800683669211,-0.013941044659690609,0.8433712694079039,-1.2701745216092577
1351,1352,"But we knew we should, in all probability, be separated, if we were sold; and since he was in their hands, he concluded to go peaceably home.",0.0,0,0,0,but we knew we should in all probability be separated if we were sold and since he was in their hands he concluded to go peaceably home,141,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062359550561797185,-0.12921348314606743,-0.16292134831460675,-0.0898876404494382,-0.11109550561797739,-0.08543954995550436,0.02992423453320352,0.8956238313268382,-1.2701745216092577
1352,1353,I was now left to my fate.,-0.25,0,0,-1,i was now left to my fate,26,7,-0.2061855670103093,-0.5447157539238574,0.0,0.0,0.0,0.0,-0.5,-1.6013568894838643,-0.06376404494381965,-0.1348314606741573,-0.17415730337078653,-0.08426966292134831,-0.11425561797752795,-0.0929800683669211,-0.013941044659690609,0.8607887900475485,-1.2387498156335757
1353,1354,"I was all alone, and within the walls of a stone prison.",-1.35,-1,-4,-2,i was all alone and within the walls of a stone prison,56,12,-1.1134020618556704,-1.7168751164890672,-0.5,-1.2455687368242148,-1.3333333333333333,-2.5763700427925404,-1.0,-1.86936083185377,-0.06376404494381965,-0.12359550561797752,-0.1853932584269663,-0.07865168539325842,-0.11285112359550548,-0.0929800683669211,0.07378951372609786,0.825953748768259,-1.2073251096578936
1354,1355,"But a few days before, and I was full of hope.",0.5,0,2,2,but a few days before and i was full of hope,46,11,0.4123711340206186,0.6936344114452753,0.0,0.0,0.6666666666666666,1.4051863857374391,1.0,2.0391483733482083,-0.06769662921348257,-0.12359550561797752,-0.20224719101123595,-0.08426966292134831,-0.11945224719101108,-0.11409351991888801,0.07378951372609786,0.7737011868493245,-1.2387498156335757
1355,1356,"I expected to have been safe in a land of freedom; but now I was covered with gloom, sunk down to the utmost despair.",-0.1,-1,-1,0,i expected to have been safe in a land of freedom but now i was covered with gloom sunk down to the utmost despair,117,24,-0.08247422680412372,-0.0636144512287587,-0.5,-0.6230437538216917,-0.3333333333333333,-0.3221803854012746,0.0,0.0,-0.06432584269662864,-0.12359550561797752,-0.20224719101123595,-0.08426966292134831,-0.1186095505617976,-0.09599627573148778,0.07378951372609786,0.7737011868493245,-1.2387498156335757
1356,1357,I thought the possibility of freedom was gone.,0.75,1,2,1,i thought the possibility of freedom was gone,46,8,0.6185567010309279,1.4301338707888542,0.5,1.8675755966615255,0.6666666666666666,1.931473421594158,0.5,1.4014371779378136,-0.05730337078651628,-0.12359550561797752,-0.19662921348314608,-0.07303370786516854,-0.1126404494382021,-0.058293683674404,0.07378951372609786,0.7911187074889694,-1.1759004036822114
1357,1358,"I was kept in this way about one week, at the end of which, Captain Auld, my master, to my surprise and utter astonishment, came up, and took me out, with the intention of sending me, with a gentleman of his acquaintance, into Alabama.",2.1,2,0,5,i was kept in this way about one week at the end of which captain auld my master to my surprise and utter astonishment came up and took me out with the intention of sending me with a gentleman of his acquaintance into alabama,235,44,1.7319587628865982,0.7288125983651993,1.0,0.6798127938767925,0.0,0.0,2.5,1.275336491170403,-0.06516853932584213,-0.1348314606741573,-0.23595505617977527,-0.07303370786516854,-0.1272471910112358,-0.10052058677833788,-0.013941044659690609,0.6691960630114557,-1.1759004036822114
1358,1359,"But, from some cause or other, he did not send me to Alabama, but concluded to send me back to Baltimore, to live again with his brother Hugh, and to learn a trade.",1.2,0,0,2,but from some because or other he did not send me to alabama but concluded to send me back to baltimore to live again with his brother hugh and to learn a trade,164,33,0.9896907216494846,0.5552437348691291,0.0,0.0,0.0,0.0,1.0,0.6801279488204719,-0.06797752808988707,-0.1348314606741573,-0.24157303370786518,-0.07303370786516854,-0.1293539325842695,-0.11560162360117136,-0.013941044659690609,0.6517785423718109,-1.1759004036822114
1359,1360,"Thus, after an absence of three years and one month, I was once more permitted to return to my old home at Baltimore.",-0.5,-1,0,-1,thus after an absence of three years and one month i was once more permitted to return to my old home at baltimore,117,23,-0.4123711340206186,-0.33189547457681357,-0.5,-0.6501208400373237,0.0,0.0,-0.5,-0.4878536199600994,-0.06629213483146011,-0.1404494382022472,-0.24719101123595505,-0.06179775280898876,-0.12893258426966278,-0.10655300150747131,-0.057806323852584954,0.6343610217321661,-1.1130509917308475
1360,1361,"My master sent me away, because there existed against me a very great prejudice in the community, and he feared I might be killed.",0.1,0,0,1,my master sent me away because there existed against me a very great prejudice in the community and he feared i might be killed,130,24,0.08247422680412372,0.0636144512287587,0.0,0.0,0.0,0.0,0.5,0.46753485194843347,-0.06910112359550505,-0.1404494382022472,-0.24157303370786518,-0.06741573033707865,-0.129634831460674,-0.1216340383303048,-0.057806323852584954,0.6517785423718109,-1.1444756977065293
1361,1362,"In a few weeks after I went to Baltimore, Master Hugh hired me to Mr. William Gardner, an extensive ship-builder, on Fell's Point.",0.5,1,0,2,in a few weeks after i went to baltimore master hugh hired me to mr william gardner an extensive ship builder on fell own point,130,23,0.4123711340206186,0.33189547457681357,0.5,0.6501208400373237,0.0,0.0,1.0,0.9757072399201988,-0.07528089887640393,-0.15168539325842698,-0.23595505617977527,-0.07865168539325842,-0.13539325842696615,-0.1548123193405386,-0.14553688223837344,0.6691960630114557,-1.2073251096578936
1362,1363,I was put there to learn how to calk.,0.8,0,0,1,i was put there to learn how to calk,37,9,0.6597938144329898,1.3561669025549357,0.0,0.0,0.0,0.0,0.5,1.2458947608525959,-0.0817415730337073,-0.16292134831460675,-0.2640449438202247,-0.09550561797752809,-0.1510533707865167,-0.18949870403305566,-0.2332674406241619,0.5821084598132317,-1.3015992275849397
1363,1364,"It, however, proved a very unfavorable place for the accomplishment of this object.",0.0,-1,0,0,it however proved a very unfavorable place for the accomplishment of this object,83,13,0.0,0.0,-0.5,-1.1498294027101321,0.0,0.0,0.0,0.0,-0.08820224719101068,-0.16853932584269662,-0.2752808988764045,-0.10674157303370786,-0.15969101123595494,-0.2241850887255728,-0.27713271981705606,0.547273418533942,-1.364448639536304
1364,1365,"Mr. Gardner was engaged that spring in building two large man-of-war brigs, professedly for the Mexican government.",0.2,0,-2,0,mr gardner was engaged that spring in building two large man of war brigs professedly for the mexican government,115,17,0.16494845360824745,0.1795864754853023,0.0,0.0,-0.6666666666666666,-0.9095298122850796,0.0,0.0,-0.09101123595505561,-0.17415730337078653,-0.29213483146067415,-0.10674157303370786,-0.16601123595505604,-0.2392661255484063,-0.3209979990099504,0.4950208566150076,-1.364448639536304
1365,1366,"The vessels were to be launched in the July of that year, and in failure thereof, Mr. Gardner was to lose a considerable sum; so that when I entered, all was hurry.",-0.65,-2,-1,-1,the vessels were to be launched in the july of that year and in failure thereof mr gardner was to lose a considerable sum so that when i entered all was hurry,164,32,-0.5360824742268042,-0.31015274386180025,-1.0,-0.934662950906518,-0.3333333333333333,-0.24166045153029064,-0.5,-0.35068765371077437,-0.09101123595505561,-0.17415730337078653,-0.29213483146067415,-0.10674157303370786,-0.16601123595505604,-0.2392661255484063,-0.3209979990099504,0.4950208566150076,-1.364448639536304
