,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
1595,1595,[ ] I had changed my name from Frederick Bailey to that of Johnson.,0.323611647280653,0.3579950427320761,0.1458869140500839,0.036542148975373265,0.1427074373488623,0.15265828798629275,0.17360771442253947,0.21160049123478805,0.07626646054459726,0.05703082584799534,0.1288720682980949,0.20934579894567074,3.091189487101127,3.15115698971726,2.631999580875505,1.6062265307629022,1.1100564465000382,2.5939642361952875,-0.06973876403010547,2.670697635648357,1.7469885946107973,1.6413809708203588,1.6342788225871017,1.2703099576460946,0.8761697530598177,1.8578050056973983,-0.15172825031152815,1.2611384503694667,0.8241242343646189,0.9845880554930323,1.7658247659328739
1596,1596,"Upon receiving this certificate, and a five-dollar bill from Mr. Ruggles, I shouldered one part of our baggage, and Anna took up the other, and we set out forthwith to take passage on board of the steamboat John W. Richmond for Newport, on our way to New Bedford.",0.328691109603012,0.3632979791035988,0.153519061196034,0.042575159177111466,0.14793811715517538,0.16373415399820754,0.16539040862133836,0.2001817205677159,0.0793465964905543,0.055464622406763496,0.13110264450852296,0.21688947353290114,3.0474511926398797,3.1411748434009406,2.704468728875751,1.6040761901139737,1.1399198527596461,2.628911014184734,-0.06973876403010547,2.709061149281494,1.8913137074456798,1.5703187420211169,1.7446546887169518,1.3848318882611956,0.8274623810523724,1.9476715933364672,-0.27809290125746816,1.2642803977158792,0.6926269325658589,0.9845880554930323,1.578204072505003
1597,1597,"Mr. Ruggles gave me a letter to a Mr. Shaw in Newport, and told me, in case my money did not serve me to New Bedford, to stop in Newport and obtain further assistance; but upon our arrival at Newport, we were so anxious to get to a place of safety, that, notwithstanding we lacked the necessary money to pay our fare, we decided to take seats in the stage, and promise to pay when we got to New Bedford.",0.3296146482070773,0.3642621493529665,0.1591309129863218,0.04659716597827026,0.15401154010611526,0.1594112459441652,0.16539040862133836,0.19603252241051325,0.07454638462672517,0.056652798948323015,0.1231998053519756,0.21926500044501043,3.005891306471577,3.1023536672483596,2.776937876875997,1.655594237726729,1.243043806555285,2.462482143555225,-0.06973876403010547,2.716036333578428,1.9394220783906406,1.5703187420211169,1.7078627333403353,1.3850939899698007,0.8740907794917653,1.8804961947823713,-0.2832651879808045,1.2822282972709058,0.692827958282192,0.9845880554930323,1.641279227576965
1598,1598,"We were encouraged to do this by two excellent gentlemen, residents of New Bedford, whose names I afterward ascertained to be Joseph Ricketson and William C. Taber.",0.3464692277312687,0.38185825640392823,0.17815504690291778,0.041569657476821766,0.15240708681153742,0.16309350929985186,0.16868533725824653,0.17385217651044504,0.07034619924587468,0.057116477598687695,0.1210612204991274,0.2186526576442757,3.152891169256813,3.207627199771635,2.9569577090630776,1.619359121585713,1.1952352189432778,2.56935307597802,0.00942275495908581,2.8084575255128037,2.179963933115445,1.605849856420738,1.7446546887169518,1.385531011454451,0.8331290722554526,1.8941708722436992,-0.07857194801859053,1.283066578620984,0.71862367415551,0.9845880554930323,1.8333111944990192
1599,1599,"They seemed at once to understand our circumstances, and gave us such assurance of their friendliness as put us fully at ease in their presence.",0.3450839198251708,0.38041200102987655,0.18219607344627034,0.05373622805032713,0.16284818817549473,0.15474498358105096,0.1692552374572498,0.17890501838950232,0.08472016699367411,0.05783324751237645,0.13791348386263258,0.226517972624639,3.128044952274119,3.184418296785127,3.030538311651938,1.7493948876760632,1.4365448156559735,2.418365738381735,0.1730193584040458,2.7979947490674024,2.228072304060406,1.6236154136205485,1.6710707779637186,1.2707696170591516,0.7883641766625952,1.8546049662110577,-0.02163448519687893,1.28329792074385,0.7184250913279348,0.9845880554930323,1.9083311587818168
1600,1600,"It was good indeed to meet with such friends, at such a time.",0.35270311330870935,0.3883664055871605,0.17885711215014985,0.05048510588605709,0.16734146773025943,0.16180125821753005,0.16150062576883975,0.16139936620205872,0.0867283364350235,0.06966928906106072,0.14102591943270007,0.2414418478982588,3.1032693640415396,3.1839306065162534,3.0039494035093526,1.7706809304492424,1.3915592316292515,2.4491384474469786,0.06644490186907014,2.855540019517108,2.228072304060406,1.534787627621496,1.7446546887169518,1.2707236892080394,0.7764835748502849,1.7676905114937056,-0.07841575723240991,1.2831287837219736,0.7198999834129424,0.9845880554930323,2.0176681140625568
1601,1601,"Upon reaching New Bedford, we were directed to the house of Mr. Nathan Johnson, by whom we were kindly received, and hospitably provided for.",0.3446221505231381,0.3763142774700635,0.1700731620209453,0.04420072025924647,0.15625210240889695,0.15038386121621292,0.14985304361086252,0.14430837303849647,0.0867283364350235,0.05682088245908021,0.14102591943270007,0.2347570143556748,3.0331794311538784,3.118459454354394,2.9077919536711474,1.6637374733756602,1.2361819809516046,2.274809675380407,0.06644490186907014,2.7683502158054334,2.083747191225523,1.4281942844226332,1.6342788225871017,1.1563364537522223,0.6390511525639067,1.7718025661778565,-0.07491515825367612,1.276551942820761,0.5960302012860903,0.8386414194531823,1.8044438094766266
1602,1602,Both Mr. and Mrs. Johnson took a deep and lively interest in our welfare.,0.34554568912720346,0.3772784477194313,0.1658819421208984,0.044368303875961426,0.1576701798157208,0.1501509130013613,0.14413114484373638,0.1484575711956991,0.08498603731407813,0.05682088245908021,0.13906332486216227,0.24056447135132322,3.03302556376365,3.118315726504996,2.863804849171395,1.6810012603974152,1.2334738875570783,2.2555931323613865,0.06644490186907014,2.7753254001023677,2.0356388202805626,1.3748976128232018,1.6342788225871017,1.0414500857758062,0.6035028255546017,1.77557985712462,0.03826080786658486,1.3943589756652628,0.4762768108625288,0.6926947834133321,1.599486367170263
1603,1603,They proved themselves quite worthy of the name of abolitionists.,0.3430059579660239,0.37462697953366997,0.15579502997487973,0.04167543625569223,0.1525286363035509,0.1614710446123977,0.15521071065157013,0.15310227384684805,0.08099586120227016,0.056650866953946485,0.1324409608978962,0.23493491936038519,3.026540926763769,3.112258413589401,2.75676744078293,1.6228510692783695,1.291937205478249,2.442335980147341,0.1594707141015094,2.756143643285799,1.8913137074456798,1.4814909560220646,1.7446546887169518,1.041462048155437,0.5039462297421509,1.7285227099954827,0.19746933387215782,1.3931788630111288,0.4791106138828598,0.6926947834133321,1.598059766268606
1604,1604,"When the stage-driver found us unable to pay our fare, he held on upon our baggage as security for the debt.",0.348778074241432,0.3806530435922185,0.15949699791562574,0.04536227582342112,0.16773042610470257,0.161051539832854,0.16009608974759504,0.16416115177621185,0.08995625668141786,0.06871166384843252,0.14102048716717017,0.24581706077214324,3.06518749986989,3.1483582579482285,2.7906617811489722,1.7821685762512531,1.3240917474343146,2.4096462626453006,0.1594707141015094,2.7997385451416363,1.9394220783906406,1.534787627621496,1.7446546887169518,1.0415708900249514,0.6065610931403096,1.652028431204565,0.24870686889884308,1.3932984650893607,0.48289772420531,0.6926947834133321,1.649582517761502
1605,1605,"I had but to mention the fact to Mr. Johnson, and he forthwith advanced the money.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,1606,"We now began to feel a degree of safety, and to prepare ourselves for the duties and responsibilities of a life of freedom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1607,"On the morning after our arrival at New Bedford, while at the breakfast-table, the question arose as to what name I should be called by.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,1608,"The name given me by my mother was, Frederick Augustus Washington Bailey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,1609,"I, however, had dispensed with the two middle names long before I left Maryland so that I was generally known by the name of Frederick Bailey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,1610,I started from Baltimore bearing the name of Stanley.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,1611,"When I got to New York, I again changed my name to Frederick Johnson, and thought that would be the last change.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,1612,"But when I got to New Bedford, I found it necessary again to change my name.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,1613,"The reason of this necessity was, that there were so many Johnsons in New Bedford, it was already quite difficult to distinguish between them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,1614,"I gave Mr. Johnson the privilege of choosing me a name, but told him he must not take from me the name of Frederick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,1615,"I must hold on to that, to preserve a sense of my identity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,1616,"Mr. Johnson had just been reading the Lady of the Lake, and at once suggested that my name be Douglass.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,1617,"From that time until now I have been called Frederick Douglass; and as I am more widely known by that name than by either of the others, I shall continue to use it as my own.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,1618,I was quite disappointed at the general appearance of things in New Bedford.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,1619,"The impression which I had received respecting the character and condition of the people of the north, I found to be singularly erroneous.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,1620,"I had very strangely supposed, while in slavery, that few of the comforts, and scarcely any of the luxuries, of life were enjoyed at the north, compared with what were enjoyed by the slaveholders of the south.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,1621,I probably came to this conclusion from the fact that northern people owned no slaves.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,1622,I supposed that they were about upon a level with the non-slaveholding population of the south.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,1623,"I knew they were exceedingly poor, and I had been accustomed to regard their poverty as the necessary consequence of their being non-slaveholders.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,1624,"I had somehow imbibed the opinion that, in the absence of slaves, there could be no wealth, and very little refinement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,1625,"And upon coming to the north, I expected to meet with a rough, hard-handed, and uncultivated population, living in the most Spartan-like simplicity, knowing nothing of the ease, luxury, pomp, and grandeur of southern slaveholders.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,1626,"Such being my conjectures, any one acquainted with the appearance of New Bedford may very readily infer how palpably I must have seen my mistake.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,1627,"In the afternoon of the day when I reached New Bedford, I visited the wharves, to take a view of the shipping.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,1628,Here I found myself surrounded with the strongest proofs of wealth.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,1629,"Lying at the wharves, and riding in the stream, I saw many ships of the finest model, in the best order, and of the largest size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,1630,"Upon the right and left, I was walled in by granite warehouses of the widest dimensions, stowed to their utmost capacity with the necessaries and comforts of life.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,1631,"Added to this, almost every body seemed to be at work, but noiselessly so, compared with what I had been accustomed to in Baltimore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,1632,There were no loud songs heard from those engaged in loading and unloading ships.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,1633,I heard no deep oaths or horrid curses on the laborer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,1634,I saw no whipping of men; but all seemed to go smoothly on.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,1635,"Every man appeared to understand his work, and went at it with a sober, yet cheerful earnestness, which betokened the deep interest which he felt in what he was doing, as well as a sense of his own dignity as a man.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,1636,To me this looked exceedingly strange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,1637,"From the wharves I strolled around and over the town, gazing with wonder and admiration at the splendid churches, beautiful dwellings, and finely-cultivated gardens; evincing an amount of wealth, comfort, taste, and refinement, such as I had never seen in any part of slaveholding Maryland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,1638,"Every thing looked clean, new, and beautiful.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,1639,"I saw few or no dilapidated houses, with poverty-stricken inmates; no half-naked children and barefooted women, such as I had been accustomed to see in Hillsborough, Easton, St. Michael s, and Baltimore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,1640,"The people looked more able, stronger, healthier, and happier, than those of Maryland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,1641,"I was for once made glad by a view of extreme wealth, without being saddened by seeing extreme poverty.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,1642,"But the most astonishing as well as the most interesting thing to me was the condition of the colored people, a great many of whom, like myself, had escaped thither as a refuge from the hunters of men.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,1643,"I found many, who had not been seven years out of their chains, living in finer houses, and evidently enjoying more of the comforts of life, than the average of slaveholders in Maryland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,1644,"I will venture to assert, that my friend Mr. Nathan Johnson (of whom I can say with a grateful heart, I was hungry, and he gave me meat; I was thirsty, and he gave me drink; I was a stranger, and he took me in ) lived in a neater house; dined at a better table; took, paid for, and read, more newspapers; better understood the moral, religious, and political character of the nation, than nine tenths of the slaveholders in Talbot county Maryland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,1645,Yet Mr. Johnson was a working man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
