,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,flair,flair_lnorm_meanstd,flair_medianiqr,flair_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr,sentimentr_roll100,sentimentr_lnorm_medianiqr_roll100,syuzhet_roll100,syuzhet_lnorm_medianiqr_roll100,bing_roll100,bing_lnorm_medianiqr_roll100,sentiword_roll100,sentiword_lnorm_medianiqr_roll100,senticnet_roll100,senticnet_lnorm_medianiqr_roll100,nrc_roll100,nrc_lnorm_medianiqr_roll100,afinn_roll100,afinn_lnorm_medianiqr_roll100,vader_roll100,vader_lnorm_medianiqr_roll100,textblob_roll100,textblob_lnorm_medianiqr_roll100,flair_roll100,flair_lnorm_medianiqr_roll100,pattern_roll100,pattern_lnorm_medianiqr_roll100,stanza_roll100,stanza_lnorm_medianiqr_roll100,mean_lnorm_medianiqr_roll100,mean_subset_roll100,stanza_lnorm_medianiqr_roll100_stdscale,col_roll,sentimentr_roll100_stdscale,syuzhet_roll100_stdscale,bing_roll100_stdscale,sentiword_roll100_stdscale,senticnet_roll100_stdscale,nrc_roll100_stdscale,afinn_roll100_stdscale,vader_roll100_stdscale,textblob_roll100_stdscale,flair_roll100_stdscale,pattern_roll100_stdscale,stanza_roll100_stdscale
1327,1327,126,9,9,"I went directly home, and told the story of my wrongs to Master Hugh; and I am happy to say of him, irreligious as he was, his conduct was heavenly, compared with that of his brother Thomas under similar circumstances.",i went directly home and told the story of my wrongs to master hugh and i am happy to say of him irreligious as he was his conduct was heavenly compared with that of his brother thomas under similar circumstances,40,218,2.9,1.01553371352118,2.148148148148148,1.0075714925836137,1.9,0.7440745211962817,1.52,0.7125,63.98117139411327,0.6763443570305969,1.367129078586478,0.9425367026545528,1.0833333333333333,0.5719364447102355,1.3322916995465206,0.5951784215647333,2.927,0.6430651859347556,1.4460667461263406,0.5485714115766627,29.220799360592476,0.9478800026929276,1.907200215176921,1.0917206693061812,1.8475119318983488,0.7822997595917871,1.8892937414517827,1.1558387303328745,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.8271}",0.8271,0.726449537405999,1.3004716981132074,0.7487315683621919,0.3,0.16127490100042238,1.591160220994475,0.9738933030646991,0.9182,0.3266499894551817,0.8197166152546493,0.42761323327955203,0.24331693183431802,0.21174549089657083,1.691486562135453,1.028194182085028,11.085071591390093,-0.26664011444719843,1.3814478283544966,-0.5845949010544544,0.11415662650602373,0.11415662650602373,0.04186746987951806,0.04186746987951806,-1.5148104652697219,-1.5148104652697219,0.08777697456492625,0.08777697456492625,0.3997289156626498,0.3997289156626498,1.2886833376604017,1.2886833376604017,-0.1211787253888382,-0.1211787253888382,-0.020317469879517946,-0.020317469879517946,0.07885280624663167,0.07885280624663167,-0.16140783132530148,-0.16140783132530148,0.04592420441632095,0.04592420441632095,6.873640083989085,6.873640083989085,0.5927429939218481,0.5927429939218481,,6.9232784235846845,0.4728430999180773,0.4955893235997483,0.3582387001901764,0.27513167187072113,-0.6536642045703106,0.12823523863879147,0.3357126436259454,-0.5152294996127227,0.5315893733102085,-0.7577739497818317,0.18516829751916097,0.3367313196848519
1328,1328,126,9,9,"He listened attentively to my narration of the circumstances leading to the savage outrage, and gave many proofs of his strong indignation at it.",he listened attentively to my narration of the circumstances leading to the savage outrage and gave many proofs of his strong indignation at it,24,145,-1.5,-0.9310015216963995,-1.111111111111111,-0.8685961142962187,-1.5,-0.9168982385750344,-1.2,-0.9375,-23.93458870099624,-0.3535052378094708,-0.5114265882313925,-0.587652789669137,1.083333333333333,1.034744481474853,1.3322916995465204,1.0084258139339517,-0.40199999999999997,-0.49220858114280897,-0.5378426698450535,-0.44561548521190036,-22.76512175941529,-1.5061366560376814,-1.4858472755074321,-1.4175492861169998,-0.30505905386363225,-0.06979714009495169,-0.31195801839588533,-0.3180846118920482,"{'neg': 0.294, 'neu': 0.606, 'pos': 0.1, 'compound': -0.7506}",-0.7506,-1.1073522067416215,-1.1801886792452831,-1.132466681200704,0.4444444444444444,0.658207310272734,2.3572744014732963,2.404674822381973,0.9689,0.5327729585329097,0.845674350736621,0.5977373631638532,0.26283171455184773,1.039097398980095,2.9074302935560294,2.9455381433615413,7.626476346590806,-0.15028277717534438,0.438277328341242,-0.20065846160516024,0.11566265060240927,0.11566265060240927,0.03734939759036143,0.03734939759036143,-1.5148104652697219,-1.5148104652697219,0.09154203480589011,0.09154203480589011,0.3990481927710835,0.3990481927710835,1.2886833376604017,1.2886833376604017,-0.1252077203588685,-0.1252077203588685,-0.02346385542168662,-0.02346385542168662,0.0784763002225353,0.0784763002225353,-0.16207530120481953,-0.16207530120481953,0.047389093506311875,0.047389093506311875,6.875081396001389,6.875081396001389,0.5923062550754404,0.5923062550754404,,6.9232784235846845,0.4807969904964811,0.47259429235290495,0.3582387001901764,0.34016315889069326,-0.6576750497661825,0.12823523863879147,0.301843192711404,-0.5767945356637556,0.516178377322078,-0.7652831628933864,0.32215211954321565,0.3405789082288139
1329,1329,126,9,9,The heart of my once overkind mistress was again melted into pity.,the heart of my once overkind mistress was again melted into pity,12,66,-1.0,-1.2313927616991123,-0.7407407407407407,-1.1581281523949583,-1.0,-1.2314764127741473,-0.8,-1.25,-57.3903464565304,-1.8546747252931854,-1.2262984525177674,-2.818147210848423,-0.25,-0.6562848836266342,-0.35115684479656567,-0.5015165812612703,-0.39799999999999996,-0.6994636382406499,-0.5354588796185934,-0.627113788119274,-8.009671422068505,-1.0953366761619574,-0.5227799168378313,-0.9974999586100671,-0.7737223315836295,-0.818706470386834,-0.7912201991466546,-1.6135181987681988,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.8740934955616874,-0.4654088050314465,-0.8931791570354606,-0.1,-0.5528044434160928,-0.5303867403314918,-1.082103670071888,-0.9915,-0.9229292100410544,-0.15802475456628315,-0.6037302166377367,-0.040081659972527356,-0.47555250295035784,-0.2786390109414085,-0.564582295765115,4.255472823709962,-0.044776349352706246,-0.4810066159141317,0.1474739655111154,0.12048192771084301,0.12048192771084301,0.04216867469879517,0.04216867469879517,-1.2870761275414082,-1.2870761275414082,0.10445619143239612,0.10445619143239612,0.43031927710843293,0.43031927710843293,1.4151473553573317,1.4151473553573317,-0.13750506057864095,-0.13750506057864095,-0.022020481927710715,-0.022020481927710715,0.07415903114623007,0.07415903114623007,-0.17306686746987976,-0.17306686746987976,0.046996452454711894,0.046996452454711894,6.955697273534277,6.955697273534277,0.6308131371604482,0.6308131371604482,,6.90635261418373,0.5062494403473735,0.49712232568287124,0.4296520860495464,0.5632211593691973,-0.4734246301929933,0.21783370236501381,0.1984665034747171,-0.5485521794741568,0.33946562332484426,-0.8889411975806001,0.28543570715458716,0.5557833360065285
1330,1330,126,9,9,My puffed-out eye and blood-covered face moved her to tears.,my puffed out eye and blood covered face moved her to tears,12,60,-0.8,-0.991079769696942,-0.5925925925925926,-0.9265025219159667,-0.8,-0.9798138734148569,-0.64,-1.0,0.0,0.041997404434118826,0.0,0.0,-0.5,-1.1902941568165775,-0.6668034468608943,-0.9783404955334458,1.331,1.1195414060343096,0.4949344457687723,0.9658332460271678,0.0,-0.11980133759796854,0.0,0.0,-0.7737223315836295,-0.818706470386834,-0.7912201991466546,-1.6135181987681988,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.2263}",-0.2263,-0.6690729133518336,-0.3558176100628931,-0.6828596055308268,0.0,-0.17697320951266374,0.0,0.0,-0.9971,-0.9284523863979866,-0.16089188116784212,-0.6082887846426751,0.0,-0.23192994533661754,0.0,0.0,4.642333989501776,0.04751931230052174,-0.3755082810846246,0.4520157206130408,0.12801204819277073,0.12801204819277073,0.04969879518072288,0.04969879518072288,-1.1097870735270694,-1.1097870735270694,0.11123329986613106,0.11123329986613106,0.4439759036144571,0.4439759036144571,1.46373702524073,1.46373702524073,-0.12785838491350238,-0.12785838491350238,-0.017065662650602283,-0.017065662650602283,0.07014296688920196,0.07014296688920196,-0.1730548192771087,-0.1730548192771087,0.04531139433940827,0.04531139433940827,6.956653978870999,6.956653978870999,0.6534166226521781,0.6534166226521781,,6.909050504539731,0.5460188932393928,0.5354473777609433,0.4852467396677152,0.6802778360051469,-0.392959266838645,0.25225898675657926,0.2795605754105909,-0.45160168712881,0.17508166611811554,-0.8888056522175759,0.1278635724830325,0.5583372649699281
1331,1331,126,9,9,"She took a chair by me, washed the blood from my face, and, with a mother’s tenderness, bound up my head, covering the wounded eye with a lean piece of fresh beef.",she took a chair by me washed the blood from my face and with a mother’s tenderness bound up my head covering the wounded eye with a lean piece of fresh beef,32,163,1.65,0.7136405173184536,1.222222222222222,0.7165917942943805,1.65,0.8054172651651087,1.3199999999999998,0.7734375,22.392725897047892,0.31951571809591567,0.47848056007126083,0.41234721033086297,-1.997916666666667,-1.7226346510278028,-2.558052670896331,-1.453674335073521,0.4480000000000002,-0.10399987013213215,-0.031287246722288296,-0.10565165895392632,0.0,-0.11980133759796854,0.0,0.0,0.8413410532295662,0.4944622090312339,0.8603681301585921,0.6579487782675456,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.6249}",0.6249,0.6858792880497665,0.9825471698113207,0.7071127388912068,0.3,0.2458369286286939,1.591160220994475,1.2173666288308738,0.9986,0.42430665141619056,0.8608803614627465,0.50821441381687,0.08631265676956301,-0.03519679283884234,0.6000268783897831,0.4559185979255885,9.535198603268416,-0.20695373087374708,0.9587922766932059,-0.3876517762796414,0.11445783132530084,0.11445783132530084,0.04216867469879517,0.04216867469879517,-1.2412165814320002,-1.2412165814320002,0.11123329986613106,0.11123329986613106,0.4297228915662643,0.4297228915662643,1.237982474661687,1.237982474661687,-0.12785838491350238,-0.12785838491350238,-0.017065662650602283,-0.017065662650602283,0.07014296688920196,0.07014296688920196,-0.18414518072289182,-0.18414518072289182,0.04531139433940827,0.04531139433940827,6.9366976163182725,6.9366976163182725,0.6181192783288387,0.6181192783288387,,6.933366498314402,0.47443387803375797,0.49712232568287124,0.44403281358635627,0.6802778360051469,-0.4769385565150399,0.09231419550725745,0.2795605754105909,-0.45160168712881,0.17508166611811554,-1.01357515888159,0.1278635724830325,0.5050636702995485
1332,1332,126,9,9,"It was almost compensation for my suffering to witness, once more, a manifestation of kindness from this, my once affectionate old mistress.",it was almost compensation for my suffering to witness once more a manifestation of kindness from this my once affectionate old mistress,22,140,-0.5,-0.3575273362366749,-0.37037037037037035,-0.31585313247135227,-0.5,-0.3163399060130916,-0.4,-0.34090909090909094,0.0,0.041997404434118826,0.0,0.0,-0.25,-0.41355339581302364,-0.35115684479656567,-0.28477843841028144,-0.11099999999999988,-0.34444251597614334,-0.3644219308700833,-0.31621314188384664,-7.6388110691938405,-0.627273985913914,-0.4985743865210587,-0.5188986248679018,0.9401316478390128,0.732322263396084,0.9613928915619718,1.0693896442537147,"{'neg': 0.114, 'neu': 0.66, 'pos': 0.226, 'compound': 0.4703}",0.4703,0.7511498780590892,0.7394654088050314,0.7740703149025376,0.3,0.43802335505658374,1.591160220994475,1.770715096481271,0.9949,0.5901969568737747,0.8589860099581451,0.645132409897016,0.19348332343861396,0.4095364393666939,1.345054119852926,1.4865641658115412,7.207675966765765,-0.12207801679302913,0.32406906293658416,-0.10759312055660701,0.12078313253012012,0.12078313253012012,0.04849397590361445,0.04849397590361445,-1.081535873327522,-1.081535873327522,0.11824886211512704,0.11824886211512704,0.4352710843373486,0.4352710843373486,1.2402072940370734,1.2402072940370734,-0.1257612881941206,-0.1257612881941206,-0.014644578313252887,-0.014644578313252887,0.07074537652775617,0.07074537652775617,-0.17222469879518099,-0.17222469879518099,0.04558432064003928,0.04558432064003928,6.949272469990698,6.949272469990698,0.6362033397876417,0.6362033397876417,,6.937125107658339,0.5078402184630542,0.5293153694284518,0.4941058071274826,0.8014531734856948,-0.4442483934584215,0.093890457290911,0.2971896652775391,-0.4042285529359895,0.1997392596991245,-0.8794665767051907,0.15338529153109642,0.5386322956346596
1333,1333,126,9,9,Master Hugh was very much enraged.,master hugh was very much enraged,6,34,0.25,0.570954678317165,0.18518518518518517,0.5790640761974791,-0.75,-1.8606327611723732,-0.6,-1.875,0.0,0.041997404434118826,0.0,0.0,0.625,2.5477707555130262,0.7536062624285849,2.359426904371783,-0.36,-1.038225711263517,-0.5128128724672228,-0.9237759888105141,8.480498627958061,1.9459578338512873,0.5535101421579063,2.112270674942687,-1.0572168568640035,-2.4350665695339004,-1.0811260033260692,-4.409433640368448,"{'neg': 0.373, 'neu': 0.627, 'pos': 0.0, 'compound': -0.4549}",-0.4549,-2.679568866586196,-0.7152515723270441,-2.7453189090231827,0.26,1.7773492067851673,1.3790055248618784,5.626939084373817,-0.9877,-1.8933315703242097,-0.15607920437236808,-1.4046543345054043,0.22200521591895717,2.466834454283463,1.5433321331973646,6.254242691608339,3.1716505705920106,0.45332868940249516,-0.7765685721551469,1.7910374874625958,0.1406626506024093,0.1406626506024093,0.06837349397590362,0.06837349397590362,-0.5103793249377278,-0.5103793249377278,0.12439846050870133,0.12439846050870133,0.4297710843373486,0.4297710843373486,1.4232774942786415,1.4232774942786415,-0.1275763896632397,-0.1275763896632397,-0.014179518072289031,-0.014179518072289031,0.07134778616631039,0.07134778616631039,-0.17223433734939786,-0.17223433734939786,0.04578474089830863,0.04578474089830863,6.9575463913659,6.9575463913659,0.7030660443425725,0.7030660443425725,,6.9065670997726585,0.612831574097985,0.6304935069145624,0.6732102117734193,0.9076712689516491,-0.4766546028728545,0.22359382267825453,0.281931147813374,-0.3951287620435144,0.22439685328013403,-0.8795750129956103,0.17212686942690414,0.5607195639187754
1334,1334,126,9,9,He gave expression to his feelings by pouring out curses upon the heads of those who did the deed.,he gave expression to his feelings by pouring out curses upon the heads of those who did the deed,19,98,-0.4,-0.33338105474363383,-0.2962962962962963,-0.29257974376293683,-0.4,-0.29105323937890454,-0.32,-0.3157894736842105,-25.3521478030654,-0.4871733319339706,-0.541716534895795,-0.7862619012452868,-0.625,-0.9654481470523908,-0.8246267478930587,-0.777572531629372,0.18600000000000005,-0.15715639025340586,-0.18742550655542303,-0.15220211868972083,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.9417,-0.5316298144001596,-0.13252780728813343,-0.28077024034049497,0.0,-0.23192994533661754,0.0,0.0,5.912419372888319,-0.16914899980919662,-0.02915174575152579,-0.26291006097766534,0.1448795180722888,0.1448795180722888,0.07259036144578312,0.07259036144578312,-0.16465434628393016,-0.16465434628393016,0.12414745649263707,0.12414745649263707,0.4372409638554209,0.4372409638554209,1.470681276056429,1.470681276056429,-0.1229154117621335,-0.1229154117621335,-0.011758433734939634,-0.011758433734939634,0.07134778616631039,0.07134778616631039,-0.1637837349397593,-0.1637837349397593,0.04578474089830863,0.04578474089830863,6.953332832013121,6.953332832013121,0.738074417356628,0.738074417356628,,6.901912945380652,0.6351024677175158,0.6519555360782827,0.7816233371198502,0.9033358364836509,-0.43264178833408473,0.2571789174700512,0.32111331691746964,-0.34775562785069386,0.22439685328013403,-0.784503495370255,0.17212686942690414,0.5494714493143991
1335,1335,126,9,9,"As soon as I got a little the better of my bruises, he took me with him to Esquire Watson’s, on Bond Street, to see what could be done about the matter.",as soon as i got a little the better of my bruises he took me with him to esquire watson’s on bond street to see what could be done about the matter,32,152,0.30000000000000004,0.10534825631295999,0.22222222222222224,0.13028941714443285,0.30000000000000004,0.16839646241190512,0.24000000000000005,0.14062500000000003,0.0,0.041997404434118826,0.0,0.0,1.220833333333333,0.8556288710923928,1.505897330681901,0.8484911260218263,1.251,0.2128005312312554,0.4472586412395708,0.17177817080740804,0.0,-0.11980133759796854,0.0,0.0,0.8413410532295662,0.4944622090312339,0.8603681301585921,0.6579487782675456,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.4062}",0.4062,0.444641834699901,0.6386792452830189,0.4596402537007653,0.15625,0.04324040410262671,0.8287292817679558,0.6340451191827469,0.7734,0.34101517939066717,0.7455809131286237,0.4394695802423964,0.0899090174682948,-0.02699957815143505,0.6250279983226906,0.47491520617248795,9.535198603268416,-0.20695373087374708,0.9587922766932059,-0.3876517762796414,0.16174698795180686,0.16174698795180686,0.08343373493975903,0.08343373493975903,0.21217851233003487,0.21217851233003487,0.12678299866131176,0.12678299866131176,0.44150602409638473,0.44150602409638473,1.470681276056429,1.470681276056429,-0.11265605940279909,-0.11265605940279909,-0.009458433734939636,-0.009458433734939636,0.07134778616631039,0.07134778616631039,-0.15194156626506053,-0.15194156626506053,0.04578474089830863,0.04578474089830863,6.954690198665543,6.954690198665543,0.7745080166969242,0.7745080166969242,,6.914805703409428,0.7241860421956389,0.7071436110707067,0.8997913332381745,0.9488578773976312,-0.4075118910006581,0.2571789174700512,0.40735781057759624,-0.30275173973220953,0.22439685328013403,-0.6512759580535146,0.17212686942690414,0.5530949453632986
1336,1336,126,9,9,Mr. Watson inquired who saw the assault committed.,mr watson inquired who saw the assault committed,8,50,-0.25,-0.48041466169233016,-0.18518518518518517,-0.4342980571481094,-0.25,-0.44503097727636504,-0.2,-0.46875,-32.47342047137871,-1.5678055162965938,-0.6938815973549359,-2.3919060864384427,-0.0625,-0.3225290878829196,-0.11442189324831915,-0.2035016348411606,0.42000000000000004,0.38205006072676395,-0.04797377830750888,0.31999410725524435,0.0,-0.11980133759796854,0.0,0.0,-0.4588331372399352,-0.7156607711937726,-0.46920972990273074,-1.4352738448544853,"{'neg': 0.319, 'neu': 0.504, 'pos': 0.176, 'compound': -0.4019}",-0.4019,-1.7766841074855557,-0.6319182389937107,-1.819098158171714,0.0,-0.17697320951266374,0.0,0.0,-0.9689,-1.378443317264121,-0.14645385078142,-0.9796899725450264,0.0,-0.23192994533661754,0.0,0.0,4.129498235159416,0.41776808202469184,-0.5153603078793437,1.6737005553756268,0.18704819277108398,0.18704819277108398,0.10873493975903613,0.10873493975903613,0.6114460708539784,0.6114460708539784,0.12540247657295836,0.12540247657295836,0.44659638554216785,0.44659638554216785,1.7462677028934643,1.7462677028934643,-0.10268888209985323,-0.10268888209985323,-0.007541566265060117,-0.007541566265060117,0.0749622439976357,0.0749622439976357,-0.1414060240963858,-0.1414060240963858,0.04770875917685906,0.04770875917685906,6.912760722212101,6.912760722212101,0.8341075851098322,0.8341075851098322,,6.902040207694892,0.8578114039128235,0.8359157860530292,1.024994447105065,0.9250129988236416,-0.3775192875448029,0.45242908362855333,0.4911461560408609,-0.2652445705355051,0.3723424147661901,-0.5327483153567762,0.35204450226394907,0.4411640297257321
1337,1337,126,9,9,"Master Hugh told him it was done in Mr. Gardner’s ship-yard at midday, where there were a large company of men at work.",master hugh told him it was done in mr gardner’s ship yard at midday where there were a large company of men at work,24,119,1.25,0.7211502983185214,0.9259259259259258,0.723830095246849,0.25,0.1841253711218607,0.2,0.15625,47.86917740199248,0.833002688921298,1.022853176462785,1.175305579338274,0.46875,0.3783580831788811,0.5563271361383794,0.42232975264106976,-0.373,-0.476953767295506,-0.520560190703218,-0.43225647306897186,7.588373919805096,0.3423104352152691,0.495282425169144,0.47251642870566657,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.21428571428571427,0.22570311252672448,1.1365430149960536,1.159396789362737,0.5416,0.32205391770102015,0.6269023512998068,0.42381985347544254,0.06721521206633047,-0.027657693571431604,0.4672655828929333,0.4733900587545334,7.3214172927271735,-0.1866726111898592,0.3550867032460438,-0.32073153676535654,0.17409638554216833,0.17409638554216833,0.09578313253012047,0.09578313253012047,0.05969994509992564,0.05969994509992564,0.13127597054886198,0.13127597054886198,0.4541144578313245,0.4541144578313245,1.7012017713680432,1.7012017713680432,-0.10790109647173651,-0.10790109647173651,-0.002346987951807105,-0.002346987951807105,0.0749622439976357,0.0749622439976357,-0.1420048192771087,-0.1420048192771087,0.04770875917685906,0.04770875917685906,6.94128183536354,6.94128183536354,0.785655966479819,0.785655966479819,,6.911245666346516,0.7894079449385505,0.769996696478745,0.8519768013344339,1.026462118574798,-0.3332225193638474,0.42050033184126223,0.4473300579474846,-0.16360273521709476,0.3723424147661901,-0.5394849198990919,0.35204450226394907,0.5173012625287225
