,sent_clean
6699,come to the farmhouse  where i sent my boy to go with the two herdsmen  to prepare
6700,dinner as fast as possible 
6701,with this  the son and father walked towards the house 
6702,they found them serving generous plates of meat and mixing wine 
6703,the slave from sicily washed brave laertes  and she rubbed his skin with olive oil  and wrapped a handsome cloak around him 
6704,then athena  standing near  made him grow taller and more muscular 
6705,when he emerged  odysseus was shocked to see him looking like a god 
6706,his words
6707,flew fast 
6708,oh  father  you look different  a god has made you taller and more handsome 
6709,thoughtful laertes said  o father zeus  athena  and apollo  if i were as strong as when i took the sturdy fortress of nericus  out on the mainland shore  when i was king of cephallenia  i would have stood beside you yesterday  with weapons on my back  and fought with you against the suitors who were in our house 
6710,i would have brought so many of them down  you would have been delighted  so they spoke 
6711,the work of cooking dinner was complete  and they sat down on chairs and stools  and reached to take the food 
6712,the old slave dolius approached them with his sons  who had been working 
6713,their mother  the sicilian old woman  had gone to call them 
6714,she took care of them  and also the old man  made weak by age 
6715,they saw odysseus and stared  then stopped 
6716,astonished 
6717,but he spoke to reassure them 
6718,old man  sit down and eat 
6719,the rest of you  put your surprise entirely out of mind 
6720,we have been waiting ages  we are eager to have our dinner here 
6721,but dolius ran straight to him with arms outstretched  and took odysseus wrist and kissed his hand  and let his words fly out 
6722,my friend  you have come home  we are so very glad to see you  we never thought this day would come  the gods
6723,have brought you here  a heartfelt welcome to you  i pray the gods will bless you  does your wife know you have come back home 
6724,or should i send a message 
6725,but odysseus said coolly  old man  she knows already 
6726,do not bother 
6727,so dolius sat back down on his chair 
6728,his sons were also clustering around their famous owner  lord odysseus  to welcome him and hold him in their arms 
6729,then they sat down in turn beside their father 
6730,they had their meal together in the farmhouse 
6731,meanwhile  swift rumor spread the news all through the city  of the suitors dreadful murder 
6732,when people heard  they rushed from all directions towards the palace of odysseus  with shouts and lamentations 
6733,then they brought the bodies from the house and buried them 
6734,the ones from distant towns were sent back home by ship 
6735,the mourners gathered in the square  heartbroken 
6736,when the people were assembled 
6737,eupeithes first stood up and spoke to them 
6738,this man was inconsolable with grief for his dead son antinous  the boy odysseus killed first 
6739,his father wept  tears falling as he spoke 
6740,this scheming man  my friends  has done us all most monstrous wrongs 
6741,first  he took many good men off to sail with him  and lost the ships  and killed the men  now he has come and murdered all the best of cephallenia 
6742,come on  before
6743,he sneaks away to pylos or to elis  we have to act  we will be shamed forever unless we take revenge on him for killing our sons and brothers 
6744,i would have no wish to live  i would prefer to die and join the boys already dead 
6745,we have to stop them escaping overseas  come on  right now  he spoke in tears  and pity seized them all 
6746,but medon and the bard had woken up  they came outside and stood among the crowd 
6747,they all were terrified  and medon said  now listen  ithacans 
6748,odysseus could not have done such things without the help of gods 
6749,i saw a god myself  disguised as mentor  sometimes standing at his side  giving him will to fight  and sometimes rushing all through the hall to make the suitors scatter 
6750,they fell like flies 
6751,pale terror seized them all 
6752,then halitherses  an old warrior  the only one to know both past and future 
6753,stood up  he wished them well 
6754,he said to them  now hear me  ithacans 
6755,my friends  it was because of your own cowardice this happened 
6756,you did not listen to me  or to mentor  when we were telling you to stop your sons from acting stupidly 
6757,they did great wrong  through their impulsiveness  they skimmed the wealth of an important man  and disrespected his wife  believing he would never come 
6758,but listen now 
6759,we must not go and fight 
6760,or we will bring more ruin on our heads 
6761,at that  some stayed there  huddling together  but more than half jumped up with shouts 
