,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
4840,4840,"They could feel the dog's hot, smelly breath as they approached the giant heads.",-0.02350371946214531,-0.02540393802061379,-0.012076332215513366,-0.029682665535946926,-0.13708902317048785,-0.028688636585417322,-0.009652015218062996,0.01238942787313199,-0.020302399214250314,-0.07266781586800983,-0.022130644230857578,-0.11880931912866771,1.1762152642057147,1.1675001351682925,0.7478792269178786,-0.9283925862609981,0.31582463342334177,1.5079739766545686,0.7075791488923696,0.01444381674803605,-0.21563603735500259,-0.1654259116345423,-0.11373536682693793,-0.7750581245841112,-1.4472280300034743,-1.9045488347470605,-1.0700617391078566,-0.10357859931263412,0.9060918372415386,0.8278203836459779,0.7336265752217788
4841,4841,"""I think we' be able to pull the door open,"" said Ron, peering over the dog's back.",-0.024642762407111808,-0.02659345660402127,-0.013743731340919987,-0.03723549682501448,-0.1429306936232262,-0.02707712771336536,-0.010711998486336841,0.009352764149898942,-0.02311690461942818,-0.0726412291655124,-0.02614039658632311,-0.12245598891481652,1.1940324224728807,1.157703090985322,0.7639785656251036,-1.0226401244395262,0.21906622591215535,1.531465385945444,0.7075791488923696,0.0023675863891271256,-0.2371686996005325,-0.1895809252842689,-0.09084747339265695,-0.7750549033679849,-1.463882363766075,-1.899941950976454,-1.0660299746524544,-0.04413403530436805,0.9541395937303185,0.7835681020333632,0.7167910778197217
4842,4842,"""Want to go first, Hermione?""",-0.02202296363368886,-0.023857563862184072,-0.013743731340919987,-0.03495465907594318,-0.14225090264734508,-0.028783374805784752,-0.008359145310440175,0.013357521062257417,-0.025195703444529156,-0.07248068638504702,-0.02924610684463986,-0.12341349545963333,1.2165359808976657,1.1824509607472433,0.7639785656251036,-1.0174140307888129,0.2530226931298952,1.498243516327031,0.7075791488923696,0.03014291621461764,-0.2371686996005325,-0.1412708979848157,-0.11373536682693793,-0.7212229199059779,-1.5630660125679012,-1.8167693042185944,-1.0420532284319708,0.02277861828598861,1.0112097337368229,0.7835681020333632,0.7595288237578245
4843,4843,"""No, I don't!""",-0.02145344216120561,-0.02326280457048033,-0.012168503872548165,-0.02876381375703535,-0.13525963012206113,-0.02849446556045906,-0.007372545926824403,0.015325305304869148,-0.024215798274447888,-0.07237761178459538,-0.028720682661367927,-0.11856627026334422,1.2205200186027914,1.1868323321015817,0.7783782519219632,-0.9313507336169832,0.3314269365877455,1.477232161102364,0.7075791488923696,0.03618103139407211,-0.21563603735500259,-0.1171158843350891,-0.11373536682693793,-0.7212190094693246,-1.5681373440742281,-1.7817852819631013,-1.0375602413560063,0.08568424666145552,1.0112321486202362,0.7835681020333632,0.7573555531827494
4844,4844,"""All right.""",-0.025098379585098404,-0.027069264037384255,-0.012168503872548165,-0.02719981072910074,-0.1370089588999952,-0.03032938089667123,-0.010894741278867158,0.014092443804030182,-0.024215798274447888,-0.07246882462547125,-0.028720682661367927,-0.11939503632798572,1.1660154301321963,1.1268919248364015,0.7783782519219632,-0.8912636478634473,0.25780904045176034,1.4257650619975684,0.7075791488923696,-0.002462905754436421,-0.21563603735500259,-0.1654259116345423,-0.1366232602612189,-0.7212653830091672,-1.6208532423863498,-1.8001444426011621,-1.0101843058346236,0.07250117062706987,1.0115021881695656,0.8056942428396706,0.7583562260811946
4845,4845,Ron gritted his teeth and stepped carefully over the dog's legs.,-0.021681250750198913,-0.02350070828716183,-0.00546450247260509,-0.02485380618719882,-0.13638959378863685,-0.026490642301923058,-0.006492209020815681,0.0190603907886305,-0.022675947292891612,-0.06844646105070351,-0.02471093030590239,-0.10767463959228228,1.216409963860944,1.182312375855303,0.8239140582119546,-0.863000229113996,0.2719768111688553,1.492208801234395,0.7075791488923696,0.033765785322290326,-0.17257071286394257,-0.12919339115995238,-0.09084747339265695,-0.6672205371848782,-1.5721413046151207,-1.787327358044633,-1.0454908270409657,0.12656232918847354,1.0687504940386283,0.8278203836459779,0.8032429795265937
4846,4846,"He bent and pulled the ring of the trapdoor, which swung up and open.",-0.024414953818118507,-0.02635555288733977,-0.008117015116010385,-0.03447242480899668,-0.1321144638736512,-0.026490642301923058,-0.008089802502922624,0.01559061840734753,-0.022550477953653694,-0.06838306199090191,-0.024223102888498417,-0.10045156498948579,1.2085920406084198,1.173714760188926,0.8090421261537285,-0.7931273195454934,0.2954662009947663,1.5247594527809483,0.7166141638057483,0.004782832460908933,-0.21563603735500259,-0.1775034184594056,-0.09084747339265695,-0.6672863480379019,-1.572152915668269,-1.7883457841394617,-1.1075137594738507,0.18319840368605522,1.0685064229517902,0.8278203836459779,0.7599212181390197
4847,4847,"""What can you see?""",-0.024984475290601757,-0.026950312179043506,-0.008117015116010385,-0.038349848982417896,-0.1366177014272103,-0.028361517495793697,-0.008089802502922624,0.01559061840734753,-0.024706269327832483,-0.07172950978294607,-0.0280688372203279,-0.1011076193426991,1.197681304003178,1.161715880571036,0.8090421261537285,-0.9350870390756637,0.19400617540399806,1.4672174866794279,0.7166141638057483,-0.00125528271854554,-0.21563603735500259,-0.1775034184594056,-0.11373536682693793,-0.6672685820036058,-1.5737435162951683,-1.8061379225516574,-1.1147803286072722,0.12183913595776487,1.0676040205886759,0.8056942428396706,0.741058252290094
4848,4848,Hermione said anxiously.,-0.02042830351073576,-0.022192237845413604,-0.0013287011518818943,-0.03354053967151897,-0.13671287216383365,-0.02308530415163098,-0.004073208465705467,0.02197447658977395,-0.021113283704201163,-0.06766603907585536,-0.02464526606980329,-0.10111266391795107,1.274796064575195,1.2129245410756773,0.8927470344296702,-0.938153959454905,0.2542660773707012,1.549076435200727,0.7166141638057483,0.047049638717090114,-0.15103805061841266,-0.1171158843350891,-0.04507168652409499,-0.6131251274893714,-1.4948920374285086,-1.7716203504145982,-1.0807751274894717,0.1333334464936575,1.0802962364735165,0.8499465244522852,0.8032823699080393
4849,4849,"""Nothing -- just black -- there's no way of climbing down, we' just have to drop.""",-0.02225077222268216,-0.024095467578865565,-0.0034587143574483902,-0.03452252503932485,-0.13616752873651572,-0.02308530415163098,-0.004073208465705467,0.020486108220223773,-0.022550477953653694,-0.06419708793922682,-0.026792423779256846,-0.10134864203141963,1.2515198264840124,1.1873269312241788,0.8664569244103769,-0.9061023193209211,0.2145297805064349,1.5756539308954574,0.7166141638057483,0.027727670142835854,-0.17257071286394257,-0.1171158843350891,-0.04507168652409499,-0.6149888606895418,-1.5001558597840088,-1.7565410743270595,-1.0196066888653288,0.13264330891116297,1.0809916992342519,0.8278203836459779,0.801232547447185
4850,4850,"Harry, who was still playing the flute, waved at Ron to get his attention and pointed at himself.",-0.02133953786670896,-0.023143852712139586,-0.0034587143574483902,-0.03347985635403511,-0.13268548829339138,-0.02308530415163098,-0.0031433987036656964,0.022098688884158075,-0.022550477953653694,-0.06023914598974137,-0.026792423779256846,-0.10134864203141963,1.265773553097745,1.2030022019169315,0.8664569244103769,-0.7937461902795416,0.24124478516871234,1.5756539308954574,0.7166141638057483,0.037388654429962996,-0.17257071286394257,-0.1050383775102258,-0.04507168652409499,-0.6145689215344747,-1.4003132879113283,-1.7342280750127204,-1.049165308226858,0.14335877331029337,1.124825425180739,0.8499465244522852,0.8425778604414023
4851,4851,"""You want to go first? Are you sure?"" said Ron.",-0.020200494921742463,-0.021954334128732114,0.0006960041108291029,-0.03132935219062502,-0.1293620657446393,-0.024745241931765728,-0.0031433987036656964,0.022098688884158075,-0.022550477953653694,-0.05615399689446044,-0.026792423779256846,-0.09915549919844431,1.2966337764629725,1.236940158494736,0.9222266696287249,-0.7485708324393093,0.27397888299958084,1.5477419774669536,0.7166141638057483,0.04946488478887192,-0.15103805061841266,-0.1050383775102258,-0.06795957995837597,-0.5604784609600773,-1.2986733842031466,-1.6588672711812704,-1.0483030750649969,0.1960486004040031,1.1738785831554406,0.8941988060649002,0.8595964269224176
4852,4852,"""I don't know how deep this thing goes. Give the flute to Hermione so she can keep him asleep.""",-0.018036313326306116,-0.01969424882025791,0.004063385263023851,-0.03136641906238707,-0.12865508312972293,-0.018472247204303887,-0.002011149751551669,0.02241793627235588,-0.025065567890195616,-0.05643008957424163,-0.030382095551666904,-0.10134341249547547,1.29762835523862,1.2380339280018993,0.9253571968838386,-0.6893312871190942,0.2393470785670921,1.606100182438327,0.6612099116204996,0.06033349211188994,-0.12950538837288275,-0.0808833638604992,0.0007041003444669696,-0.5605951608799196,-1.3484775634159551,-1.737658006972219,-1.0554567335335452,0.19465626519397153,1.1166718866221657,0.8941988060649002,0.8056720077917241
4853,4853,Harry handed the flute over.,-0.019517069154762565,-0.021240622978687628,0.001993118437292345,-0.029828482751584704,-0.12877593485876845,-0.02183614383963214,-0.002588916766741122,0.019250522765560593,-0.026502762139648143,-0.05930779334994615,-0.03149446910627619,-0.10038094669563936,1.2688932739291323,1.206433056867573,0.8718515235419909,-0.7052051674592914,0.28444745425521106,1.4860105176031013,0.6612099116204996,0.04463439264530833,-0.15103805061841266,-0.0929608706853625,-0.04507168652409499,-0.5610939251836001,-1.2996214806213038,-1.7540516688937324,-1.0679116340284638,0.12986224647129782,1.059420556793984,0.8941988060649002,0.8079475438444109
4854,4854,"In the few seconds' silence, the dog growled and twitched, but the moment Hermione began to play, it fell back into its deep sleep.",-0.020428303510735768,-0.02219223784541361,-0.0008595979336627687,-0.031066651815366275,-0.1293061718199557,-0.02183614383963214,-0.0034614626465245546,0.017282738522948864,-0.02768331455884129,-0.05541570461741592,-0.034843444027639725,-0.10667086120668634,1.2555387224910142,1.1917466373475643,0.8399764591389967,-0.7479437306411834,0.25780402208150804,1.4727217697557362,0.6612099116204996,0.034973408358181184,-0.19410337510947248,-0.1171158843350891,-0.04507168652409499,-0.5609785584039328,-1.2746113743531435,-1.7553330341754692,-1.0858668716653856,0.19229612240601063,1.11550897957743,0.8941988060649002,0.8457827791784561
4855,4855,Harry climbed over it and looked down through the trapdoor.,-0.01769460044281617,-0.01933739324523567,-0.0008595979336627687,-0.02731956122760627,-0.1285327207540643,-0.023582634242859637,-0.0020357251004015963,0.020705114107690527,-0.030557703057746344,-0.051358778329401514,-0.03727045490023714,-0.10602755925591431,1.2865438422914515,1.2258439410845978,0.8399764591389967,-0.7299860012080007,0.3367753935980111,1.434360459021389,0.7158392409956501,0.06395636121956262,-0.19410337510947248,-0.0929608706853625,-0.06795957995837597,-0.5609171773297916,-1.3040604357442775,-1.7168322833577236,-1.0853984596741595,0.2557305988065189,1.1205896545933678,0.8941988060649002,0.8454966893555714
4856,4856,There was no sign of the bottom.,-0.013707950135433425,-0.01517407820330951,0.0037091199753299282,-0.02907906463403271,-0.12974274869113267,-0.020055594421221346,0.0003855049095994951,0.024041412751587044,-0.026964717434115024,-0.04728733161156157,-0.03423560175545346,-0.10429676668717784,1.340549233180599,1.2852353650957553,0.8957462043573448,-0.7439054253751118,0.29668103890799724,1.515737087887772,0.7158392409956501,0.10622316747574383,-0.15103805061841266,-0.056728350210772605,-0.02218379308981401,-0.5605841317335943,-1.2822671121775775,-1.679573730481508,-1.0199994240039412,0.3213961153131522,1.1208118643350717,0.9163249468712075,0.894300331963808
4857,4857,He lowered himself through the hole until he was hanging on by his fingertips.,-0.015074801669393222,-0.01660150050339848,0.0037091199753299282,-0.026733060092130792,-0.12892851016668844,-0.020055594421221346,-0.0006434745047009526,0.021015644843650847,-0.031276300182472606,-0.05067202335258282,-0.03808133608728294,-0.10440443763459656,1.3171279703960397,1.259478267035494,0.8957462043573448,-0.7092002630383611,0.34057827094015247,1.515737087887772,0.6425463045668125,0.09173169104505312,-0.15103805061841266,-0.0688058570356359,-0.02218379308981401,-0.6146273564335447,-1.3123286657756406,-1.7129134484208746,-0.992614701962845,0.3185726340226833,1.0663966733040504,0.9605772284838221,0.8903938120467922
4858,4858,"Then he looked up at Ron and said, ""If anything happens to me, don't follow. Go straight to the owlery and send Hedwig to Dumbledore, right?""",-0.019289260565769267,-0.02100271926200614,-5.26300935647107e-05,-0.026342059335147137,-0.12937717221076997,-0.023399697745521777,-0.0006434745047009526,0.017311067642720685,-0.031276300182472606,-0.05067856777165911,-0.03808133608728294,-0.10401845655981447,1.2759710328035618,1.2142166905278278,0.855664390187938,-0.7182722111398993,0.3471154856273759,1.457251561314449,0.6425463045668125,0.047049638717090156,-0.19410337510947248,-0.0688058570356359,-0.06795957995837597,-0.6688179562204658,-1.3141216940004576,-1.750660815674278,-1.0472138487441036,0.27090375083244284,1.0661261673474671,0.9605772284838221,0.8645260254221947
4859,4859,"""Right,"" said Ron.",-0.020656112099729063,-0.022430141562095107,-5.26300935647107e-05,-0.026895977074207312,-0.1284949545887376,-0.021668164453184754,-0.0006434745047009526,0.017311067642720685,-0.03271349443192513,-0.046868284277582564,-0.040161749060041475,-0.10379022848763327,1.2614457822374274,1.1982428164193641,0.855664390187938,-0.6999262073050113,0.3332600493935652,1.4936442960994503,0.6425463045668125,0.03255816228639947,-0.19410337510947248,-0.0688058570356359,-0.04507168652409499,-0.6683371181220495,-1.3123672815663132,-1.785238222656509,-1.0423569126112646,0.2713413237811519,1.1230844857877238,0.9605772284838221,0.8424510438614059
4860,4860,"""See you in a minute, I hope...",-0.018378026209796068,-0.022430141562095107,0.0018804391668000625,-0.02470637283509886,-0.12742541678668468,-0.021668164453184754,-0.0006434745047009526,0.017311067642720685,-0.03271349443192513,-0.04696992728636127,-0.040161749060041475,-0.10204302903418624,1.2614691103735496,1.1982428164193641,0.8556854691702994,-0.6789273172688709,0.35034469037932453,1.4629175789293452,0.6425463045668125,0.03255816228639947,-0.17257071286394257,-0.0688058570356359,-0.04507168652409499,-0.6676291770062308,-1.3889850179123673,-1.7085161713943229,-1.040798023272386,0.20914606416523562,1.1219847777801242,0.9605772284838221,0.8832088377180225
4861,4861,And Harry let go.,-0.019517069154762565,-0.023619660145502586,-0.00013813710152331147,-0.02740427805828606,-0.1300418567205204,-0.0217924455970592,-0.0020044338430690767,0.016341884872065573,-0.031755364932290114,-0.0501255643597122,-0.039134252879420815,-0.10513264656353331,1.2483102669168284,1.1837716231112974,0.8319051699072559,-0.7786305603834469,0.3288982495252675,1.407874310574914,0.5931322169069633,0.020481931927490548,-0.19410337510947248,-0.0929608706853625,-0.04507168652409499,-0.667582874653484,-1.4373831811218618,-1.7261253668564907,-1.045120743113124,0.20951003873258295,1.1219332953032357,0.9163249468712075,0.8845157199864032
4862,4862,"Cold, damp air rushed past him as he fell down, down, down and -- FLUMP.",-0.018264121915299417,-0.022311189703754362,0.0015813634758441383,-0.02827920369501308,-0.12708703194535723,-0.018401690081171956,-0.001453210709052718,0.018194173472530654,-0.029120508808293814,-0.05033866700588405,-0.035934708796075625,-0.10669307998892459,1.2818154695024926,1.2206183463843396,0.8487203807747994,-0.6979840261731367,0.41699872194034765,1.4717113903503118,0.5581911804365374,0.033765785322290354,-0.17257071286394257,-0.0808833638604992,0.0007041003444669696,-0.7215444428998383,-1.438375724791819,-1.743037171629438,-0.989255120931795,0.20729647666178386,1.121373114564467,0.8720726652585928,0.8277323595031942
4863,4863,"With a funny, muffled sort of thump he landed on something soft.",-0.019403164860265918,-0.023500708287161838,-0.0025159437465914216,-0.02886570483048856,-0.12839827320550123,-0.020148180484399456,-0.0037502996910438492,0.014256970615012672,-0.032388414780263254,-0.05036239052503562,-0.041862856779742365,-0.10812404340597426,1.2383514349344988,1.1728195828949328,0.7692034015764527,-0.7899564093513745,0.3814269608544531,1.3853984411980311,0.5581911804365374,0.021689554963381426,-0.21563603735500259,-0.1171158843350891,-0.02218379308981401,-0.7219344770027317,-1.4412170132656332,-1.746931245248348,-1.0484547294272983,0.20341860028198003,1.071433025963251,0.8278203836459779,0.7662506648247375
4864,4864,"He sat up and felt around, his eyes not used to the gloom.",-0.023959336640131907,-0.02825878262079174,-0.004126677283871894,-0.026389366702925427,-0.13283655295469834,-0.02020714184069972,-0.0062868245625404395,0.016258531885044645,-0.03613771860959802,-0.05380291434130151,-0.04741308203173,-0.10738793658435421,1.211207282480523,1.1429683061746763,0.7356669459980135,-0.8507631068045517,0.41580449484991083,1.380021717136046,0.5581911804365374,-0.026615366472254248,-0.2371686996005325,-0.1775034184594056,-0.02218379308981401,-0.7753866320028929,-1.3919157100461392,-1.66886789130153,-1.0778655318374477,0.189148332257069,1.1282338661799165,0.8278203836459779,0.7481593074065483
