,sent_clean
8490,the house is mine  and  charles  it will be yours  and when i say that no one is to live there  i mean that no one is to live there 
8491,i won t have it 
8492,he looked angrily at the moon 
8493,to my mind this question is connected with something far greater  the rights of property itself 
8494,undoubtedly  said charles 
8495,mr  wilcox linked his arm in his son s  but somehow liked him less as he told him more 
8496,i don t want you to conclude that my wife and i had anything of the nature of a quarrel 
8497,she was only overwrought  as who would not be 
8498,i shall do what i can for helen  but on the understanding that they clear out of the house at once 
8499,do you see 
8500,that is a sine qua non 
8501,then at eight to morrow i may go up in the car 
8502,eight or earlier 
8503,say that you are acting as my representative  and  of course  use no violence  charles 
8504,on the morrow  as charles returned  leaving leonard dead upon the gravel  it did not seem to him that he had used violence 
8505,death was due to heart disease 
8506,his stepmother herself had said so  and even miss avery had acknowledged that he only used the flat of the sword 
8507,on his way through the village he informed the police  who thanked him  and said there must be an inquest 
8508,he found his father in the garden shading his eyes from the sun 
8509,it has been pretty horrible  said charles gravely 
8510,they were there  and they had the man up there with them too 
8511,what  what man 
8512,i told you last night 
8513,his name was bast 
8514,my god  is it possible 
8515,said mr  wilcox 
8516,in your mother s house 
8517,charles  in your mother s house 
8518,i know  pater 
8519,that was what i felt 
8520,as a matter of fact  there is no need to trouble about the man 
8521,he was in the last stages of heart disease  and just before i could show him what i thought of him he went off 
8522,the police are seeing about it at this moment 
8523,mr  wilcox listened attentively 
8524,i got up there  oh  it couldn t have been more than half past seven 
8525,the avery woman was lighting a fire for them 
8526,they were still upstairs 
8527,i waited in the drawing room 
8528,we were all moderately civil and collected  though i had my suspicions 
8529,i gave them your message  and mrs  wilcox said  oh yes  i see  yes  in that way of hers 
8530,nothing else 
8531,i promised to tell you  with her love  that she was going to germany with her sister this evening 
8532,that was all we had time for 
8533,mr  wilcox seemed relieved 
8534,because by then i suppose the man got tired of hiding  for suddenly mrs  wilcox screamed out his name 
8535,i recognised it  and i went for him in the hall 
8536,was i right  pater 
8537,i thought things were going a little too far 
8538,right  my dear boy 
8539,i don t know 
8540,but you would have been no son of mine if you hadn t 
8541,then did he just  just  crumple up as you said 
8542,he shrunk from the simple word 
8543,he caught hold of the bookcase  which came down over him 
8544,so i merely put the sword down and carried him into the garden 
8545,we all thought he was shamming 
8546,however  he s dead right enough 
8547,awful business 
8548,sword 
8549,cried his father  with anxiety in his voice 
8550,what sword 
8551,whose sword 
8552,a sword of theirs 
8553,what were you doing with it 
8554,well  didn t you see  pater  i had to snatch up the first thing handy 
8555,i hadn t a riding whip or stick 
8556,i caught him once or twice over the shoulders with the flat of their old german sword 
8557,then what 
8558,he pulled over the bookcase  as i said  and fell  said charles  with a sigh 
8559,it was no fun doing errands for his father  who was never quite satisfied 
8560,but the real because was heart disease 
8561,of that you re sure 
8562,that or a fit 
8563,however  we shall hear more than enough at the inquest on such unsavoury topics 
8564,they went in to breakfast 
8565,charles had a racking headache  consequent on motoring before food 
8566,he was also anxious about the future  reflecting that the police must detain helen and margaret for the inquest and ferret the whole thing out 
8567,he saw himself obliged to leave hilton 
8568,one could not afford to live near the scene of a scandal  it was not fair on one s wife 
8569,his comfort was that the pater s eyes were opened at last 
8570,there would be a horrible smash up  and probably a separation from margaret  then they would all start again  more as they had been in his mother s time 
8571,i think i ll go round to the police station  said his father when breakfast was over 
8572,what for 
8573,cried dolly  who had still not been told 
8574,very well  sir 
8575,which car will you have 
8576,i think i ll walk 
8577,it s a good half mile  said charles  stepping into the garden 
8578,the sun s very hot for april 
8579,shan t i take you up  and then  perhaps  a little spin round by tewin 
8580,you go on as if i didn t know my own mind  said mr  wilcox fretfully 
8581,charles hardened his mouth 
8582,you young fellows one idea is to get into a motor 
8583,i tell you  i want to walk  i m very fond of walking 
